,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-13 00:00:00,2023-08-15 01:14:24,3.0,327.23,20338.0,61584.0,30333.0,421.0,4096.0,90.0,2119.0,2101.0
1,2023-08-13 01:00:00,2023-08-15 01:14:24,3.0,328.35,19728.0,60557.0,30371.0,397.0,2516.0,83.0,2177.0,1915.0
2,2023-08-13 02:00:00,2023-08-15 01:14:24,3.0,330.62,19431.0,57075.0,30356.0,419.0,825.0,83.0,2111.0,1686.0
3,2023-08-13 03:00:00,2023-08-15 01:14:24,3.0,323.38,17973.0,52567.0,30369.0,207.0,684.0,83.0,1760.0,1282.0
4,2023-08-13 04:00:00,2023-08-15 01:14:24,3.0,314.04,16768.0,46554.0,30494.0,204.0,480.0,83.0,2005.0,1075.0
5,2023-08-13 05:00:00,2023-08-15 01:14:24,3.0,299.34,14007.0,47458.0,30395.0,214.0,585.0,83.0,2675.0,982.0
6,2023-08-13 06:00:00,2023-08-15 01:14:24,3.0,294.25,13132.0,45701.0,30409.0,212.0,665.0,83.0,2410.0,979.0
7,2023-08-13 07:00:00,2023-08-15 01:14:24,3.0,290.56,12541.0,44796.0,30438.0,205.0,661.0,83.0,2316.0,927.0
8,2023-08-13 08:00:00,2023-08-15 01:14:24,3.0,289.33,12388.0,42951.0,30453.0,206.0,620.0,83.0,1960.0,917.0
9,2023-08-13 09:00:00,2023-08-15 01:14:24,3.0,287.14,11981.0,43065.0,30446.0,212.0,576.0,83.0,2050.0,909.0
10,2023-08-13 10:00:00,2023-08-15 01:14:24,3.0,286.31,12015.0,41952.0,30469.0,212.0,577.0,83.0,2048.0,939.0
11,2023-08-13 11:00:00,2023-08-15 01:14:24,3.0,284.93,11939.0,42496.0,30479.0,210.0,568.0,676.0,2000.0,1021.0
12,2023-08-13 12:00:00,2023-08-15 01:14:24,3.0,283.94,12225.0,44863.0,30468.0,208.0,582.0,2464.0,1900.0,1200.0
13,2023-08-13 13:00:00,2023-08-15 01:14:24,3.0,291.33,13323.0,49602.0,30444.0,207.0,600.0,3434.0,1779.0,1385.0
14,2023-08-13 14:00:00,2023-08-15 01:14:24,3.0,296.05,14075.0,50734.0,30421.0,216.0,624.0,3766.0,1873.0,1989.0
15,2023-08-13 15:00:00,2023-08-15 01:14:24,3.0,302.6,15014.0,54518.0,30392.0,318.0,976.0,3820.0,1735.0,2196.0
16,2023-08-13 16:00:00,2023-08-15 01:14:24,3.0,306.64,15946.0,58636.0,30378.0,325.0,2064.0,3868.0,1768.0,2606.0
17,2023-08-13 17:00:00,2023-08-15 01:14:24,3.0,308.27,16758.0,60278.0,30356.0,323.0,3042.0,3862.0,1711.0,2589.0
18,2023-08-13 18:00:00,2023-08-15 01:14:24,3.0,308.02,17513.0,61012.0,30340.0,324.0,4538.0,3813.0,1597.0,2550.0
19,2023-08-13 19:00:00,2023-08-15 01:14:24,3.0,310.24,18189.0,62238.0,30335.0,324.0,5274.0,3649.0,1391.0,2569.0
20,2023-08-13 20:00:00,2023-08-15 01:14:24,3.0,315.79,19600.0,63066.0,30316.0,430.0,5763.0,3401.0,1135.0,2554.0
21,2023-08-13 21:00:00,2023-08-15 01:14:24,3.0,323.13,20512.0,64795.0,30322.0,532.0,5570.0,2771.0,726.0,2723.0
22,2023-08-13 22:00:00,2023-08-15 01:14:24,3.0,327.37,20811.0,64357.0,30318.0,575.0,5518.0,1631.0,671.0,2800.0
23,2023-08-13 23:00:00,2023-08-15 01:14:24,3.0,333.31,20887.0,63055.0,30319.0,575.0,4561.0,451.0,531.0,2836.0
