UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-06-18 00:00:00,10486.0,44843.0,32911.0,426.0,4428.0,67.0,848.0,1357.0
2023-06-18 01:00:00,10488.0,45358.0,32996.0,410.0,2415.0,2.0,925.0,1365.0
2023-06-18 02:00:00,10514.0,43232.0,33055.0,218.0,584.0,2.0,1048.0,1204.0
2023-06-18 03:00:00,9488.0,39937.0,33064.0,218.0,442.0,2.0,1488.0,990.0
2023-06-18 04:00:00,9240.0,36165.0,33057.0,311.0,420.0,2.0,1600.0,990.0
2023-06-18 05:00:00,8837.0,32210.0,33127.0,220.0,419.0,2.0,1925.0,982.0
2023-06-18 06:00:00,8786.0,31460.0,33128.0,222.0,456.0,2.0,1740.0,997.0
2023-06-18 07:00:00,8719.0,29678.0,33160.0,222.0,456.0,2.0,1813.0,980.0
2023-06-18 08:00:00,8838.0,28323.0,33166.0,221.0,499.0,2.0,1605.0,995.0
2023-06-18 09:00:00,8924.0,28565.0,33156.0,224.0,493.0,2.0,1397.0,989.0
2023-06-18 10:00:00,8910.0,26556.0,33185.0,226.0,532.0,110.0,2171.0,995.0
2023-06-18 11:00:00,8895.0,25723.0,33173.0,226.0,515.0,1177.0,2957.0,1087.0
2023-06-18 12:00:00,8934.0,28560.0,33162.0,227.0,578.0,2762.0,2019.0,1156.0
2023-06-18 13:00:00,8905.0,29906.0,33129.0,223.0,574.0,3633.0,1315.0,1288.0
2023-06-18 14:00:00,8906.0,33244.0,33097.0,221.0,640.0,4072.0,1865.0,1299.0
2023-06-18 15:00:00,9069.0,34907.0,33070.0,217.0,563.0,4217.0,2558.0,1312.0
2023-06-18 16:00:00,9052.0,39170.0,33042.0,218.0,875.0,4266.0,2265.0,1318.0
2023-06-18 17:00:00,9062.0,42184.0,33022.0,276.0,1106.0,4164.0,2467.0,1430.0
2023-06-18 18:00:00,9113.0,45179.0,32998.0,359.0,984.0,4122.0,2219.0,1531.0
2023-06-18 19:00:00,9402.0,47225.0,32970.0,450.0,3171.0,3904.0,1833.0,1641.0
2023-06-18 20:00:00,10015.0,49013.0,32947.0,449.0,4053.0,3719.0,1657.0,1622.0
2023-06-18 21:00:00,11199.0,49559.0,32944.0,448.0,5052.0,3270.0,1629.0,1611.0
2023-06-18 22:00:00,11231.0,50077.0,32967.0,422.0,5321.0,2209.0,1653.0,1539.0
2023-06-18 23:00:00,11888.0,49465.0,32963.0,620.0,5424.0,736.0,1261.0,1386.0
