UTC time,solar,nuclear,nat_gas,other,oil,hydro,coal,wind
2019-01-02 13:00:00,0.0,4016.0,1517.0,0.0,0.0,0.0,262.0,0.0
2019-01-02 14:00:00,0.0,4011.0,1714.0,0.0,0.0,0.0,349.0,0.0
2019-01-02 15:00:00,3.0,4015.0,2215.0,0.0,0.0,0.0,352.0,0.0
2019-01-02 16:00:00,183.0,4015.0,2122.0,0.0,0.0,0.0,352.0,0.0
2019-01-02 17:00:00,463.0,4015.0,1738.0,0.0,0.0,0.0,351.0,0.0
2019-01-02 18:00:00,525.0,4010.0,1499.0,0.0,0.0,0.0,352.0,0.0
2019-01-02 19:00:00,487.0,4012.0,1535.0,0.0,0.0,0.0,352.0,0.0
2019-01-02 20:00:00,502.0,4010.0,1490.0,0.0,0.0,0.0,351.0,0.0
2019-01-02 21:00:00,490.0,4010.0,1286.0,0.0,0.0,0.0,352.0,0.0
2019-01-02 22:00:00,549.0,4014.0,1179.0,0.0,0.0,0.0,352.0,0.0
2019-01-02 23:00:00,468.0,4013.0,1212.0,0.0,0.0,0.0,351.0,0.0
2019-01-03 00:00:00,231.0,4009.0,1551.0,0.0,0.0,0.0,359.0,0.0
2019-01-03 01:00:00,12.0,4010.0,1870.0,0.0,0.0,0.0,362.0,0.0
2019-01-03 02:00:00,0.0,4008.0,2154.0,0.0,0.0,0.0,365.0,0.0
2019-01-03 03:00:00,0.0,4010.0,2334.0,0.0,0.0,0.0,362.0,0.0
2019-01-03 04:00:00,0.0,4011.0,2383.0,0.0,0.0,0.0,364.0,0.0
2019-01-03 05:00:00,0.0,4015.0,2243.0,0.0,0.0,0.0,370.0,0.0
2019-01-03 06:00:00,0.0,4013.0,1996.0,0.0,0.0,0.0,366.0,0.0
2019-01-03 07:00:00,0.0,4015.0,1805.0,0.0,0.0,0.0,304.0,0.0
2019-01-03 08:00:00,0.0,4014.0,1596.0,0.0,0.0,0.0,234.0,0.0
2019-01-03 09:00:00,0.0,4017.0,1744.0,0.0,0.0,0.0,315.0,0.0
2019-01-03 10:00:00,0.0,4015.0,1599.0,0.0,0.0,0.0,367.0,0.0
2019-01-03 11:00:00,0.0,4019.0,1776.0,0.0,0.0,0.0,370.0,0.0
2019-01-03 12:00:00,0.0,4017.0,1949.0,0.0,0.0,0.0,368.0,0.0
2019-01-03 13:00:00,0.0,4016.0,2187.0,0.0,0.0,0.0,375.0,0.0
2019-01-03 14:00:00,0.0,4021.0,2420.0,0.0,0.0,4.0,376.0,0.0
2019-01-03 15:00:00,6.0,4016.0,2604.0,0.0,0.0,12.0,375.0,0.0
2019-01-03 16:00:00,194.0,4020.0,2520.0,0.0,0.0,23.0,377.0,0.0
2019-01-03 17:00:00,459.0,4014.0,1928.0,0.0,0.0,0.0,376.0,0.0
2019-01-03 18:00:00,558.0,4010.0,1718.0,0.0,0.0,0.0,284.0,0.0
2019-01-03 19:00:00,555.0,4012.0,1542.0,0.0,0.0,6.0,225.0,0.0
2019-01-03 20:00:00,542.0,4010.0,1366.0,0.0,0.0,0.0,224.0,0.0
2019-01-03 21:00:00,550.0,4008.0,1274.0,0.0,0.0,7.0,225.0,0.0
2019-01-03 22:00:00,561.0,4011.0,1261.0,0.0,0.0,5.0,224.0,0.0
2019-01-03 23:00:00,474.0,4009.0,1343.0,0.0,0.0,35.0,224.0,0.0
2019-01-04 00:00:00,237.0,4008.0,1521.0,0.0,0.0,6.0,223.0,0.0
2019-01-04 01:00:00,15.0,4007.0,1937.0,0.0,0.0,0.0,225.0,0.0
2019-01-04 02:00:00,0.0,4010.0,2362.0,0.0,0.0,0.0,247.0,0.0
2019-01-04 03:00:00,0.0,4008.0,2564.0,0.0,0.0,0.0,320.0,0.0
2019-01-04 04:00:00,0.0,4011.0,2557.0,0.0,0.0,0.0,321.0,0.0
2019-01-04 05:00:00,0.0,4012.0,2441.0,0.0,0.0,0.0,314.0,0.0
2019-01-04 06:00:00,0.0,4014.0,2340.0,0.0,0.0,0.0,246.0,0.0
2019-01-04 07:00:00,0.0,4016.0,1910.0,0.0,0.0,0.0,355.0,0.0
2019-01-04 08:00:00,0.0,4011.0,1761.0,0.0,0.0,0.0,373.0,0.0
2019-01-04 09:00:00,0.0,4015.0,1470.0,0.0,0.0,0.0,374.0,0.0
2019-01-04 10:00:00,0.0,4015.0,1521.0,0.0,0.0,0.0,375.0,0.0
2019-01-04 11:00:00,0.0,4010.0,1488.0,0.0,0.0,0.0,376.0,0.0
2019-01-04 12:00:00,0.0,4013.0,1479.0,0.0,0.0,0.0,375.0,0.0
2019-01-04 13:00:00,0.0,4019.0,1565.0,0.0,0.0,0.0,376.0,0.0
2019-01-04 14:00:00,0.0,4016.0,1820.0,0.0,0.0,0.0,375.0,0.0
2019-01-04 15:00:00,4.0,4013.0,2217.0,0.0,0.0,0.0,373.0,0.0
2019-01-04 16:00:00,195.0,4018.0,2144.0,0.0,0.0,0.0,376.0,0.0
2019-01-04 17:00:00,455.0,4012.0,1613.0,0.0,0.0,0.0,315.0,0.0
2019-01-04 18:00:00,556.0,4011.0,1439.0,0.0,0.0,0.0,226.0,0.0
2019-01-04 19:00:00,554.0,4011.0,1351.0,0.0,0.0,0.0,225.0,0.0
2019-01-04 20:00:00,543.0,4005.0,1545.0,0.0,0.0,0.0,226.0,0.0
2019-01-04 21:00:00,553.0,4006.0,1451.0,0.0,0.0,0.0,226.0,0.0
2019-01-04 22:00:00,555.0,4004.0,1409.0,0.0,0.0,0.0,224.0,0.0
2019-01-04 23:00:00,470.0,4004.0,1457.0,0.0,0.0,0.0,225.0,0.0
2019-01-05 00:00:00,238.0,4003.0,1688.0,0.0,0.0,0.0,225.0,0.0
2019-01-05 01:00:00,15.0,4004.0,1979.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 02:00:00,0.0,4004.0,2073.0,0.0,0.0,0.0,258.0,0.0
2019-01-05 03:00:00,0.0,4004.0,2043.0,0.0,0.0,0.0,225.0,0.0
2019-01-05 04:00:00,0.0,4013.0,2083.0,0.0,0.0,0.0,225.0,0.0
2019-01-05 05:00:00,0.0,4015.0,2103.0,0.0,0.0,0.0,225.0,0.0
2019-01-05 06:00:00,0.0,4015.0,2009.0,0.0,0.0,0.0,220.0,0.0
2019-01-05 07:00:00,0.0,4014.0,1564.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 08:00:00,0.0,4018.0,1472.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 09:00:00,0.0,4012.0,1215.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 10:00:00,0.0,4016.0,1204.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 11:00:00,0.0,4009.0,1174.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 12:00:00,0.0,4010.0,1206.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 13:00:00,0.0,4008.0,1407.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 14:00:00,0.0,4008.0,1451.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 15:00:00,2.0,4011.0,1546.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 16:00:00,85.0,4006.0,1528.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 17:00:00,191.0,4001.0,1887.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 18:00:00,262.0,4002.0,1835.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 19:00:00,337.0,3998.0,1757.0,0.0,0.0,0.0,226.0,0.0
2019-01-05 20:00:00,233.0,3996.0,1616.0,0.0,0.0,0.0,228.0,0.0
2019-01-05 21:00:00,205.0,4002.0,1479.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 22:00:00,113.0,4006.0,1537.0,0.0,0.0,0.0,227.0,0.0
2019-01-05 23:00:00,47.0,4002.0,1665.0,0.0,0.0,0.0,227.0,0.0
2019-01-06 00:00:00,17.0,4002.0,1854.0,0.0,0.0,0.0,226.0,0.0
2019-01-06 01:00:00,0.0,4006.0,1971.0,0.0,0.0,0.0,227.0,0.0
2019-01-06 02:00:00,0.0,4003.0,1881.0,0.0,0.0,0.0,210.0,0.0
2019-01-06 03:00:00,0.0,4003.0,1783.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 04:00:00,0.0,4003.0,1891.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 05:00:00,0.0,4004.0,1790.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 06:00:00,0.0,4003.0,1544.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 07:00:00,0.0,4001.0,1098.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 08:00:00,0.0,4002.0,1037.0,0.0,0.0,0.0,166.0,0.0
2019-01-06 09:00:00,0.0,4002.0,916.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 10:00:00,0.0,4007.0,709.0,0.0,0.0,0.0,168.0,0.0
2019-01-06 11:00:00,0.0,4001.0,703.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 12:00:00,0.0,4005.0,733.0,0.0,0.0,0.0,168.0,0.0
2019-01-06 13:00:00,0.0,4005.0,845.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 14:00:00,0.0,4003.0,822.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 15:00:00,0.0,4004.0,853.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 16:00:00,38.0,4004.0,916.0,0.0,0.0,0.0,166.0,0.0
2019-01-06 17:00:00,101.0,3999.0,905.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 18:00:00,164.0,4002.0,922.0,0.0,0.0,0.0,166.0,0.0
2019-01-06 19:00:00,339.0,4003.0,892.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 20:00:00,202.0,4005.0,888.0,0.0,0.0,0.0,168.0,0.0
2019-01-06 21:00:00,214.0,4005.0,855.0,0.0,0.0,0.0,167.0,0.0
2019-01-06 22:00:00,316.0,4009.0,743.0,0.0,0.0,0.0,168.0,0.0
2019-01-06 23:00:00,174.0,4005.0,796.0,0.0,0.0,0.0,168.0,0.0
2019-01-07 00:00:00,91.0,4007.0,1104.0,0.0,0.0,0.0,167.0,0.0
2019-01-07 01:00:00,5.0,4006.0,1215.0,0.0,0.0,0.0,166.0,0.0
2019-01-07 02:00:00,0.0,4004.0,1305.0,0.0,0.0,0.0,167.0,0.0
2019-01-07 03:00:00,0.0,3999.0,1242.0,0.0,0.0,0.0,167.0,0.0
2019-01-07 04:00:00,0.0,4003.0,1252.0,0.0,0.0,0.0,167.0,0.0
2019-01-07 05:00:00,0.0,4005.0,1251.0,0.0,0.0,0.0,168.0,0.0
2019-01-07 06:00:00,0.0,4010.0,1224.0,0.0,0.0,0.0,168.0,0.0
2019-01-07 07:00:00,0.0,4009.0,1162.0,0.0,0.0,0.0,169.0,0.0
2019-01-07 08:00:00,0.0,4009.0,1130.0,0.0,0.0,15.0,170.0,0.0
2019-01-07 09:00:00,0.0,4009.0,1279.0,0.0,0.0,0.0,178.0,0.0
2019-01-07 10:00:00,0.0,4011.0,1278.0,0.0,0.0,0.0,177.0,0.0
2019-01-07 11:00:00,0.0,4008.0,1318.0,0.0,0.0,0.0,177.0,0.0
2019-01-07 12:00:00,0.0,4012.0,1317.0,0.0,0.0,0.0,178.0,0.0
2019-01-07 13:00:00,0.0,4015.0,1416.0,0.0,0.0,0.0,223.0,0.0
2019-01-07 14:00:00,0.0,4008.0,1605.0,0.0,0.0,0.0,349.0,0.0
2019-01-07 15:00:00,6.0,4011.0,1783.0,0.0,0.0,0.0,372.0,0.0
2019-01-07 16:00:00,157.0,4011.0,1702.0,0.0,0.0,0.0,372.0,0.0
2019-01-07 17:00:00,363.0,4012.0,1578.0,0.0,0.0,0.0,368.0,0.0
2019-01-07 18:00:00,542.0,4012.0,1284.0,0.0,0.0,0.0,279.0,0.0
2019-01-07 19:00:00,558.0,4006.0,1207.0,0.0,0.0,0.0,226.0,0.0
2019-01-07 20:00:00,550.0,4001.0,957.0,0.0,0.0,0.0,225.0,0.0
2019-01-07 21:00:00,553.0,3998.0,1017.0,0.0,0.0,0.0,225.0,0.0
2019-01-07 22:00:00,555.0,4003.0,1054.0,0.0,0.0,0.0,225.0,0.0
2019-01-07 23:00:00,471.0,4001.0,1078.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 00:00:00,241.0,4003.0,1118.0,0.0,0.0,0.0,225.0,0.0
2019-01-08 01:00:00,18.0,3998.0,1408.0,0.0,0.0,0.0,254.0,0.0
2019-01-08 02:00:00,0.0,3999.0,1642.0,0.0,0.0,0.0,305.0,0.0
2019-01-08 03:00:00,0.0,3999.0,1494.0,0.0,0.0,0.0,346.0,0.0
2019-01-08 04:00:00,0.0,4004.0,1707.0,0.0,0.0,0.0,333.0,0.0
2019-01-08 05:00:00,0.0,4003.0,1528.0,0.0,0.0,0.0,315.0,0.0
2019-01-08 06:00:00,0.0,4004.0,1174.0,0.0,0.0,0.0,226.0,0.0
2019-01-08 07:00:00,0.0,4006.0,912.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 08:00:00,0.0,4004.0,774.0,0.0,0.0,0.0,223.0,0.0
2019-01-08 09:00:00,0.0,4010.0,668.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 10:00:00,0.0,4010.0,726.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 11:00:00,0.0,4008.0,743.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 12:00:00,0.0,4008.0,729.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 13:00:00,0.0,4010.0,759.0,0.0,0.0,0.0,230.0,0.0
2019-01-08 14:00:00,0.0,4008.0,1169.0,0.0,0.0,0.0,338.0,0.0
2019-01-08 15:00:00,3.0,4011.0,1381.0,0.0,0.0,0.0,372.0,0.0
2019-01-08 16:00:00,175.0,4007.0,1272.0,0.0,0.0,0.0,289.0,0.0
2019-01-08 17:00:00,444.0,4007.0,1359.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 18:00:00,519.0,4001.0,1125.0,0.0,0.0,1.0,225.0,0.0
2019-01-08 19:00:00,539.0,4001.0,1070.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 20:00:00,528.0,4002.0,725.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 21:00:00,541.0,4000.0,506.0,0.0,0.0,1.0,225.0,0.0
2019-01-08 22:00:00,542.0,4002.0,516.0,0.0,0.0,0.0,224.0,0.0
2019-01-08 23:00:00,471.0,3999.0,558.0,0.0,0.0,0.0,224.0,0.0
2019-01-09 00:00:00,220.0,3999.0,672.0,0.0,0.0,0.0,224.0,0.0
2019-01-09 01:00:00,15.0,3998.0,892.0,0.0,0.0,0.0,267.0,0.0
2019-01-09 02:00:00,0.0,3994.0,1063.0,0.0,0.0,0.0,324.0,0.0
2019-01-09 03:00:00,0.0,4001.0,1052.0,0.0,0.0,0.0,300.0,0.0
2019-01-09 04:00:00,0.0,4000.0,1082.0,0.0,0.0,0.0,280.0,0.0
2019-01-09 05:00:00,0.0,4002.0,1051.0,0.0,0.0,0.0,235.0,0.0
2019-01-09 06:00:00,0.0,4002.0,989.0,0.0,0.0,0.0,222.0,0.0
2019-01-09 07:00:00,0.0,4003.0,880.0,0.0,0.0,0.0,184.0,0.0
2019-01-09 08:00:00,0.0,4004.0,830.0,0.0,0.0,0.0,176.0,0.0
2019-01-09 09:00:00,0.0,4006.0,701.0,0.0,0.0,0.0,172.0,0.0
2019-01-09 10:00:00,0.0,4002.0,695.0,0.0,0.0,0.0,167.0,0.0
2019-01-09 11:00:00,0.0,3998.0,733.0,0.0,0.0,0.0,168.0,0.0
2019-01-09 12:00:00,0.0,4003.0,752.0,0.0,0.0,0.0,178.0,0.0
2019-01-09 13:00:00,0.0,4006.0,883.0,0.0,0.0,0.0,225.0,0.0
2019-01-09 14:00:00,0.0,4007.0,1075.0,0.0,0.0,0.0,225.0,0.0
2019-01-09 15:00:00,4.0,4002.0,1270.0,0.0,0.0,0.0,225.0,0.0
2019-01-09 16:00:00,100.0,4006.0,1248.0,0.0,0.0,0.0,225.0,0.0
2019-01-09 17:00:00,153.0,4003.0,1208.0,0.0,0.0,0.0,207.0,0.0
2019-01-09 18:00:00,331.0,3999.0,782.0,0.0,0.0,0.0,178.0,0.0
2019-01-09 19:00:00,375.0,3998.0,665.0,0.0,0.0,0.0,178.0,0.0
2019-01-09 20:00:00,426.0,3990.0,721.0,0.0,0.0,0.0,178.0,0.0
2019-01-09 21:00:00,451.0,3987.0,716.0,0.0,0.0,0.0,178.0,0.0
2019-01-09 22:00:00,473.0,3981.0,817.0,0.0,0.0,0.0,178.0,0.0
2019-01-09 23:00:00,411.0,3980.0,819.0,0.0,0.0,34.0,182.0,0.0
2019-01-10 00:00:00,155.0,3982.0,916.0,0.0,0.0,0.0,304.0,0.0
2019-01-10 01:00:00,12.0,3990.0,1032.0,0.0,0.0,0.0,374.0,0.0
2019-01-10 02:00:00,0.0,3986.0,1265.0,0.0,0.0,0.0,372.0,0.0
2019-01-10 03:00:00,0.0,3993.0,1229.0,0.0,0.0,0.0,328.0,0.0
2019-01-10 04:00:00,0.0,3991.0,1008.0,0.0,0.0,0.0,285.0,0.0
2019-01-10 05:00:00,0.0,3992.0,905.0,0.0,0.0,0.0,221.0,0.0
2019-01-10 06:00:00,0.0,3994.0,796.0,0.0,0.0,0.0,184.0,0.0
2019-01-10 07:00:00,0.0,3996.0,388.0,0.0,0.0,0.0,169.0,0.0
2019-01-10 08:00:00,0.0,4001.0,340.0,0.0,0.0,0.0,169.0,0.0
2019-01-10 09:00:00,0.0,3996.0,355.0,0.0,0.0,0.0,168.0,0.0
2019-01-10 10:00:00,0.0,4000.0,343.0,0.0,0.0,0.0,170.0,0.0
2019-01-10 11:00:00,0.0,4000.0,350.0,0.0,0.0,0.0,169.0,0.0
2019-01-10 12:00:00,0.0,4001.0,384.0,0.0,0.0,0.0,169.0,0.0
2019-01-10 13:00:00,0.0,4001.0,414.0,0.0,0.0,0.0,174.0,0.0
2019-01-10 14:00:00,0.0,4001.0,609.0,0.0,0.0,0.0,226.0,0.0
2019-01-10 15:00:00,1.0,4001.0,847.0,0.0,0.0,48.0,223.0,0.0
2019-01-10 16:00:00,40.0,4002.0,803.0,0.0,0.0,0.0,169.0,0.0
2019-01-10 17:00:00,159.0,3999.0,811.0,0.0,0.0,0.0,168.0,0.0
2019-01-10 18:00:00,244.0,3998.0,740.0,0.0,0.0,0.0,169.0,0.0
2019-01-10 19:00:00,369.0,3995.0,787.0,0.0,0.0,17.0,168.0,0.0
2019-01-10 20:00:00,396.0,3992.0,767.0,0.0,0.0,3.0,169.0,0.0
2019-01-10 21:00:00,446.0,3990.0,855.0,0.0,0.0,5.0,168.0,0.0
2019-01-10 22:00:00,466.0,3991.0,886.0,0.0,0.0,34.0,169.0,0.0
2019-01-10 23:00:00,393.0,3987.0,916.0,0.0,0.0,0.0,168.0,0.0
2019-01-11 00:00:00,219.0,3990.0,968.0,0.0,0.0,0.0,169.0,0.0
2019-01-11 01:00:00,23.0,3993.0,1180.0,0.0,0.0,41.0,168.0,0.0
2019-01-11 02:00:00,0.0,3991.0,1344.0,0.0,0.0,169.0,191.0,0.0
2019-01-11 03:00:00,0.0,3991.0,1261.0,0.0,0.0,188.0,187.0,0.0
2019-01-11 04:00:00,0.0,3996.0,1291.0,0.0,0.0,186.0,168.0,0.0
2019-01-11 05:00:00,0.0,3999.0,1259.0,0.0,0.0,74.0,170.0,0.0
2019-01-11 06:00:00,0.0,3998.0,1342.0,0.0,0.0,0.0,168.0,0.0
2019-01-11 07:00:00,0.0,4002.0,1223.0,0.0,0.0,0.0,168.0,0.0
2019-01-11 08:00:00,0.0,4002.0,1217.0,0.0,0.0,0.0,169.0,0.0
2019-01-11 09:00:00,0.0,4007.0,1407.0,0.0,0.0,0.0,167.0,0.0
2019-01-11 10:00:00,0.0,4006.0,1409.0,0.0,0.0,0.0,167.0,0.0
2019-01-11 11:00:00,0.0,4010.0,1216.0,0.0,0.0,0.0,168.0,0.0
2019-01-11 12:00:00,0.0,4008.0,1281.0,0.0,0.0,0.0,168.0,0.0
2019-01-11 13:00:00,0.0,4009.0,1359.0,0.0,0.0,0.0,168.0,0.0
2019-01-11 14:00:00,0.0,4006.0,1459.0,0.0,0.0,0.0,180.0,0.0
2019-01-11 15:00:00,5.0,4006.0,1666.0,0.0,0.0,0.0,224.0,0.0
2019-01-11 16:00:00,149.0,4008.0,1724.0,0.0,0.0,0.0,190.0,0.0
2019-01-11 17:00:00,389.0,4008.0,1479.0,0.0,0.0,0.0,189.0,0.0
2019-01-11 18:00:00,523.0,4004.0,1214.0,0.0,0.0,0.0,189.0,0.0
2019-01-11 19:00:00,536.0,4000.0,1154.0,0.0,0.0,0.0,190.0,0.0
2019-01-11 20:00:00,531.0,4002.0,1098.0,0.0,0.0,16.0,189.0,0.0
2019-01-11 21:00:00,508.0,3998.0,1157.0,0.0,0.0,0.0,191.0,0.0
2019-01-11 22:00:00,533.0,4000.0,1222.0,0.0,0.0,0.0,190.0,0.0
2019-01-11 23:00:00,480.0,3998.0,1211.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 00:00:00,171.0,3999.0,1148.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 01:00:00,12.0,4000.0,1184.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 02:00:00,0.0,3998.0,1198.0,0.0,0.0,0.0,191.0,0.0
2019-01-12 03:00:00,0.0,3998.0,601.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 04:00:00,0.0,3996.0,629.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 05:00:00,0.0,3999.0,586.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 06:00:00,0.0,4004.0,911.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 07:00:00,0.0,4005.0,1015.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 08:00:00,0.0,4004.0,1036.0,0.0,0.0,24.0,189.0,0.0
2019-01-12 09:00:00,0.0,4003.0,875.0,0.0,0.0,0.0,188.0,0.0
2019-01-12 10:00:00,0.0,4005.0,935.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 11:00:00,0.0,4006.0,975.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 12:00:00,0.0,4007.0,979.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 13:00:00,0.0,4007.0,998.0,0.0,0.0,0.0,188.0,0.0
2019-01-12 14:00:00,0.0,4006.0,1032.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 15:00:00,5.0,4004.0,1241.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 16:00:00,177.0,4004.0,1218.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 17:00:00,450.0,4001.0,1252.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 18:00:00,538.0,4000.0,1306.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 19:00:00,528.0,3997.0,1262.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 20:00:00,476.0,3999.0,1244.0,0.0,0.0,0.0,189.0,0.0
2019-01-12 21:00:00,447.0,3997.0,1211.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 22:00:00,281.0,3998.0,1286.0,0.0,0.0,0.0,190.0,0.0
2019-01-12 23:00:00,235.0,3995.0,1358.0,0.0,0.0,0.0,191.0,0.0
2019-01-13 00:00:00,88.0,4001.0,1482.0,0.0,0.0,0.0,189.0,0.0
2019-01-13 01:00:00,3.0,4000.0,1464.0,0.0,0.0,0.0,189.0,0.0
2019-01-13 02:00:00,0.0,4001.0,1765.0,0.0,0.0,0.0,188.0,0.0
2019-01-13 03:00:00,0.0,3997.0,1805.0,0.0,0.0,0.0,188.0,0.0
2019-01-13 04:00:00,0.0,4001.0,1539.0,0.0,0.0,0.0,189.0,0.0
2019-01-13 05:00:00,0.0,3998.0,1590.0,0.0,0.0,0.0,189.0,0.0
2019-01-13 06:00:00,0.0,3998.0,1554.0,0.0,0.0,0.0,189.0,0.0
2019-01-13 07:00:00,0.0,4000.0,1249.0,0.0,0.0,0.0,189.0,0.0
2019-01-13 08:00:00,0.0,3999.0,858.0,0.0,0.0,0.0,188.0,0.0
2019-01-13 09:00:00,0.0,3998.0,880.0,0.0,0.0,0.0,190.0,0.0
