UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2019-01-01 00:00:00,30814.0,11458.0,11970.0,1231.0,0.0,13981.0,1012.0
2019-01-01 01:00:00,30051.0,11139.0,11987.0,1247.0,0.0,14254.0,1015.0
2019-01-01 02:00:00,28954.0,10730.0,11995.0,1173.0,0.0,13915.0,1038.0
2019-01-01 03:00:00,27801.0,10304.0,12001.0,1105.0,0.0,13946.0,1021.0
2019-01-01 04:00:00,26168.0,10030.0,12006.0,1069.0,0.0,13858.0,1012.0
2019-01-01 05:00:00,26082.0,9536.0,12006.0,1062.0,0.0,12958.0,1001.0
2019-01-01 06:00:00,25332.0,8996.0,12007.0,1043.0,0.0,11820.0,1015.0
2019-01-01 07:00:00,23070.0,8630.0,12008.0,1011.0,0.0,11799.0,1017.0
2019-01-01 08:00:00,22429.0,8493.0,12010.0,822.0,0.0,11352.0,1021.0
2019-01-01 09:00:00,22221.0,8655.0,12015.0,780.0,0.0,10452.0,1029.0
2019-01-01 10:00:00,22285.0,8978.0,12019.0,771.0,0.0,9571.0,1021.0
2019-01-01 11:00:00,23263.0,9117.0,12028.0,790.0,0.0,8483.0,1035.0
2019-01-01 12:00:00,24774.0,9278.0,12046.0,936.0,0.0,7499.0,1052.0
2019-01-01 13:00:00,26110.0,9917.0,12061.0,1046.0,0.0,7088.0,1060.0
2019-01-01 14:00:00,27086.0,10366.0,12070.0,1067.0,2.0,6578.0,1059.0
2019-01-01 15:00:00,28983.0,11073.0,12085.0,1029.0,27.0,5605.0,1059.0
2019-01-01 16:00:00,30868.0,12082.0,12098.0,956.0,65.0,4423.0,1051.0
2019-01-01 17:00:00,32809.0,12376.0,12105.0,949.0,85.0,3392.0,1048.0
2019-01-01 18:00:00,34058.0,12478.0,12118.0,939.0,91.0,2898.0,1053.0
2019-01-01 19:00:00,35234.0,12856.0,12127.0,783.0,97.0,2630.0,1061.0
2019-01-01 20:00:00,35626.0,12949.0,12124.0,758.0,91.0,2726.0,1056.0
2019-01-01 21:00:00,36133.0,13047.0,12125.0,774.0,74.0,2357.0,1064.0
2019-01-01 22:00:00,36435.0,13184.0,12125.0,863.0,42.0,1793.0,1067.0
2019-01-01 23:00:00,36689.0,14202.0,12178.0,1706.0,13.0,1639.0,1098.0
2019-01-02 00:00:00,36933.0,14601.0,12300.0,2048.0,0.0,1759.0,1141.0
2019-01-02 01:00:00,37094.0,14814.0,12314.0,2151.0,0.0,1962.0,1102.0
2019-01-02 02:00:00,37529.0,14815.0,12323.0,1850.0,0.0,1984.0,1177.0
2019-01-02 03:00:00,36183.0,13621.0,12337.0,1053.0,0.0,2084.0,1129.0
2019-01-02 04:00:00,34177.0,13065.0,12342.0,926.0,0.0,2319.0,1068.0
2019-01-02 05:00:00,33963.0,13033.0,12344.0,923.0,0.0,2742.0,1063.0
2019-01-02 06:00:00,31963.0,11273.0,12353.0,853.0,0.0,3505.0,1072.0
2019-01-02 07:00:00,28649.0,10476.0,12367.0,761.0,0.0,4232.0,1045.0
2019-01-02 08:00:00,27500.0,10555.0,12373.0,749.0,0.0,4715.0,1036.0
2019-01-02 09:00:00,26718.0,10582.0,12371.0,748.0,0.0,5433.0,1038.0
2019-01-02 10:00:00,26681.0,10703.0,12369.0,744.0,0.0,6259.0,1037.0
2019-01-02 11:00:00,27486.0,11004.0,12365.0,794.0,0.0,6891.0,1043.0
2019-01-02 12:00:00,29583.0,12078.0,12360.0,900.0,0.0,7710.0,1049.0
2019-01-02 13:00:00,32350.0,13390.0,12355.0,1200.0,0.0,8366.0,1054.0
2019-01-02 14:00:00,34692.0,13966.0,12348.0,1222.0,0.0,9043.0,1065.0
2019-01-02 15:00:00,34895.0,14074.0,12346.0,1157.0,5.0,9564.0,1064.0
2019-01-02 16:00:00,34559.0,13939.0,12342.0,1220.0,20.0,10436.0,1034.0
2019-01-02 17:00:00,34017.0,14096.0,12340.0,1211.0,43.0,11181.0,1029.0
2019-01-02 18:00:00,34115.0,14437.0,12358.0,1069.0,59.0,11159.0,1035.0
2019-01-02 19:00:00,34711.0,14318.0,12358.0,1045.0,45.0,11111.0,1036.0
2019-01-02 20:00:00,35001.0,14401.0,12353.0,1178.0,45.0,10721.0,1021.0
2019-01-02 21:00:00,35493.0,14448.0,12366.0,1170.0,41.0,9917.0,1049.0
2019-01-02 22:00:00,35658.0,14589.0,12396.0,1162.0,27.0,8923.0,1053.0
2019-01-02 23:00:00,36079.0,15124.0,12465.0,1857.0,5.0,8767.0,1071.0
2019-01-03 00:00:00,37091.0,15581.0,12536.0,2164.0,0.0,9638.0,1116.0
2019-01-03 01:00:00,36950.0,15781.0,12556.0,1659.0,0.0,10592.0,1081.0
2019-01-03 02:00:00,36325.0,15304.0,12574.0,1111.0,0.0,10703.0,1093.0
2019-01-03 03:00:00,34334.0,14587.0,12604.0,1185.0,0.0,11223.0,1036.0
2019-01-03 04:00:00,32691.0,13360.0,12718.0,987.0,0.0,11601.0,1001.0
2019-01-03 05:00:00,31440.0,12726.0,12802.0,917.0,0.0,11142.0,999.0
2019-01-03 06:00:00,30139.0,12471.0,12850.0,902.0,0.0,10309.0,1010.0
2019-01-03 07:00:00,28069.0,12156.0,12911.0,803.0,0.0,10424.0,1004.0
2019-01-03 08:00:00,26725.0,12158.0,12986.0,793.0,0.0,10596.0,1002.0
2019-01-03 09:00:00,25469.0,12247.0,13034.0,857.0,0.0,10766.0,1006.0
2019-01-03 10:00:00,25631.0,12417.0,13038.0,876.0,0.0,10600.0,1005.0
2019-01-03 11:00:00,26687.0,13172.0,13016.0,849.0,0.0,10602.0,1003.0
2019-01-03 12:00:00,28455.0,14912.0,13007.0,1195.0,0.0,10522.0,1011.0
2019-01-03 13:00:00,31193.0,15802.0,13010.0,1719.0,0.0,10290.0,1022.0
2019-01-03 14:00:00,33257.0,16347.0,13021.0,1878.0,0.0,10443.0,1045.0
2019-01-03 15:00:00,33192.0,16332.0,13034.0,1597.0,10.0,10616.0,1042.0
2019-01-03 16:00:00,33878.0,16175.0,13047.0,1303.0,51.0,9794.0,1043.0
2019-01-03 17:00:00,34210.0,16325.0,13052.0,1028.0,95.0,8952.0,1049.0
2019-01-03 18:00:00,33321.0,16148.0,13062.0,1005.0,89.0,8665.0,1049.0
2019-01-03 19:00:00,32109.0,15780.0,13074.0,978.0,102.0,9283.0,1044.0
2019-01-03 20:00:00,31343.0,16130.0,13082.0,992.0,99.0,9558.0,1030.0
2019-01-03 21:00:00,31402.0,15251.0,13065.0,954.0,62.0,9764.0,1029.0
2019-01-03 22:00:00,31337.0,15158.0,13033.0,1007.0,47.0,10292.0,1024.0
2019-01-03 23:00:00,31678.0,15324.0,12992.0,1680.0,7.0,11445.0,1023.0
2019-01-04 00:00:00,32125.0,15308.0,12987.0,2087.0,0.0,13556.0,1023.0
2019-01-04 01:00:00,32365.0,15669.0,12978.0,1447.0,0.0,14414.0,1028.0
2019-01-04 02:00:00,32008.0,15695.0,12706.0,1157.0,0.0,14259.0,1030.0
2019-01-04 03:00:00,31840.0,15351.0,12311.0,1064.0,0.0,14023.0,1025.0
2019-01-04 04:00:00,29910.0,14533.0,12309.0,965.0,0.0,13578.0,1028.0
2019-01-04 05:00:00,27936.0,13846.0,12305.0,929.0,0.0,13348.0,1032.0
2019-01-04 06:00:00,26230.0,13531.0,12303.0,865.0,0.0,12818.0,1035.0
2019-01-04 07:00:00,25226.0,13390.0,12302.0,889.0,0.0,12000.0,1034.0
2019-01-04 08:00:00,24415.0,13450.0,12295.0,873.0,0.0,10860.0,1028.0
2019-01-04 09:00:00,24617.0,13671.0,12290.0,863.0,0.0,9851.0,1025.0
2019-01-04 10:00:00,25361.0,13932.0,12203.0,902.0,0.0,9151.0,1020.0
2019-01-04 11:00:00,26757.0,14762.0,12159.0,869.0,0.0,8829.0,1029.0
2019-01-04 12:00:00,28673.0,16266.0,12198.0,1025.0,0.0,8581.0,1030.0
2019-01-04 13:00:00,31671.0,17227.0,12223.0,1982.0,0.0,7724.0,1038.0
2019-01-04 14:00:00,35531.0,18335.0,12247.0,1477.0,2.0,6747.0,1091.0
2019-01-04 15:00:00,36883.0,18359.0,12329.0,1066.0,27.0,5623.0,1105.0
2019-01-04 16:00:00,37323.0,18632.0,12346.0,1007.0,77.0,4458.0,1074.0
2019-01-04 17:00:00,37129.0,18411.0,12348.0,955.0,122.0,3874.0,1070.0
2019-01-04 18:00:00,36606.0,18414.0,12361.0,988.0,126.0,3263.0,1077.0
2019-01-04 19:00:00,35960.0,18107.0,12369.0,935.0,133.0,2787.0,1076.0
2019-01-04 20:00:00,35091.0,17758.0,12287.0,918.0,124.0,2836.0,1064.0
2019-01-04 21:00:00,34225.0,17500.0,12240.0,964.0,116.0,2674.0,1060.0
2019-01-04 22:00:00,33769.0,17381.0,12254.0,932.0,99.0,2779.0,1058.0
2019-01-04 23:00:00,33983.0,17421.0,12260.0,1066.0,18.0,3509.0,1060.0
2019-01-05 00:00:00,35181.0,17685.0,12245.0,1360.0,0.0,4644.0,1053.0
2019-01-05 01:00:00,35058.0,17616.0,12271.0,1106.0,0.0,6121.0,1045.0
2019-01-05 02:00:00,33085.0,17301.0,12257.0,1085.0,0.0,7924.0,1033.0
2019-01-05 03:00:00,31534.0,16878.0,12282.0,1077.0,0.0,8823.0,1020.0
2019-01-05 04:00:00,30765.0,16280.0,12302.0,994.0,0.0,9030.0,1017.0
2019-01-05 05:00:00,28838.0,15628.0,12320.0,961.0,0.0,9009.0,1017.0
2019-01-05 06:00:00,27689.0,14268.0,12087.0,803.0,0.0,9293.0,1007.0
2019-01-05 07:00:00,25892.0,14359.0,11295.0,752.0,0.0,8751.0,960.0
2019-01-05 08:00:00,25491.0,14407.0,11181.0,744.0,0.0,8008.0,942.0
2019-01-05 09:00:00,24880.0,14262.0,11189.0,782.0,0.0,8121.0,938.0
2019-01-05 10:00:00,24668.0,14324.0,11196.0,783.0,0.0,8552.0,945.0
2019-01-05 11:00:00,25265.0,14560.0,11209.0,785.0,0.0,8888.0,942.0
2019-01-05 12:00:00,27080.0,14814.0,11219.0,837.0,0.0,8857.0,948.0
2019-01-05 13:00:00,28741.0,15317.0,11227.0,895.0,0.0,8669.0,945.0
2019-01-05 14:00:00,30943.0,15883.0,11239.0,1098.0,5.0,8262.0,934.0
2019-01-05 15:00:00,31955.0,15963.0,11249.0,1173.0,37.0,7826.0,936.0
2019-01-05 16:00:00,32590.0,15498.0,11220.0,1072.0,134.0,6881.0,942.0
2019-01-05 17:00:00,33022.0,14953.0,11140.0,965.0,219.0,5319.0,943.0
2019-01-05 18:00:00,32463.0,14452.0,11134.0,961.0,227.0,4186.0,939.0
2019-01-05 19:00:00,31028.0,14212.0,11204.0,938.0,231.0,3687.0,939.0
2019-01-05 20:00:00,30305.0,13665.0,11204.0,927.0,231.0,3471.0,933.0
2019-01-05 21:00:00,28838.0,13604.0,11212.0,930.0,217.0,3613.0,943.0
2019-01-05 22:00:00,28901.0,13666.0,11246.0,957.0,137.0,3743.0,935.0
2019-01-05 23:00:00,29848.0,13766.0,11333.0,1088.0,29.0,4356.0,934.0
2019-01-06 00:00:00,32334.0,13947.0,11409.0,1102.0,0.0,4955.0,940.0
2019-01-06 01:00:00,33104.0,14133.0,11422.0,1141.0,0.0,5459.0,940.0
2019-01-06 02:00:00,33050.0,13783.0,11423.0,1057.0,0.0,5705.0,939.0
2019-01-06 03:00:00,32360.0,13593.0,11388.0,1058.0,0.0,5437.0,941.0
2019-01-06 04:00:00,31072.0,13414.0,11145.0,988.0,0.0,5741.0,936.0
2019-01-06 05:00:00,29563.0,13465.0,11126.0,963.0,0.0,5903.0,939.0
2019-01-06 06:00:00,28673.0,12931.0,11103.0,959.0,0.0,5998.0,940.0
2019-01-06 07:00:00,26077.0,12548.0,11097.0,917.0,0.0,6246.0,947.0
2019-01-06 08:00:00,24593.0,12558.0,11018.0,914.0,0.0,6068.0,942.0
2019-01-06 09:00:00,24101.0,12614.0,10880.0,913.0,0.0,6062.0,941.0
2019-01-06 10:00:00,24051.0,12206.0,10919.0,912.0,0.0,6236.0,939.0
2019-01-06 11:00:00,24647.0,12074.0,10907.0,912.0,0.0,7106.0,939.0
2019-01-06 12:00:00,25089.0,11883.0,10976.0,918.0,0.0,8259.0,941.0
2019-01-06 13:00:00,25927.0,12346.0,11074.0,938.0,0.0,9179.0,961.0
2019-01-06 14:00:00,27206.0,12256.0,11142.0,962.0,7.0,10098.0,947.0
2019-01-06 15:00:00,27889.0,12136.0,11169.0,954.0,47.0,11086.0,952.0
2019-01-06 16:00:00,27221.0,11609.0,11207.0,951.0,94.0,11928.0,958.0
2019-01-06 17:00:00,25974.0,11399.0,11297.0,944.0,138.0,12395.0,954.0
2019-01-06 18:00:00,24801.0,11246.0,11360.0,960.0,144.0,12598.0,957.0
2019-01-06 19:00:00,24252.0,11146.0,11380.0,933.0,132.0,12951.0,950.0
2019-01-06 20:00:00,23512.0,10891.0,11394.0,922.0,157.0,13022.0,952.0
2019-01-06 21:00:00,23200.0,11003.0,11413.0,918.0,128.0,13353.0,955.0
2019-01-06 22:00:00,23749.0,11250.0,11436.0,911.0,79.0,13245.0,958.0
2019-01-06 23:00:00,26309.0,11874.0,11448.0,1030.0,18.0,13337.0,959.0
