datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-22 00:00:00,2023-08-23 15:25:34,3.0,3.286484552210585,290.6942566680772,283.2225372513197,102.69001452272752,0.6663968776811735,901.59569,1118.8064,8556.43747,7733.41022,753.33998,130.26945
2023-08-22 01:00:00,2023-08-23 15:25:34,3.0,3.286484552210585,290.6942566680772,283.2225372513197,102.69001452272752,0.6663968776811735,907.56545,1118.53051,8579.17639,3144.87006,722.96002,128.36321
2023-08-22 02:00:00,2023-08-23 15:25:34,3.0,3.286484552210585,290.6942566680772,283.2225372513197,102.69001452272752,0.6663968776811735,902.6145,1122.84482,8541.99782,251.59999,673.72002,125.27358
2023-08-22 03:00:00,2023-08-23 15:25:34,3.0,3.286484552210585,290.6942566680772,283.2225372513197,102.69001452272752,0.6663968776811735,904.1042,1124.10987,8145.62996,4.63,627.19002,122.35398
2023-08-22 04:00:00,2023-08-23 15:25:34,3.0,2.63760587536194,288.8795068883909,283.3199151054147,102.69001452272752,0.6663968776811735,896.39527,1124.79862,7537.91463,5.82,595.51,120.36617
2023-08-22 05:00:00,2023-08-23 15:25:34,3.0,2.63760587536194,288.8795068883909,283.3199151054147,102.69001452272752,0.6663968776811735,888.72149,1125.51604,6909.53221,7.23,547.09,117.32798
2023-08-22 06:00:00,2023-08-23 15:25:34,3.0,2.63760587536194,288.8795068883909,283.3199151054147,102.69001452272752,0.6663968776811735,862.06443,1125.38175,6217.28036,7.62,474.34,112.76318
2023-08-22 07:00:00,2023-08-23 15:25:34,3.0,2.291688596147065,287.8853860370982,283.146320187774,51.361161378091445,1.1280336928429833,854.28819,1126.15455,5421.51016,0.0,375.69002,106.57324
2023-08-22 08:00:00,2023-08-23 15:25:34,3.0,2.291688596147065,287.8853860370982,283.146320187774,51.361161378091445,1.1280336928429833,869.27067,1126.70577,4656.04539,0.0,340.01,104.33444
2023-08-22 09:00:00,2023-08-23 15:25:34,3.0,2.291688596147065,287.8853860370982,283.146320187774,51.361161378091445,1.1280336928429833,854.18612,1127.4191,4257.18617,0.0,304.74,102.12137
