datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-19 00:00:00,2023-08-20 14:50:47,3.0,4.062268024987974,292.9424504939813,278.5013322914144,155.3207005591469,0.1379408918753931,851.90567,1118.93012,10783.92631,8531.07001,1837.78005,198.31427
2023-08-19 01:00:00,2023-08-20 14:50:47,3.0,4.062268024987974,292.9424504939813,278.5013322914144,155.3207005591469,0.1379408918753931,857.66091,1118.65338,10724.81815,3836.46014,1823.93996,197.44586
2023-08-19 02:00:00,2023-08-20 14:50:47,3.0,4.062268024987974,292.9424504939813,278.5013322914144,155.3207005591469,0.1379408918753931,852.91535,1122.96713,10503.66839,451.45,1689.77993,189.02778
2023-08-19 03:00:00,2023-08-20 14:50:47,3.0,4.062268024987974,292.9424504939813,278.5013322914144,155.3207005591469,0.1379408918753931,854.50597,1124.23147,9898.38104,0.07,1580.56997,182.17524
2023-08-19 04:00:00,2023-08-20 14:50:47,3.0,3.356439313849392,289.83801049918844,278.5990772232749,155.3207005591469,0.1379408918753931,847.0421,1124.91881,9109.31653,0.0,1482.56008,176.02546
2023-08-19 05:00:00,2023-08-20 14:50:47,3.0,3.356439313849392,289.83801049918844,278.5990772232749,155.3207005591469,0.1379408918753931,839.49286,1125.63503,8295.83797,0.0,1367.17997,168.78576
2023-08-19 06:00:00,2023-08-20 14:50:47,3.0,3.356439313849392,289.83801049918844,278.5990772232749,155.3207005591469,0.1379408918753931,813.99028,1125.50011,7495.51929,0.0,1230.68996,160.22149
2023-08-19 07:00:00,2023-08-20 14:50:47,3.0,3.0445912824556496,288.1001979302244,278.4378468594232,77.70218617698373,0.1959654694493409,806.68936,1126.27263,6659.43935,15.75,1151.04997,155.22436
2023-08-19 08:00:00,2023-08-20 14:50:47,3.0,3.0445912824556496,288.1001979302244,278.4378468594232,77.70218617698373,0.1959654694493409,821.2744,1126.82371,5943.55321,12.57,1050.87002,148.93842
2023-08-19 09:00:00,2023-08-20 14:50:47,3.0,3.0445912824556496,288.1001979302244,278.4378468594232,77.70218617698373,0.1959654694493409,807.07422,1127.53627,5608.42231,7.95,948.96004,142.54392
2023-08-19 10:00:00,2023-08-20 14:50:47,3.0,2.909174551283818,286.7627878253356,278.15567942387224,0.0,0.210829006899382,815.23032,1127.65575,5310.65587,5.46,832.61999,135.24399
2023-08-19 11:00:00,2023-08-20 14:50:47,3.0,2.909174551283818,286.7627878253356,278.15567942387224,0.0,0.210829006899382,816.62237,1127.97547,5466.9752,5.25,684.58999,125.95563
2023-08-19 12:00:00,2023-08-20 14:50:47,3.0,2.909174551283818,286.7627878253356,278.15567942387224,0.0,0.210829006899382,817.60958,1127.77411,6188.38344,4.68,542.49001,117.03935
2023-08-19 13:00:00,2023-08-20 14:50:47,3.0,2.8720071080986527,290.36833695838936,278.4294587505723,0.0,0.2199640141645759,814.43967,1128.52746,6708.92595,342.15,457.56998,111.71092
2023-08-19 14:00:00,2023-08-20 14:50:47,3.0,2.8720071080986527,290.36833695838936,278.4294587505723,0.0,0.2199640141645759,821.2454,1131.26321,7146.40705,3894.50992,438.38,110.50681
2023-08-19 15:00:00,2023-08-20 14:50:47,3.0,2.8720071080986527,290.36833695838936,278.4294587505723,0.0,0.2199640141645759,828.90545,1140.27686,7668.44628,7084.58008,436.04,110.35999
2023-08-19 16:00:00,2023-08-20 14:50:47,3.0,3.406851749107492,295.76732750068334,277.4978423374903,99.66053891715936,0.2300173772172606,836.15903,1142.47942,7978.88023,7752.8999,435.71002,110.33928
2023-08-19 17:00:00,2023-08-20 14:50:47,3.0,3.406851749107492,295.76732750068334,277.4978423374903,99.66053891715936,0.2300173772172606,828.20246,1141.30744,8398.10196,8121.08032,493.70998,113.97858
2023-08-19 18:00:00,2023-08-20 14:50:47,3.0,3.406851749107492,295.76732750068334,277.4978423374903,99.66053891715936,0.2300173772172606,819.15699,1131.41483,8693.17928,7993.76996,578.34,119.28881
