datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-14 00:00:00,2023-08-15 01:14:24,3.0,2.9503264356315,293.5107099747095,278.4331308120886,191.79469476297453,0.0005108937936266,825.6832,1109.74661,9108.4062,7812.87018,948.36998,142.5069
2023-08-14 01:00:00,2023-08-15 01:14:24,3.0,2.9503264356315,293.5107099747095,278.4331308120886,191.79469476297453,0.0005108937936266,831.32523,1109.53645,9143.24782,3493.42987,1130.80999,153.95437
2023-08-14 02:00:00,2023-08-15 01:14:24,3.0,2.9503264356315,293.5107099747095,278.4331308120886,191.79469476297453,0.0005108937936266,826.68799,1113.89522,9148.42406,454.64001,1317.96,165.69738
2023-08-14 03:00:00,2023-08-15 01:14:24,3.0,2.9503264356315,293.5107099747095,278.4331308120886,191.79469476297453,0.0005108937936266,828.332,1115.20747,8717.24316,0.01,1500.72002,177.16493
2023-08-14 04:00:00,2023-08-15 01:14:24,3.0,2.558509911822563,290.7055171857425,278.19270934942404,191.79469476297453,0.0005108937936266,820.99728,1115.99668,8137.79649,0.0,1615.17992,184.34689
2023-08-14 05:00:00,2023-08-15 01:14:24,3.0,2.558509911822563,290.7055171857425,278.19270934942404,191.79469476297453,0.0005108937936266,813.51381,1116.80245,7555.94111,0.0,1618.44,184.55145
2023-08-14 06:00:00,2023-08-15 01:14:24,3.0,2.558509911822563,290.7055171857425,278.19270934942404,191.79469476297453,0.0005108937936266,788.62055,1116.71706,6850.59848,0.0,1481.69,175.97087
2023-08-14 07:00:00,2023-08-15 01:14:24,3.0,2.3855206704102456,289.2779751587247,278.06389657821,96.016816850173,0.0008355577818253,781.57044,1117.50268,5949.98331,0.0,1199.14002,158.24184
2023-08-14 08:00:00,2023-08-15 01:14:24,3.0,2.3855206704102456,289.2779751587247,278.06389657821,96.016816850173,0.0008355577818253,795.94586,1118.06771,5089.47221,0.0,1021.70999,147.10873
2023-08-14 09:00:00,2023-08-15 01:14:24,3.0,2.3855206704102456,289.2779751587247,278.06389657821,96.016816850173,0.0008355577818253,782.21226,1118.84064,4607.84504,0.0,856.20001,136.72356
2023-08-14 10:00:00,2023-08-15 01:14:24,3.0,2.2294795367187072,288.1589827896704,277.8928578423533,0.0,0.0009571153755513,790.21818,1118.99035,4162.77998,0.0,710.09998,127.55629
