,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-10 00:00:00,2023-08-13 18:15:09,3.0,64.39,925.0,1124.0,7809.0,71.0,2124.0,150.0
1,2023-08-10 01:00:00,2023-08-13 18:15:09,3.0,63.69,938.0,1128.0,8205.0,81.0,2122.0,153.0
2,2023-08-10 02:00:00,2023-08-13 18:15:09,3.0,61.55,940.0,1127.0,8837.0,60.0,2161.0,149.0
3,2023-08-10 03:00:00,2023-08-13 18:15:09,3.0,62.21,944.0,1123.0,8792.0,17.0,2075.0,149.0
4,2023-08-10 04:00:00,2023-08-13 18:15:09,3.0,63.43,936.0,1125.0,8565.0,3.0,1914.0,152.0
5,2023-08-10 05:00:00,2023-08-13 18:15:09,3.0,63.5,861.0,1126.0,7865.0,5.0,1802.0,151.0
6,2023-08-10 06:00:00,2023-08-13 18:15:09,3.0,62.44,733.0,1127.0,6995.0,6.0,1544.0,144.0
7,2023-08-10 07:00:00,2023-08-13 18:15:09,3.0,64.69,728.0,1129.0,6299.0,16.0,1535.0,140.0
8,2023-08-10 08:00:00,2023-08-13 18:15:09,3.0,65.65,727.0,1130.0,6173.0,28.0,1481.0,143.0
9,2023-08-10 09:00:00,2023-08-13 18:15:09,3.0,66.8,729.0,1137.0,5781.0,24.0,1568.0,141.0
10,2023-08-10 10:00:00,2023-08-13 18:15:09,3.0,67.21,729.0,1137.0,5624.0,14.0,1614.0,140.0
11,2023-08-10 11:00:00,2023-08-13 18:15:09,3.0,67.62,730.0,1138.0,5572.0,13.0,1616.0,142.0
12,2023-08-10 12:00:00,2023-08-13 18:15:09,3.0,67.56,729.0,1139.0,5626.0,0.0,1681.0,151.0
13,2023-08-10 13:00:00,2023-08-13 18:15:09,3.0,66.07,736.0,1140.0,6068.0,0.0,1660.0,152.0
14,2023-08-10 14:00:00,2023-08-13 18:15:09,3.0,71.51,869.0,1140.0,6334.0,15.0,1591.0,162.0
15,2023-08-10 15:00:00,2023-08-13 18:15:09,3.0,72.93,952.0,1141.0,6312.0,89.0,1881.0,160.0
16,2023-08-10 16:00:00,2023-08-13 18:15:09,3.0,69.87,953.0,1138.0,6685.0,130.0,2045.0,152.0
17,2023-08-10 17:00:00,2023-08-13 18:15:09,3.0,70.02,950.0,1137.0,6929.0,132.0,1923.0,163.0
18,2023-08-10 18:00:00,2023-08-13 18:15:09,3.0,69.71,949.0,1135.0,7137.0,136.0,1782.0,160.0
19,2023-08-10 19:00:00,2023-08-13 18:15:09,3.0,71.45,948.0,1133.0,7383.0,134.0,1592.0,192.0
20,2023-08-10 20:00:00,2023-08-13 18:15:09,3.0,71.66,948.0,1131.0,7561.0,135.0,1559.0,206.0
21,2023-08-10 21:00:00,2023-08-13 18:15:09,3.0,70.59,949.0,1132.0,7733.0,134.0,1585.0,201.0
22,2023-08-10 22:00:00,2023-08-13 18:15:09,3.0,70.47,947.0,1132.0,7938.0,135.0,1509.0,208.0
23,2023-08-10 23:00:00,2023-08-13 18:15:09,3.0,70.69,994.0,1133.0,8314.0,131.0,1522.0,210.0
