datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-08 00:00:00,2023-08-08 18:44:47,3.0,2.9818914427298147,290.8983638608088,280.7179613222723,162.10507200720795,0.2676332261192228,908.44185,1113.25064,7494.13253,10235.61011,2815.63987,259.67156
2023-08-08 01:00:00,2023-08-08 18:44:47,3.0,2.9818914427298147,290.8983638608088,280.7179613222723,162.10507200720795,0.2676332261192228,914.44118,1113.01512,7470.75306,5271.91013,2814.88016,259.62389
2023-08-08 02:00:00,2023-08-08 18:44:47,3.0,2.9818914427298147,290.8983638608088,280.7179613222723,162.10507200720795,0.2676332261192228,909.462,1117.3567,7456.94931,931.16999,2741.78992,255.03773
2023-08-08 03:00:00,2023-08-08 18:44:47,3.0,2.9818914427298147,290.8983638608088,280.7179613222723,162.10507200720795,0.2676332261192228,910.93768,1118.65063,7080.76414,0.0,2812.5299,259.47642
2023-08-08 04:00:00,2023-08-08 18:44:47,3.0,2.452977111013442,288.23199731610487,280.9288880899573,162.10507200720795,0.2676332261192228,903.19505,1119.40095,6560.74225,0.0,2986.47003,270.39055
2023-08-08 05:00:00,2023-08-08 18:44:47,3.0,2.452977111013442,288.23199731610487,280.9288880899573,162.10507200720795,0.2676332261192228,895.50408,1120.17262,6087.84609,0.0,3035.65002,273.47643
2023-08-08 06:00:00,2023-08-08 18:44:47,3.0,2.452977111013442,288.23199731610487,280.9288880899573,162.10507200720795,0.2676332261192228,868.68801,1120.06828,5549.79041,0.0,2951.33011,268.18565
2023-08-08 07:00:00,2023-08-08 18:44:47,3.0,2.2536489362476497,286.99181048460247,280.8808571836405,81.3083992664639,0.3922541531923568,860.84618,1120.8489,4843.07299,0.0,2932.48013,267.00288
2023-08-08 08:00:00,2023-08-08 18:44:47,3.0,2.2536489362476497,286.99181048460247,280.8808571836405,81.3083992664639,0.3922541531923568,875.88349,1121.40871,4137.32163,0.0,2812.33008,259.46388
2023-08-08 09:00:00,2023-08-08 18:44:47,3.0,2.2536489362476497,286.99181048460247,280.8808571836405,81.3083992664639,0.3922541531923568,860.67709,1122.15854,3795.30214,0.0,2724.11008,253.92838
2023-08-08 10:00:00,2023-08-08 18:44:47,3.0,2.111252805599184,286.0146134465523,280.73270997143254,0.0,0.4532272056562877,869.15689,1122.2967,3511.72942,0.0,2688.64999,251.70339
2023-08-08 11:00:00,2023-08-08 18:44:47,3.0,2.111252805599184,286.0146134465523,280.73270997143254,0.0,0.4532272056562877,870.51993,1122.62571,3470.03575,0.0,2665.30993,250.23888
2023-08-08 12:00:00,2023-08-08 18:44:47,3.0,2.111252805599184,286.0146134465523,280.73270997143254,0.0,0.4532272056562877,871.42025,1122.42732,3963.17192,0.08,2556.77007,243.42838
2023-08-08 13:00:00,2023-08-08 18:44:47,3.0,2.193382289341767,289.6316877751881,281.01837213552403,0.0008046656465785,0.5443726483450789,867.8093,1123.21547,4289.58178,1253.94998,2350.69992,230.4982
2023-08-08 14:00:00,2023-08-08 18:44:47,3.0,2.193382289341767,289.6316877751881,281.01837213552403,0.0008046656465785,0.5443726483450789,874.76579,1125.98736,4570.91798,6058.61993,2052.03008,211.75771
2023-08-08 15:00:00,2023-08-08 18:44:47,3.0,2.193382289341767,289.6316877751881,281.01837213552403,0.0008046656465785,0.5443726483450789,882.67002,1134.98438,4994.95996,10786.83002,1773.99993,194.31229
2023-08-08 16:00:00,2023-08-08 18:44:47,3.0,3.1952271352625647,294.2310236372362,279.73411724033963,106.24712341034818,0.689740654385443,890.3633,1137.19885,5222.28068,12591.15967,1613.57008,184.24588
2023-08-08 17:00:00,2023-08-08 18:44:47,3.0,3.1952271352625647,294.2310236372362,279.73411724033963,106.24712341034818,0.689740654385443,881.8665,1136.06252,5574.73737,13240.53967,1556.01006,180.63419
2023-08-08 18:00:00,2023-08-08 18:44:47,3.0,3.1952271352625647,294.2310236372362,279.73411724033963,106.24712341034818,0.689740654385443,872.58827,1126.26643,5845.43121,13557.68933,1671.15004,187.85882
2023-08-08 19:00:00,2023-08-08 18:44:47,3.0,4.1036582802329695,296.542202638296,278.4029201001738,325.1580465540995,0.8180989310305005,889.96422,1125.15299,6310.85637,13659.36011,1951.24004,205.43349
2023-08-08 20:00:00,2023-08-08 18:44:47,3.0,4.1036582802329695,296.542202638296,278.4029201001738,325.1580465540995,0.8180989310305005,884.43934,1122.0294,6503.13879,13587.83057,2287.28004,226.51883
2023-08-08 21:00:00,2023-08-08 18:44:47,3.0,4.1036582802329695,296.542202638296,278.4029201001738,325.1580465540995,0.8180989310305005,873.2322,1122.00721,6717.49831,13345.05042,2603.38004,246.353
2023-08-08 22:00:00,2023-08-08 18:44:47,3.0,4.233021131547604,296.39545112291205,278.4238657599981,759.8405269108533,0.9453808218649302,871.08186,1123.19511,6904.71213,12838.58044,2854.30003,262.09735
2023-08-08 23:00:00,2023-08-08 18:44:47,3.0,4.233021131547604,296.39545112291205,278.4238657599981,759.8405269108533,0.9453808218649302,870.54596,1122.50214,7186.12158,11966.59009,3028.97991,273.0579
