,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-28 00:00:00,2023-08-30 02:35:36,3.0,69.9,906.0,1127.0,8575.0,123.0,395.0,166.0
1,2023-08-28 01:00:00,2023-08-30 02:35:36,3.0,69.03,929.0,1127.0,9076.0,118.0,377.0,169.0
2,2023-08-28 02:00:00,2023-08-30 02:35:36,3.0,67.67,935.0,1127.0,9662.0,77.0,292.0,171.0
3,2023-08-28 03:00:00,2023-08-30 02:35:36,3.0,70.68,991.0,1127.0,9527.0,33.0,224.0,174.0
4,2023-08-28 04:00:00,2023-08-30 02:35:36,3.0,71.0,942.0,1129.0,9103.0,29.0,139.0,173.0
5,2023-08-28 05:00:00,2023-08-30 02:35:36,3.0,81.1,967.0,1130.0,7272.0,8.0,126.0,173.0
6,2023-08-28 06:00:00,2023-08-30 02:35:36,3.0,93.2,947.0,1133.0,5402.0,0.0,167.0,171.0
7,2023-08-28 07:00:00,2023-08-30 02:35:36,3.0,98.76,935.0,1134.0,4685.0,10.0,256.0,176.0
8,2023-08-28 08:00:00,2023-08-30 02:35:36,3.0,99.25,897.0,1134.0,4421.0,0.0,299.0,179.0
9,2023-08-28 09:00:00,2023-08-30 02:35:36,3.0,97.92,895.0,1136.0,4561.0,0.0,268.0,178.0
10,2023-08-28 10:00:00,2023-08-30 02:35:36,3.0,98.46,897.0,1137.0,4470.0,0.0,297.0,176.0
11,2023-08-28 11:00:00,2023-08-30 02:35:36,3.0,99.3,894.0,1139.0,4377.0,0.0,294.0,176.0
12,2023-08-28 12:00:00,2023-08-30 02:35:36,3.0,104.85,895.0,1140.0,3897.0,0.0,304.0,176.0
13,2023-08-28 13:00:00,2023-08-30 02:35:36,3.0,97.18,900.0,1142.0,4632.0,0.0,292.0,179.0
14,2023-08-28 14:00:00,2023-08-30 02:35:36,3.0,92.38,1001.0,1138.0,5889.0,6.0,189.0,184.0
15,2023-08-28 15:00:00,2023-08-30 02:35:36,3.0,90.62,1003.0,1137.0,6171.0,52.0,123.0,184.0
16,2023-08-28 16:00:00,2023-08-30 02:35:36,3.0,89.7,1007.0,1137.0,6311.0,111.0,41.0,177.0
17,2023-08-28 17:00:00,2023-08-30 02:35:36,3.0,87.78,1005.0,1134.0,6622.0,127.0,9.0,180.0
18,2023-08-28 18:00:00,2023-08-30 02:35:36,3.0,86.47,1007.0,1132.0,6922.0,124.0,6.0,189.0
19,2023-08-28 19:00:00,2023-08-30 02:35:36,3.0,82.75,995.0,1131.0,7254.0,102.0,87.0,180.0
20,2023-08-28 20:00:00,2023-08-30 02:35:36,3.0,79.95,1004.0,1128.0,7882.0,94.0,70.0,184.0
21,2023-08-28 21:00:00,2023-08-30 02:35:36,3.0,78.91,1005.0,1126.0,8097.0,100.0,70.0,185.0
22,2023-08-28 22:00:00,2023-08-30 02:35:36,3.0,77.05,1002.0,1124.0,8355.0,111.0,110.0,182.0
23,2023-08-28 23:00:00,2023-08-30 02:35:36,3.0,75.97,1003.0,1122.0,8538.0,129.0,153.0,183.0
