datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-02 00:00:00,2023-09-03 16:44:46,3.0,2.954031179832941,289.966888263609,280.9512243394254,91.07142563932624,0.3350651190171742,835.15242,1124.74296,7813.61626,5481.87994,2375.10007,232.02923
2023-09-02 01:00:00,2023-09-03 16:44:46,3.0,2.954031179832941,289.966888263609,280.9512243394254,91.07142563932624,0.3350651190171742,840.83526,1124.42395,7938.73545,1769.37004,2151.64,218.00789
2023-09-02 02:00:00,2023-09-03 16:44:46,3.0,2.954031179832941,289.966888263609,280.9512243394254,91.07142563932624,0.3350651190171742,836.15894,1128.70916,8057.77837,45.58,1845.22,198.7811
2023-09-02 03:00:00,2023-09-03 16:44:46,3.0,2.954031179832941,289.966888263609,280.9512243394254,91.07142563932624,0.3350651190171742,837.78374,1129.94335,7764.17352,0.0,1611.07004,184.08901
2023-09-02 04:00:00,2023-09-03 16:44:46,3.0,2.4868240997714333,288.53566172830097,280.9672129626782,91.07142563932624,0.3350651190171742,830.40235,1130.5663,7258.47733,0.0,1452.07996,174.11294
2023-09-02 05:00:00,2023-09-03 16:44:46,3.0,2.4868240997714333,288.53566172830097,280.9672129626782,91.07142563932624,0.3350651190171742,822.89508,1131.22566,6716.06039,0.0,1335.57002,166.80235
2023-09-02 06:00:00,2023-09-03 16:44:46,3.0,2.4868240997714333,288.53566172830097,280.9672129626782,91.07142563932624,0.3350651190171742,797.78187,1131.05946,6022.054,0.0,1237.25999,160.63374
2023-09-02 07:00:00,2023-09-03 16:44:46,3.0,2.364486879887907,287.658756166384,280.9057917015736,45.53569815587502,0.4647974369252738,790.64116,1131.82373,5146.98016,0.0,1183.14998,157.23853
2023-09-02 08:00:00,2023-09-03 16:44:46,3.0,2.364486879887907,287.658756166384,280.9057917015736,45.53569815587502,0.4647974369252738,805.0923,1132.36594,4275.74946,0.0,1007.76999,146.23404
2023-09-02 09:00:00,2023-09-03 16:44:46,3.0,2.364486879887907,287.658756166384,280.9057917015736,45.53569815587502,0.4647974369252738,791.19018,1133.04031,3780.1638,0.0,848.43996,136.23664
2023-09-02 10:00:00,2023-09-03 16:44:46,3.0,2.337129408518418,286.93085849574504,280.8661134138782,0.0,0.571061842686665,799.25031,1133.14064,3387.88518,0.0,731.77999,128.91664
2023-09-02 11:00:00,2023-09-03 16:44:46,3.0,2.337129408518418,286.93085849574504,280.8661134138782,0.0,0.571061842686665,800.65104,1133.45091,3382.29664,0.0,657.65002,124.26524
2023-09-02 12:00:00,2023-09-03 16:44:46,3.0,2.337129408518418,286.93085849574504,280.8661134138782,0.0,0.571061842686665,801.66389,1133.24646,4009.13432,0.0,598.23999,120.53747
2023-09-02 13:00:00,2023-09-03 16:44:46,3.0,2.555453005046478,290.1341835887517,281.34808291502134,0.0,0.6947201002428459,798.62481,1133.96409,4513.51934,220.78999,538.39001,116.78209
2023-09-02 14:00:00,2023-09-03 16:44:46,3.0,2.555453005046478,290.1341835887517,281.34808291502134,0.0,0.6947201002428459,805.3858,1136.66285,4998.85742,2391.92999,473.64002,112.71926
2023-09-02 15:00:00,2023-09-03 16:44:46,3.0,2.555453005046478,290.1341835887517,281.34808291502134,0.0,0.6947201002428459,812.97349,1145.69362,5618.82795,5968.23987,434.92999,110.29034
2023-09-02 16:00:00,2023-09-03 16:44:46,3.0,3.7421603555710257,295.2525544810667,280.9286799556592,70.67066014941601,0.8277720665179679,820.09687,1147.88392,5976.91438,8498.11029,451.75998,111.34636
2023-09-02 17:00:00,2023-09-03 16:44:46,3.0,3.7421603555710257,295.2525544810667,280.9286799556592,70.67066014941601,0.8277720665179679,812.30027,1146.67551,6370.87785,9883.63025,482.68001,113.28648
2023-09-02 18:00:00,2023-09-03 16:44:46,3.0,3.7421603555710257,295.2525544810667,280.9286799556592,70.67066014941601,0.8277720665179679,803.3238,1136.68398,6583.38449,10715.6402,546.73001,117.3054
2023-09-02 19:00:00,2023-09-03 16:44:46,3.0,4.439657966603869,297.42428565252453,280.3072065458578,273.3539806734841,0.9432860933109478,819.67994,1135.47445,6909.15679,11080.57983,639.47001,123.12451
