datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-04 00:00:00,2023-08-13 18:54:59,3.0,3.2638428300258595,292.058154054756,281.70519775945775,173.89844142258008,0.2968404186037822,902.28389,1029.5606,8325.25517,10413.87,4013.9,334.85819
2023-08-04 01:00:00,2023-08-13 18:54:59,3.0,3.2638428300258595,292.058154054756,281.70519775945775,173.89844142258008,0.2968404186037822,908.25662,1029.93245,8392.16423,5341.28989,4126.94007,341.95106
2023-08-04 02:00:00,2023-08-13 18:54:59,3.0,3.2638428300258595,292.058154054756,281.70519775945775,173.89844142258008,0.2968404186037822,903.30289,1034.68455,8435.43568,747.19996,4166.79015,344.45152
2023-08-04 03:00:00,2023-08-13 18:54:59,3.0,3.2638428300258595,292.058154054756,281.70519775945775,173.89844142258008,0.2968404186037822,904.79115,1036.41459,8021.51312,2.77,4206.70009,346.95572
2023-08-04 04:00:00,2023-08-13 18:54:59,3.0,2.4769837525811087,289.2406297876111,281.763528482523,173.89844142258008,0.2968404186037822,897.07886,1038.09207,7454.20437,0.0,4227.90998,348.28657
2023-08-04 05:00:00,2023-08-13 18:54:59,3.0,2.4769837525811087,289.2406297876111,281.763528482523,173.89844142258008,0.2968404186037822,889.40326,1039.6812,6889.23258,0.0,4200.14003,346.5441
2023-08-04 06:00:00,2023-08-13 18:54:59,3.0,2.4769837525811087,289.2406297876111,281.763528482523,173.89844142258008,0.2968404186037822,862.73025,1040.02754,6210.09974,0.0,4136.67991,342.5622
2023-08-04 07:00:00,2023-08-13 18:54:59,3.0,2.276058344106907,287.95386921802367,281.7328297947472,87.41924780510493,0.5193106862736736,854.94749,1040.92694,5343.40689,0.0,4051.09993,337.19236
2023-08-04 08:00:00,2023-08-13 18:54:59,3.0,2.276058344106907,287.95386921802367,281.7328297947472,87.41924780510493,0.5193106862736736,869.93544,1041.61484,4527.37426,0.0,3922.47012,329.12129
2023-08-04 09:00:00,2023-08-13 18:54:59,3.0,2.276058344106907,287.95386921802367,281.7328297947472,87.41924780510493,0.5193106862736736,854.8386,1042.91462,4108.27678,0.0,3827.75007,323.17794
2023-08-04 10:00:00,2023-08-13 18:54:59,3.0,2.196340357415033,286.9387995249839,281.63409991024014,0.0,0.6671098176778513,863.28315,1043.32769,3756.60484,0.0,3689.62012,314.51076
2023-08-04 11:00:00,2023-08-13 18:54:59,3.0,2.196340357415033,286.9387995249839,281.63409991024014,0.0,0.6671098176778513,864.64937,1043.79366,3649.6314,0.0,3424.56996,297.87979
2023-08-04 12:00:00,2023-08-13 18:54:59,3.0,2.196340357415033,286.9387995249839,281.63409991024014,0.0,0.6671098176778513,865.55919,1043.63895,4105.11041,0.31,3040.43998,273.77698
2023-08-04 13:00:00,2023-08-13 18:54:59,3.0,2.3732687595553648,290.5385891667869,281.99981582717953,0.0021736668264428,0.8045847820649537,861.99625,1044.9412,4410.02724,1059.81004,2571.42007,244.34762
2023-08-04 14:00:00,2023-08-13 18:54:59,3.0,2.3732687595553648,290.5385891667869,281.99981582717953,0.0021736668264428,0.8045847820649537,868.93632,1048.24507,4652.12965,6673.09991,1973.47994,206.82897
2023-08-04 15:00:00,2023-08-13 18:54:59,3.0,2.3732687595553648,290.5385891667869,281.99981582717953,0.0021736668264428,0.8045847820649537,876.81396,1056.99699,5031.94118,11118.11975,1335.92003,166.82431
2023-08-04 16:00:00,2023-08-13 18:54:59,3.0,3.3080012350584944,295.01414193691903,281.24051565923435,107.06975442101526,0.972163461010104,884.45932,1059.38717,5175.42091,12692.95935,843.52,135.92793
2023-08-04 17:00:00,2023-08-13 18:54:59,3.0,3.3080012350584944,295.01414193691903,281.24051565923435,107.06975442101526,0.972163461010104,876.02138,1058.77592,5459.4331,13444.32031,529.48002,116.22302
2023-08-04 18:00:00,2023-08-13 18:54:59,3.0,3.3080012350584944,295.01414193691903,281.24051565923435,107.06975442101526,0.972163461010104,866.76841,1050.40241,5720.99576,13834.78943,391.3,107.55271
2023-08-04 19:00:00,2023-08-13 18:54:59,3.0,4.131464740555405,296.9554360616545,280.3956737747216,311.0922636256597,1.2261103315303985,884.05871,1049.98941,6278.64773,14034.99023,412.82998,108.90364
2023-08-04 20:00:00,2023-08-13 18:54:59,3.0,4.131464740555405,296.9554360616545,280.3956737747216,311.0922636256597,1.2261103315303985,878.57176,1047.42282,6603.06118,14049.16992,580.13001,119.40113
2023-08-04 21:00:00,2023-08-13 18:54:59,3.0,4.131464740555405,296.9554360616545,280.3956737747216,311.0922636256597,1.2261103315303985,867.44009,1047.62072,6989.67226,13838.35986,960.10999,143.24355
2023-08-04 22:00:00,2023-08-13 18:54:59,3.0,4.696487090900167,295.85561937726425,280.46165675680675,707.5773616018396,1.5326577204439111,865.3006,1049.41403,7378.40599,13353.17957,1601.59002,183.49417
2023-08-04 23:00:00,2023-08-13 18:54:59,3.0,4.696487090900167,295.85561937726425,280.46165675680675,707.5773616018396,1.5326577204439111,864.78227,1049.32173,7834.75314,12459.93042,2387.60993,232.81418
2023-08-05 00:00:00,2023-08-13 18:54:59,3.0,4.696487090900167,295.85561937726425,280.46165675680675,707.5773616018396,1.5326577204439111,839.63728,1044.51623,8780.4252,8510.95392,1600.55436,222.76605
2023-08-05 01:00:00,2023-08-13 18:54:59,3.0,3.5221235764659027,291.24205979797955,281.82553436291767,618.4179660832865,2.0936987784362184,845.33951,1044.77951,8761.93027,8526.3609,1575.95921,222.02546
2023-08-05 02:00:00,2023-08-13 18:54:59,3.0,3.5221235764659027,291.24205979797955,281.82553436291767,618.4179660832865,2.0936987784362184,840.64466,1049.45834,8747.73381,6336.6405,1489.28771,221.4056
2023-08-05 03:00:00,2023-08-13 18:54:59,3.0,3.5221235764659027,291.24205979797955,281.82553436291767,618.4179660832865,2.0936987784362184,842.26034,1051.11032,8343.87269,3367.17291,1390.68735,221.39488
2023-08-05 04:00:00,2023-08-13 18:54:59,3.0,2.7849949264601346,288.7715841744598,282.07615081452343,160.54417024898538,2.602405782939152,834.85686,1052.62223,7797.69616,1187.19526,1317.88752,221.87795
2023-08-05 05:00:00,2023-08-13 18:54:59,3.0,2.7849949264601346,288.7715841744598,282.07615081452343,160.54417024898538,2.602405782939152,827.33835,1054.06517,7273.27779,935.53283,1212.54557,220.70644
