datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-26 00:00:00,2023-08-27 18:30:16,3.0,2.574504084397609,291.48471065815454,281.2756076864589,125.3750254310824,0.0731470081080465,901.38723,1125.42452,9122.54618,9206.87982,882.24001,138.35748
2023-08-26 01:00:00,2023-08-27 18:30:16,3.0,2.574504084397609,291.48471065815454,281.2756076864589,125.3750254310824,0.0731470081080465,907.35612,1125.10058,9130.04675,3649.27988,1078.85001,150.69407
2023-08-26 02:00:00,2023-08-27 18:30:16,3.0,2.574504084397609,291.48471065815454,281.2756076864589,125.3750254310824,0.0731470081080465,902.40603,1129.38241,9073.36391,270.52999,1206.37002,158.6955
2023-08-26 03:00:00,2023-08-27 18:30:16,3.0,2.574504084397609,291.48471065815454,281.2756076864589,125.3750254310824,0.0731470081080465,903.89612,1130.61308,8618.52247,0.0,1290.78003,163.99193
2023-08-26 04:00:00,2023-08-27 18:30:16,3.0,2.3084351529639218,289.48782956749415,281.2688527389548,125.3750254310824,0.0731470081080465,896.18825,1131.22841,7935.94301,0.0,1316.85003,165.62774
2023-08-26 05:00:00,2023-08-27 18:30:16,3.0,2.3084351529639218,289.48782956749415,281.2688527389548,125.3750254310824,0.0731470081080465,888.51495,1131.88115,7223.19649,0.0,1310.89998,165.25439
2023-08-26 06:00:00,2023-08-27 18:30:16,3.0,2.3084351529639218,289.48782956749415,281.2688527389548,125.3750254310824,0.0731470081080465,861.86278,1131.71129,6398.84716,0.0,1316.48996,165.60514
2023-08-26 07:00:00,2023-08-27 18:30:16,3.0,2.157287742140316,288.412761896646,281.1694853264836,62.6899583562702,0.1058683103266117,854.08846,1132.47458,5444.46569,0.0,1446.60992,173.76972
2023-08-26 08:00:00,2023-08-27 18:30:16,3.0,2.157287742140316,288.412761896646,281.1694853264836,62.6899583562702,0.1058683103266117,869.06931,1133.01579,4522.6389,0.0,1418.26995,171.99148
2023-08-26 09:00:00,2023-08-27 18:30:16,3.0,2.157287742140316,288.412761896646,281.1694853264836,62.6899583562702,0.1058683103266117,853.9885,1133.68566,3988.52221,0.0,1339.12002,167.0251
2023-08-26 10:00:00,2023-08-27 18:30:16,3.0,2.028680210463588,287.488617266714,280.99202051102924,0.0,0.1145095290484331,862.42788,1133.78387,3542.78753,0.0,1228.13996,160.06149
2023-08-26 11:00:00,2023-08-27 18:30:16,3.0,2.028680210463588,287.488617266714,280.99202051102924,0.0,0.1145095290484331,863.79457,1134.09288,3593.63164,0.0,1138.96002,154.46576
2023-08-26 12:00:00,2023-08-27 18:30:16,3.0,2.028680210463588,287.488617266714,280.99202051102924,0.0,0.1145095290484331,864.70574,1133.88814,4329.14863,0.0,1089.37998,151.35479
2023-08-26 13:00:00,2023-08-27 18:30:16,3.0,1.908862167249891,291.3555041675768,281.4585181939428,0.0,0.125508629734467,861.14981,1134.60154,4922.62863,783.16002,1022.50003,147.1583
2023-08-26 14:00:00,2023-08-27 18:30:16,3.0,1.908862167249891,291.3555041675768,281.4585181939428,0.0,0.125508629734467,868.08748,1137.29601,5521.35248,5216.34985,911.87996,140.21728
2023-08-26 15:00:00,2023-08-27 18:30:16,3.0,1.908862167249891,291.3555041675768,281.4585181939428,0.0,0.125508629734467,875.96118,1146.32875,6280.987,10532.55975,760.87003,130.74193
2023-08-26 16:00:00,2023-08-27 18:30:16,3.0,2.542409983710828,297.26548132421624,280.48298793619574,92.61924899363042,0.1437254901712543,883.59962,1148.51757,6786.98453,12794.67981,599.73001,120.63096
2023-08-26 17:00:00,2023-08-27 18:30:16,3.0,2.542409983710828,297.26548132421624,280.48298793619574,92.61924899363042,0.1437254901712543,875.17024,1147.30494,7360.37121,13526.30066,453.30001,111.44299
2023-08-26 18:00:00,2023-08-27 18:30:16,3.0,2.542409983710828,297.26548132421624,280.48298793619574,92.61924899363042,0.1437254901712543,865.921,1137.30185,7734.13205,13854.92029,366.87998,106.02044
2023-08-26 19:00:00,2023-08-27 18:30:16,3.0,3.170773410097844,299.857009706624,278.9329323854323,322.0223893099042,0.1708810823578289,883.19882,1136.08655,8173.22916,13919.33984,360.24,105.6038
2023-08-26 20:00:00,2023-08-27 18:30:16,3.0,3.170773410097844,299.857009706624,278.9329323854323,322.0223893099042,0.1708810823578289,877.71734,1132.88208,8280.70195,13891.50952,421.98999,109.4784
