,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,44.37,899.0,1128.0,7276.0,86.0,128.0,169.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,45.07,967.0,1129.0,7579.0,70.0,205.0,171.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,45.65,972.0,1128.0,7479.0,62.0,221.0,171.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,47.81,983.0,1127.0,7234.0,42.0,185.0,178.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,49.48,997.0,1128.0,7061.0,29.0,162.0,181.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,50.65,993.0,1129.0,6764.0,13.0,145.0,173.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,51.09,911.0,1128.0,6112.0,10.0,139.0,166.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,54.91,907.0,1128.0,5475.0,0.0,146.0,163.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,62.17,915.0,1128.0,4634.0,0.0,146.0,167.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,64.69,914.0,1128.0,4392.0,0.0,166.0,174.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,65.28,917.0,1128.0,4297.0,9.0,135.0,165.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,67.31,919.0,1128.0,4158.0,0.0,159.0,174.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,66.62,918.0,1129.0,4153.0,0.0,203.0,171.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,65.86,919.0,1129.0,4168.0,0.0,253.0,169.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,65.38,918.0,1128.0,4224.0,9.0,265.0,173.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,63.43,917.0,1128.0,4391.0,42.0,242.0,170.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,61.15,904.0,1128.0,4546.0,93.0,236.0,171.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,56.36,866.0,1124.0,4937.0,56.0,331.0,177.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,51.91,817.0,1124.0,5172.0,73.0,371.0,172.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,48.68,817.0,1123.0,5628.0,77.0,402.0,170.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,47.82,815.0,1124.0,5783.0,54.0,514.0,180.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,46.97,814.0,1122.0,5808.0,50.0,641.0,180.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,45.8,817.0,1123.0,5948.0,96.0,650.0,176.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,45.9,905.0,1124.0,6710.0,50.0,593.0,181.0
