,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,70.44,899.0,1128.0,7899.0,40.0,997.0,184.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,68.04,900.0,1126.0,8099.0,80.0,1293.0,183.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,67.33,898.0,1126.0,8060.0,51.0,1502.0,186.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,67.56,902.0,1129.0,7963.0,33.0,1584.0,188.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,68.44,899.0,1132.0,7749.0,1.0,1535.0,186.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,67.61,805.0,1133.0,7166.0,12.0,1457.0,187.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,70.82,724.0,1135.0,5577.0,0.0,1506.0,182.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,73.4,722.0,1139.0,4995.0,7.0,1519.0,177.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,77.34,731.0,1141.0,4342.0,0.0,1594.0,177.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,80.8,733.0,1144.0,4123.0,0.0,1402.0,179.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,82.65,731.0,1146.0,3970.0,0.0,1310.0,178.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,82.46,738.0,1145.0,3951.0,0.0,1386.0,178.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,87.86,831.0,1144.0,4088.0,0.0,1272.0,182.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,86.68,832.0,1145.0,4561.0,0.0,1026.0,185.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,83.65,814.0,1144.0,5110.0,4.0,822.0,188.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,86.61,884.0,1142.0,5429.0,47.0,650.0,195.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,85.47,908.0,1144.0,5697.0,110.0,568.0,185.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,84.18,906.0,1150.0,5780.0,123.0,619.0,184.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,85.2,905.0,1148.0,5717.0,115.0,585.0,188.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,83.08,903.0,1148.0,6125.0,114.0,451.0,183.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,80.48,901.0,1140.0,6552.0,117.0,459.0,186.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,79.99,900.0,1136.0,6726.0,117.0,419.0,190.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,78.48,898.0,1135.0,6986.0,101.0,409.0,189.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,75.78,897.0,1134.0,7460.0,80.0,372.0,182.0
