,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-09-03 00:00:00,2023-09-06 01:46:43,3.0,44.91,855.0,1133.0,7445.0,53.0,1.0,207.0
1,2023-09-03 01:00:00,2023-09-06 01:46:43,3.0,43.97,858.0,1134.0,7622.0,68.0,1.0,204.0
2,2023-09-03 02:00:00,2023-09-06 01:46:43,3.0,44.97,882.0,1134.0,7628.0,39.0,14.0,207.0
3,2023-09-03 03:00:00,2023-09-06 01:46:43,3.0,46.55,883.0,1131.0,7302.0,28.0,24.0,207.0
4,2023-09-03 04:00:00,2023-09-06 01:46:43,3.0,45.71,858.0,1132.0,7204.0,26.0,121.0,207.0
5,2023-09-03 05:00:00,2023-09-06 01:46:43,3.0,45.38,762.0,1132.0,6504.0,6.0,249.0,209.0
6,2023-09-03 06:00:00,2023-09-06 01:46:43,3.0,44.83,613.0,1132.0,5045.0,6.0,641.0,201.0
7,2023-09-03 07:00:00,2023-09-06 01:46:43,3.0,46.12,605.0,1132.0,4500.0,1.0,898.0,199.0
8,2023-09-03 08:00:00,2023-09-06 01:46:43,3.0,39.56,490.0,1131.0,4721.0,0.0,961.0,201.0
9,2023-09-03 09:00:00,2023-09-06 01:46:43,3.0,38.81,437.0,1130.0,4423.0,0.0,953.0,201.0
10,2023-09-03 10:00:00,2023-09-06 01:46:43,3.0,39.23,439.0,1131.0,4440.0,0.0,902.0,203.0
11,2023-09-03 11:00:00,2023-09-06 01:46:43,3.0,40.02,440.0,1134.0,4187.0,0.0,1048.0,205.0
12,2023-09-03 12:00:00,2023-09-06 01:46:43,3.0,40.37,442.0,1131.0,4070.0,0.0,1149.0,207.0
13,2023-09-03 13:00:00,2023-09-06 01:46:43,3.0,38.99,441.0,1134.0,4027.0,0.0,1387.0,204.0
14,2023-09-03 14:00:00,2023-09-06 01:46:43,3.0,37.6,442.0,1133.0,4399.0,2.0,1218.0,199.0
15,2023-09-03 15:00:00,2023-09-06 01:46:43,3.0,36.8,443.0,1133.0,4768.0,23.0,1055.0,203.0
16,2023-09-03 16:00:00,2023-09-06 01:46:43,3.0,34.14,443.0,1133.0,5096.0,93.0,1267.0,204.0
17,2023-09-03 17:00:00,2023-09-06 01:46:43,3.0,32.05,442.0,1131.0,5418.0,111.0,1440.0,203.0
18,2023-09-03 18:00:00,2023-09-06 01:46:43,3.0,31.14,442.0,1130.0,5491.0,112.0,1606.0,202.0
19,2023-09-03 19:00:00,2023-09-06 01:46:43,3.0,29.96,441.0,1129.0,5502.0,102.0,1838.0,196.0
20,2023-09-03 20:00:00,2023-09-06 01:46:43,3.0,29.06,442.0,1128.0,5471.0,93.0,2195.0,197.0
21,2023-09-03 21:00:00,2023-09-06 01:46:43,3.0,27.86,440.0,1128.0,5644.0,72.0,2312.0,191.0
22,2023-09-03 22:00:00,2023-09-06 01:46:43,3.0,27.67,439.0,1129.0,5632.0,40.0,2309.0,186.0
23,2023-09-03 23:00:00,2023-09-06 01:46:43,3.0,26.99,437.0,1128.0,5789.0,51.0,2422.0,189.0
