datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-07 01:00:00,3.297846696481925,290.98398169620145,281.16212963750786,635.4118960114068,1.7716769419588343,805.29438,1106.93104,8280.34878,8471.70734,1339.85105,221.3316
2023-08-07 02:00:00,3.297846696481925,290.98398169620145,281.16212963750786,635.4118960114068,1.7716769419588343,800.76435,1111.3027,8312.70261,6345.33429,1264.38843,220.72466
2023-08-07 03:00:00,3.297846696481925,290.98398169620145,281.16212963750786,635.4118960114068,1.7716769419588343,802.46103,1112.62862,8049.13126,3423.59927,1178.37315,220.71724
2023-08-07 04:00:00,2.4493020034929773,288.2692631723854,281.42252997788273,168.05440617934704,2.249333907411468,795.25406,1113.44686,7656.6386,1271.34393,1121.28326,221.21802
2023-08-07 05:00:00,2.4493020034929773,288.2692631723854,281.42252997788273,168.05440617934704,2.249333907411468,787.83571,1114.27834,7295.16486,997.28379,1038.26756,220.06436
2023-08-07 06:00:00,2.4493020034929773,288.2692631723854,281.42252997788273,168.05440617934704,2.249333907411468,763.54455,1114.20704,6797.43569,1025.53742,969.77096,219.99837
2023-08-07 07:00:00,2.1480334708001334,286.991906656708,281.3779922470924,84.31669700940714,2.460714489309394,756.74237,1114.99625,6060.66583,696.43712,907.15866,218.05147
2023-08-07 08:00:00,2.1480334708001334,286.991906656708,281.3779922470924,84.31669700940714,2.460714489309394,770.91048,1115.56551,5247.23079,268.32526,868.42976,215.62774
2023-08-07 09:00:00,2.1480334708001334,286.991906656708,281.3779922470924,84.31669700940714,2.460714489309394,757.63822,1116.35564,4730.61998,235.17957,831.78115,215.77755
2023-08-07 10:00:00,2.0480080516336265,286.0505219828317,281.2436007643842,0.0,2.5686560303364026,765.4957,1116.51394,4205.87078,461.10055,776.56733,215.87915
2023-08-07 11:00:00,2.0480080516336265,286.0505219828317,281.2436007643842,0.0,2.5686560303364026,766.91458,1116.85296,3983.76359,402.79246,743.08239,214.92416
2023-08-07 12:00:00,2.0480080516336265,286.0505219828317,281.2436007643842,0.0,2.5686560303364026,767.98178,1116.65767,4365.97752,636.654,707.69793,212.6248
2023-08-07 13:00:00,2.0872316009037384,289.75699659713484,281.7066254887263,0.0012027513551914,2.6659681223770098,765.21881,1117.48358,4621.19928,831.68903,664.43342,213.73294
2023-08-07 14:00:00,2.0872316009037384,289.75699659713484,281.7066254887263,0.0012027513551914,2.6659681223770098,771.88546,1120.29436,4967.35013,2088.33865,633.44673,210.80925
2023-08-07 15:00:00,2.0872316009037384,289.75699659713484,281.7066254887263,0.0012027513551914,2.6659681223770098,779.32028,1129.27349,5535.74246,5116.60663,638.59963,210.10957
2023-08-07 16:00:00,3.164572782544683,294.06702411581307,280.673892882321,111.95596018470869,2.762133140679788,786.16846,1131.50078,5963.22193,7332.08276,634.09335,209.92839
2023-08-07 17:00:00,3.164572782544683,294.06702411581307,280.673892882321,111.95596018470869,2.762133140679788,778.71001,1130.40292,6511.56862,7303.55084,618.36032,209.69475
2023-08-07 18:00:00,3.164572782544683,294.06702411581307,280.673892882321,111.95596018470869,2.762133140679788,769.8792,1120.71095,6934.7134,7622.76636,639.20536,209.94507
2023-08-07 19:00:00,4.228331075860289,296.1658182820222,279.413730686408,320.3148647488716,3.006899899639607,785.74288,1119.64888,7470.89493,8359.31989,637.5493,209.46635
2023-08-07 20:00:00,4.228331075860289,296.1658182820222,279.413730686408,320.3148647488716,3.006899899639607,780.88608,1116.56608,7644.1937,8901.78961,612.48661,210.62283
2023-08-07 21:00:00,4.228331075860289,296.1658182820222,279.413730686408,320.3148647488716,3.006899899639607,771.01126,1116.56002,7786.12803,8665.73608,576.0963,210.32718
2023-08-07 22:00:00,4.65101469627994,295.8234287982052,279.0697813545765,721.6004543949057,3.339723699172969,769.05306,1117.79224,7865.4717,8102.21637,563.45008,211.50345
2023-08-07 23:00:00,4.65101469627994,295.8234287982052,279.0697813545765,721.6004543949057,3.339723699172969,768.82683,1117.14323,8019.56289,7581.12695,550.04375,211.46293
2023-08-08 00:00:00,4.65101469627994,295.8234287982052,279.0697813545765,721.6004543949057,3.339723699172969,725.40899,1101.75861,8814.55716,5805.63806,258.55554,216.94013
2023-08-08 01:00:00,3.326553076766075,291.24449210275054,280.1286721716628,630.0236006276011,3.6640206404506657,730.61795,1101.60644,8900.92863,6624.99237,256.33378,216.28554
2023-08-08 02:00:00,3.326553076766075,291.24449210275054,280.1286721716628,630.0236006276011,3.6640206404506657,726.39529,1106.00451,9050.92069,6059.87073,232.18912,215.77238
2023-08-08 03:00:00,3.326553076766075,291.24449210275054,280.1286721716628,630.0236006276011,3.6640206404506657,728.24311,1107.35833,8852.52844,4387.65924,203.41898,215.78913
2023-08-08 04:00:00,2.620007577664156,288.5889955968514,280.3335376545951,155.9420333737565,4.028211867568676,721.40266,1108.23589,8518.53662,2873.49689,216.74766,216.41869
2023-08-08 05:00:00,2.620007577664156,288.5889955968514,280.3335376545951,155.9420333737565,4.028211867568676,714.17073,1109.11979,8167.15089,2105.62552,234.15105,215.39482
2023-08-08 06:00:00,2.620007577664156,288.5889955968514,280.3335376545951,155.9420333737565,4.028211867568676,691.60713,1109.07738,7602.8037,1569.63266,260.21941,215.34601
2023-08-08 07:00:00,2.3603727921806104,287.2176956421572,280.2387902810297,78.22460565040763,4.207352345868076,685.5162,1109.87434,6750.08272,1003.146,286.3865,213.64364
2023-08-08 08:00:00,2.3603727921806104,287.2176956421572,280.2387902810297,78.22460565040763,4.207352345868076,699.08964,1110.45163,5822.42052,221.51884,314.14218,211.40036
2023-08-08 09:00:00,2.3603727921806104,287.2176956421572,280.2387902810297,78.22460565040763,4.207352345868076,687.14072,1111.27705,5190.64115,0.0,332.62736,211.58093
2023-08-08 10:00:00,2.247171621907416,286.251795552512,280.0507559656513,0.0,4.292009657470561,694.57233,1111.4529,4545.63413,312.93813,350.29236,211.66074
2023-08-08 11:00:00,2.247171621907416,286.251795552512,280.0507559656513,0.0,4.292009657470561,696.02948,1111.8008,4214.68144,271.57393,381.15009,210.82005
2023-08-08 12:00:00,2.247171621907416,286.251795552512,280.0507559656513,0.0,4.292009657470561,697.21094,1111.60832,4526.58918,0.0,406.25143,208.61871
2023-08-08 13:00:00,2.3038106898478525,289.44687105701007,280.3801306816748,0.0008314264883281,4.36572059212068,695.02815,1112.46714,4745.78141,0.0,426.96107,209.66534
2023-08-08 14:00:00,2.3038106898478525,289.44687105701007,280.3801306816748,0.0008314264883281,4.36572059212068,701.49641,1115.31202,5083.2481,0.0,451.49891,206.97267
2023-08-08 15:00:00,2.3038106898478525,289.44687105701007,280.3801306816748,0.0008314264883281,4.36572059212068,708.61013,1124.27543,5655.51082,1977.20233,494.83641,206.27484
2023-08-08 16:00:00,3.334979908292365,293.7390884256182,279.0887456656713,96.7662343881356,4.540367674986053,714.88006,1126.514,6067.19959,3579.72287,539.15009,206.20601
2023-08-08 17:00:00,3.334979908292365,293.7390884256182,279.0887456656713,96.7662343881356,4.540367674986053,708.13203,1125.44981,6587.41551,4041.16797,562.01824,205.98436
2023-08-08 18:00:00,3.334979908292365,293.7390884256182,279.0887456656713,96.7662343881356,4.540367674986053,699.60739,1115.84901,6999.09847,5349.52109,593.59831,206.27245
2023-08-08 19:00:00,4.218201054541774,295.914406770152,278.2640166703111,292.0964296405899,4.686503501349114,714.43638,1114.83181,7567.42087,6522.61194,608.28958,205.79827
2023-08-08 20:00:00,4.218201054541774,295.914406770152,278.2640166703111,292.0964296405899,4.686503501349114,710.03665,1111.78474,7784.41435,7349.34344,605.98844,206.87979
2023-08-08 21:00:00,4.218201054541774,295.914406770152,278.2640166703111,292.0964296405899,4.686503501349114,701.07338,1111.7927,7989.27856,7069.97943,599.45917,206.60353
2023-08-08 22:00:00,4.37554040136629,295.7681371145695,278.30818383781616,702.7044102609154,4.851408211478679,699.24668,1113.06373,8162.04509,5971.64111,588.36894,207.68636
2023-08-08 23:00:00,4.37554040136629,295.7681371145695,278.30818383781616,702.7044102609154,4.851408211478679,699.23223,1112.45326,8405.86533,4748.31509,597.90307,207.73293
2023-08-09 00:00:00,4.37554040136629,295.7681371145695,278.30818383781616,702.7044102609154,4.851408211478679,662.05252,1097.62987,9196.58371,4389.07486,209.46033,212.57992
2023-08-09 01:00:00,2.9005969480809046,291.3876567529818,279.1740812526248,621.02220429316,5.082998643661922,666.98787,1097.50771,9358.99875,5173.58286,207.992,211.98971
2023-08-09 02:00:00,2.9005969480809046,291.3876567529818,279.1740812526248,621.02220429316,5.082998643661922,663.02706,1101.92587,9599.57237,5111.01196,186.05939,211.55639
2023-08-09 03:00:00,2.9005969480809046,291.3876567529818,279.1740812526248,621.02220429316,5.082998643661922,665.0037,1103.30125,9440.66708,4346.20044,159.51518,211.5937
2023-08-09 04:00:00,2.32642457671827,288.77786873804376,279.234075415839,159.472773949896,5.238502081640485,658.47557,1104.2246,9155.08806,3673.78516,174.90426,212.33291
2023-08-09 05:00:00,2.32642457671827,288.77786873804376,279.234075415839,159.472773949896,5.238502081640485,651.40251,1105.1488,8825.62661,2907.87793,195.47294,211.41954
2023-08-09 06:00:00,2.32642457671827,288.77786873804376,279.234075415839,159.472773949896,5.238502081640485,630.31094,1105.12865,8216.59629,1973.89659,224.12901,211.38533
2023-08-09 07:00:00,2.249928386587446,287.53287941725944,279.1735280901588,79.86146975321252,5.343636395626643,624.82601,1105.93139,7263.36785,866.99012,252.72541,209.89115
2023-08-09 08:00:00,2.249928386587446,287.53287941725944,279.1735280901588,79.86146975321252,5.343636395626643,637.89273,1106.51516,6235.12843,0.0,282.0353,207.80148
2023-08-09 09:00:00,2.249928386587446,287.53287941725944,279.1735280901588,79.86146975321252,5.343636395626643,627.07146,1107.36763,5505.00047,0.0,302.85483,208.00824
2023-08-09 10:00:00,2.282018000149147,286.7052890212793,279.05178407142444,0.0,5.467480003024697,634.14025,1107.55715,4748.70625,9.55416,322.78552,208.06951
2023-08-09 11:00:00,2.282018000149147,286.7052890212793,279.05178407142444,0.0,5.467480003024697,635.6299,1107.91167,4279.04051,539.51294,354.87939,207.32611
2023-08-09 12:00:00,2.282018000149147,286.7052890212793,279.05178407142444,0.0,5.467480003024697,636.90874,1107.72145,4478.04465,66.72619,381.3002,205.20823
2023-08-09 13:00:00,2.6024786389838312,290.7357291206779,279.36825064234745,0.0004873385656927,5.589522978599488,635.22027,1108.60556,4611.48685,0.0,403.74698,206.20248
2023-08-09 14:00:00,2.6024786389838312,290.7357291206779,279.36825064234745,0.0004873385656927,5.589522978599488,641.51948,1111.47672,4889.47793,0.0,429.79222,203.70649
2023-08-09 15:00:00,2.6024786389838312,290.7357291206779,279.36825064234745,0.0004873385656927,5.589522978599488,648.35968,1120.42801,5426.67145,992.1194,474.04801,203.01024
2023-08-09 16:00:00,4.123797847571221,295.1340318852325,278.909560291668,107.02435623755665,5.692590348405517,654.13686,1122.67524,5794.7273,1893.64876,519.53462,203.03706
2023-08-09 17:00:00,4.123797847571221,295.1340318852325,278.909560291668,107.02435623755665,5.692590348405517,647.99422,1121.63698,6288.62046,2258.80659,543.00326,202.82563
2023-08-09 18:00:00,4.123797847571221,295.1340318852325,278.909560291668,107.02435623755665,5.692590348405517,639.73037,1112.10642,6724.04203,3662.88284,574.22052,203.14588
2023-08-09 19:00:00,5.448386577886467,297.477481378663,278.47774770969664,312.03550348278617,5.769375221705975,653.67778,1111.12368,7385.94443,4967.19992,589.47113,202.67555
2023-08-09 20:00:00,5.448386577886467,297.477481378663,278.47774770969664,312.03550348278617,5.769375221705975,649.66747,1108.10415,7706.20394,6004.59143,588.54282,203.69325
2023-08-09 21:00:00,5.448386577886467,297.477481378663,278.47774770969664,312.03550348278617,5.769375221705975,641.48092,1108.12296,8026.99004,5959.29767,583.76491,203.43348
2023-08-09 22:00:00,5.888941413772292,297.11582388463273,278.3629549923998,738.6178956679889,5.85713991663725,639.76624,1109.42387,8330.95534,4792.54337,573.7078,204.43677
2023-08-09 23:00:00,5.888941413772292,297.11582388463273,278.3629549923998,738.6178956679889,5.85713991663725,639.93236,1108.84298,8682.98096,3407.66425,584.50084,204.5575
