,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,34.09,907.0,1117.0,10593.0,79.0,289.0,198.0
1,2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,32.8,920.0,1116.0,11069.0,79.0,417.0,195.0
2,2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,33.06,933.0,1116.0,10969.0,67.0,588.0,197.0
3,2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,32.9,949.0,1114.0,11001.0,7.0,733.0,190.0
4,2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,33.95,964.0,1116.0,10533.0,0.0,904.0,189.0
5,2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,34.54,915.0,1118.0,9384.0,0.0,1263.0,184.0
6,2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,39.57,949.0,1119.0,7598.0,0.0,1562.0,174.0
7,2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,39.88,863.0,1122.0,6821.0,19.0,1491.0,172.0
8,2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,45.63,883.0,1127.0,5712.0,14.0,1349.0,166.0
9,2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,47.75,885.0,1128.0,5048.0,0.0,1564.0,160.0
10,2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,49.61,886.0,1131.0,4736.0,0.0,1538.0,159.0
11,2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,51.2,887.0,1130.0,4660.0,0.0,1400.0,163.0
12,2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,51.24,890.0,1128.0,4703.0,0.0,1392.0,165.0
13,2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,49.3,892.0,1128.0,5125.0,0.0,1363.0,170.0
14,2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,45.43,951.0,1133.0,6449.0,7.0,1281.0,178.0
15,2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,43.49,948.0,1131.0,7101.0,59.0,1027.0,180.0
16,2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,42.17,950.0,1130.0,7435.0,111.0,895.0,173.0
17,2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,40.94,945.0,1128.0,7948.0,126.0,871.0,190.0
18,2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,39.19,943.0,1126.0,8605.0,125.0,620.0,184.0
19,2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,37.77,942.0,1126.0,9363.0,132.0,367.0,190.0
20,2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,36.63,939.0,1124.0,9933.0,126.0,230.0,195.0
21,2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,35.39,936.0,1122.0,10371.0,119.0,151.0,191.0
22,2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,34.71,930.0,1122.0,10694.0,90.0,99.0,194.0
23,2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,34.69,929.0,1118.0,10673.0,73.0,74.0,190.0
