UTC time,nat_gas,oil,hydro,solar,wind,other
2023-09-09 00:00:00,685.0,0.0,1202.0,217.0,42.0,40.0
2023-09-09 01:00:00,685.0,0.0,1284.0,190.0,51.0,39.0
2023-09-09 02:00:00,689.0,0.0,1308.0,53.0,83.0,40.0
2023-09-09 03:00:00,680.0,0.0,1273.0,0.0,46.0,38.0
2023-09-09 04:00:00,683.0,0.0,1143.0,0.0,41.0,45.0
2023-09-09 05:00:00,642.0,0.0,1077.0,0.0,43.0,45.0
2023-09-09 06:00:00,612.0,0.0,830.0,0.0,39.0,47.0
2023-09-09 07:00:00,611.0,0.0,684.0,0.0,63.0,50.0
2023-09-09 08:00:00,609.0,0.0,521.0,0.0,67.0,50.0
2023-09-09 09:00:00,611.0,0.0,515.0,0.0,43.0,50.0
2023-09-09 10:00:00,609.0,0.0,485.0,0.0,19.0,54.0
2023-09-09 11:00:00,607.0,0.0,461.0,0.0,18.0,51.0
2023-09-09 12:00:00,611.0,0.0,463.0,0.0,22.0,49.0
2023-09-09 13:00:00,611.0,0.0,459.0,0.0,28.0,52.0
2023-09-09 14:00:00,614.0,0.0,490.0,22.0,28.0,53.0
2023-09-09 15:00:00,607.0,0.0,487.0,250.0,49.0,52.0
2023-09-09 16:00:00,602.0,0.0,462.0,421.0,31.0,47.0
2023-09-09 17:00:00,608.0,0.0,482.0,437.0,24.0,46.0
2023-09-09 18:00:00,611.0,0.0,525.0,428.0,12.0,45.0
2023-09-09 19:00:00,609.0,0.0,683.0,412.0,8.0,46.0
2023-09-09 20:00:00,607.0,0.0,759.0,409.0,5.0,41.0
2023-09-09 21:00:00,609.0,0.0,731.0,406.0,9.0,42.0
2023-09-09 22:00:00,645.0,0.0,845.0,419.0,10.0,40.0
2023-09-09 23:00:00,642.0,0.0,913.0,418.0,14.0,42.0
