Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37872,2023-04-28 00:00:00,2024-07-17 00:00:00,3.1,10.59,0.0,0.0,1098.0,393.0,588.0,39.0
37873,2023-04-28 01:00:00,2024-07-17 00:00:00,3.1,10.08,0.0,0.0,1292.0,299.0,595.0,39.0
37874,2023-04-28 02:00:00,2024-07-17 00:00:00,3.1,28.41,112.0,0.0,1389.0,144.0,583.0,40.0
37875,2023-04-28 03:00:00,2024-07-17 00:00:00,3.1,37.45,160.0,0.0,1428.0,11.0,570.0,41.0
37876,2023-04-28 04:00:00,2024-07-17 00:00:00,3.1,38.69,161.0,0.0,1408.0,0.0,553.0,42.0
37877,2023-04-28 05:00:00,2024-07-17 00:00:00,3.1,42.8,163.0,0.0,1370.0,0.0,448.0,46.0
37878,2023-04-28 06:00:00,2024-07-17 00:00:00,3.1,43.32,165.0,0.0,1273.0,0.0,536.0,46.0
37879,2023-04-28 07:00:00,2024-07-17 00:00:00,3.1,45.97,165.0,0.0,1205.0,0.0,522.0,49.0
37880,2023-04-28 08:00:00,2024-07-17 00:00:00,3.1,42.09,111.0,0.0,1017.0,0.0,481.0,50.0
37881,2023-04-28 09:00:00,2024-07-17 00:00:00,3.1,19.77,0.0,0.0,926.0,0.0,450.0,49.0
37882,2023-04-28 10:00:00,2024-07-17 00:00:00,3.1,20.11,0.0,0.0,889.0,0.0,463.0,49.0
37883,2023-04-28 11:00:00,2024-07-17 00:00:00,3.1,20.74,0.0,0.0,894.0,0.0,496.0,52.0
37884,2023-04-28 12:00:00,2024-07-17 00:00:00,3.1,18.21,0.0,0.0,1004.0,0.0,494.0,49.0
37885,2023-04-28 13:00:00,2024-07-17 00:00:00,3.1,18.4,12.0,0.0,1196.0,3.0,422.0,46.0
37886,2023-04-28 14:00:00,2024-07-17 00:00:00,3.1,43.78,157.0,0.0,1226.0,96.0,406.0,46.0
37887,2023-04-28 15:00:00,2024-07-17 00:00:00,3.1,38.47,140.0,0.0,1183.0,336.0,343.0,47.0
37888,2023-04-28 16:00:00,2024-07-17 00:00:00,3.1,34.67,119.0,0.0,1158.0,411.0,330.0,48.0
37889,2023-04-28 17:00:00,2024-07-17 00:00:00,3.1,34.95,139.0,0.0,1214.0,417.0,366.0,43.0
37890,2023-04-28 18:00:00,2024-07-17 00:00:00,3.1,34.82,115.0,0.0,1070.0,420.0,315.0,45.0
37891,2023-04-28 19:00:00,2024-07-17 00:00:00,3.1,35.83,113.0,0.0,1061.0,415.0,240.0,44.0
37892,2023-04-28 20:00:00,2024-07-17 00:00:00,3.1,36.93,112.0,0.0,1015.0,423.0,184.0,42.0
37893,2023-04-28 21:00:00,2024-07-17 00:00:00,3.1,35.55,111.0,0.0,1093.0,421.0,137.0,40.0
37894,2023-04-28 22:00:00,2024-07-17 00:00:00,3.1,36.61,122.0,0.0,1142.0,422.0,91.0,37.0
37895,2023-04-28 23:00:00,2024-07-17 00:00:00,3.1,37.26,136.0,0.0,1284.0,420.0,59.0,38.0
