UTC time,nat_gas,oil,hydro,solar,wind,other
2023-11-18 00:00:00,278.0,0.0,477.0,68.0,22.0,43.0
2023-11-18 01:00:00,279.0,0.0,634.0,1.0,34.0,45.0
2023-11-18 02:00:00,279.0,0.0,617.0,0.0,73.0,49.0
2023-11-18 03:00:00,280.0,0.0,590.0,0.0,75.0,51.0
2023-11-18 04:00:00,281.0,0.0,583.0,0.0,77.0,52.0
2023-11-18 05:00:00,283.0,0.0,602.0,0.0,122.0,50.0
2023-11-18 06:00:00,283.0,0.0,549.0,0.0,159.0,54.0
2023-11-18 07:00:00,284.0,0.0,568.0,0.0,185.0,52.0
2023-11-18 08:00:00,283.0,0.0,517.0,0.0,180.0,54.0
2023-11-18 09:00:00,282.0,0.0,487.0,0.0,194.0,54.0
2023-11-18 10:00:00,283.0,0.0,497.0,0.0,245.0,52.0
2023-11-18 11:00:00,283.0,0.0,451.0,0.0,213.0,53.0
2023-11-18 12:00:00,283.0,0.0,454.0,0.0,204.0,52.0
2023-11-18 13:00:00,283.0,0.0,447.0,0.0,205.0,53.0
2023-11-18 14:00:00,284.0,0.0,596.0,0.0,212.0,53.0
2023-11-18 15:00:00,284.0,0.0,588.0,3.0,201.0,53.0
2023-11-18 16:00:00,284.0,0.0,610.0,39.0,205.0,52.0
2023-11-18 17:00:00,283.0,0.0,545.0,119.0,184.0,53.0
2023-11-18 18:00:00,281.0,0.0,575.0,224.0,147.0,51.0
2023-11-18 19:00:00,281.0,0.0,487.0,222.0,93.0,52.0
2023-11-18 20:00:00,279.0,0.0,471.0,197.0,76.0,50.0
2023-11-18 21:00:00,275.0,0.0,420.0,136.0,84.0,50.0
2023-11-18 22:00:00,275.0,0.0,408.0,192.0,80.0,50.0
2023-11-18 23:00:00,275.0,0.0,464.0,172.0,77.0,50.0
