UTC time,nat_gas,oil,hydro,solar,wind,other
2023-05-03 00:00:00,106.0,0.0,1381.0,379.0,361.0,40.0
2023-05-03 01:00:00,107.0,0.0,1386.0,354.0,360.0,41.0
2023-05-03 02:00:00,137.0,0.0,1419.0,170.0,347.0,42.0
2023-05-03 03:00:00,155.0,0.0,1418.0,8.0,331.0,40.0
2023-05-03 04:00:00,156.0,0.0,1412.0,0.0,291.0,43.0
2023-05-03 05:00:00,155.0,0.0,1436.0,0.0,252.0,46.0
2023-05-03 06:00:00,158.0,0.0,1434.0,0.0,309.0,44.0
2023-05-03 07:00:00,153.0,0.0,1436.0,0.0,288.0,41.0
2023-05-03 08:00:00,160.0,0.0,1410.0,0.0,214.0,43.0
2023-05-03 09:00:00,160.0,0.0,1386.0,0.0,225.0,45.0
2023-05-03 10:00:00,153.0,0.0,1383.0,0.0,225.0,49.0
2023-05-03 11:00:00,152.0,0.0,1356.0,0.0,213.0,52.0
2023-05-03 12:00:00,149.0,0.0,1391.0,0.0,183.0,54.0
2023-05-03 13:00:00,165.0,0.0,1384.0,3.0,188.0,55.0
2023-05-03 14:00:00,157.0,0.0,1378.0,104.0,186.0,53.0
2023-05-03 15:00:00,129.0,0.0,1381.0,273.0,169.0,53.0
2023-05-03 16:00:00,116.0,0.0,1365.0,376.0,149.0,52.0
2023-05-03 17:00:00,90.0,0.0,1408.0,395.0,93.0,48.0
2023-05-03 18:00:00,0.0,0.0,1446.0,362.0,119.0,48.0
2023-05-03 19:00:00,0.0,0.0,1426.0,344.0,154.0,44.0
2023-05-03 20:00:00,0.0,0.0,1418.0,348.0,256.0,46.0
2023-05-03 21:00:00,0.0,0.0,1458.0,361.0,321.0,42.0
2023-05-03 22:00:00,6.0,0.0,1493.0,308.0,284.0,43.0
2023-05-03 23:00:00,105.0,0.0,1455.0,266.0,268.0,46.0
