UTC time,nat_gas,oil,hydro,solar,wind,other
2023-06-06 00:00:00,179.0,0.0,1694.0,388.0,45.0,37.0
2023-06-06 01:00:00,324.0,0.0,1678.0,370.0,52.0,34.0
2023-06-06 02:00:00,368.0,0.0,1675.0,235.0,61.0,36.0
2023-06-06 03:00:00,357.0,0.0,1629.0,64.0,56.0,37.0
2023-06-06 04:00:00,325.0,0.0,1583.0,1.0,45.0,35.0
2023-06-06 05:00:00,319.0,0.0,1525.0,0.0,33.0,39.0
2023-06-06 06:00:00,178.0,0.0,1478.0,0.0,26.0,38.0
2023-06-06 07:00:00,27.0,0.0,1345.0,0.0,51.0,42.0
2023-06-06 08:00:00,0.0,0.0,1319.0,0.0,60.0,39.0
2023-06-06 09:00:00,0.0,0.0,1321.0,0.0,49.0,41.0
2023-06-06 10:00:00,0.0,0.0,1298.0,0.0,31.0,42.0
2023-06-06 11:00:00,0.0,0.0,1338.0,0.0,39.0,42.0
2023-06-06 12:00:00,0.0,0.0,1317.0,0.0,56.0,40.0
2023-06-06 13:00:00,0.0,0.0,1329.0,30.0,68.0,42.0
2023-06-06 14:00:00,0.0,0.0,1313.0,184.0,72.0,41.0
2023-06-06 15:00:00,0.0,0.0,1348.0,355.0,64.0,36.0
2023-06-06 16:00:00,0.0,0.0,1476.0,360.0,39.0,38.0
2023-06-06 17:00:00,1.0,0.0,1498.0,396.0,35.0,35.0
2023-06-06 18:00:00,0.0,0.0,1399.0,429.0,36.0,36.0
2023-06-06 19:00:00,0.0,0.0,1431.0,415.0,39.0,37.0
2023-06-06 20:00:00,31.0,0.0,1431.0,412.0,20.0,34.0
2023-06-06 21:00:00,43.0,0.0,1536.0,383.0,22.0,35.0
2023-06-06 22:00:00,188.0,0.0,1574.0,394.0,15.0,30.0
2023-06-06 23:00:00,205.0,0.0,1678.0,359.0,16.0,34.0
