Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37296,2023-04-04 00:00:00,2024-07-17 00:00:00,3.1,100.48,259.0,0.0,657.0,267.0,655.0,38.0
37297,2023-04-04 01:00:00,2024-07-17 00:00:00,3.1,106.59,299.0,0.0,776.0,192.0,641.0,38.0
37298,2023-04-04 02:00:00,2024-07-17 00:00:00,3.1,119.25,351.0,0.0,855.0,55.0,616.0,38.0
37299,2023-04-04 03:00:00,2024-07-17 00:00:00,3.1,117.21,363.0,0.0,1033.0,0.0,587.0,40.0
37300,2023-04-04 04:00:00,2024-07-17 00:00:00,3.1,112.64,354.0,0.0,1064.0,0.0,606.0,38.0
37301,2023-04-04 05:00:00,2024-07-17 00:00:00,3.1,115.43,365.0,0.0,1028.0,0.0,633.0,40.0
37302,2023-04-04 06:00:00,2024-07-17 00:00:00,3.1,129.07,365.0,0.0,758.0,0.0,625.0,38.0
37303,2023-04-04 07:00:00,2024-07-17 00:00:00,3.1,69.87,107.0,0.0,723.0,0.0,639.0,41.0
37304,2023-04-04 08:00:00,2024-07-17 00:00:00,3.1,38.56,0.0,0.0,606.0,0.0,640.0,40.0
37305,2023-04-04 09:00:00,2024-07-17 00:00:00,3.1,38.63,0.0,0.0,588.0,0.0,646.0,40.0
37306,2023-04-04 10:00:00,2024-07-17 00:00:00,3.1,84.54,128.0,0.0,476.0,0.0,657.0,41.0
37307,2023-04-04 11:00:00,2024-07-17 00:00:00,3.1,102.93,193.0,0.0,489.0,0.0,659.0,41.0
37308,2023-04-04 12:00:00,2024-07-17 00:00:00,3.1,128.23,337.0,0.0,659.0,0.0,654.0,41.0
37309,2023-04-04 13:00:00,2024-07-17 00:00:00,3.1,129.14,368.0,0.0,764.0,0.0,647.0,42.0
37310,2023-04-04 14:00:00,2024-07-17 00:00:00,3.1,123.14,342.0,0.0,779.0,3.0,639.0,41.0
37311,2023-04-04 15:00:00,2024-07-17 00:00:00,3.1,125.19,358.0,0.0,753.0,51.0,642.0,40.0
37312,2023-04-04 16:00:00,2024-07-17 00:00:00,3.1,122.22,340.0,0.0,686.0,135.0,643.0,42.0
37313,2023-04-04 17:00:00,2024-07-17 00:00:00,3.1,114.57,276.0,0.0,521.0,197.0,650.0,42.0
37314,2023-04-04 18:00:00,2024-07-17 00:00:00,3.1,113.41,263.0,0.0,446.0,239.0,653.0,41.0
37315,2023-04-04 19:00:00,2024-07-17 00:00:00,3.1,113.16,258.0,0.0,414.0,291.0,649.0,44.0
37316,2023-04-04 20:00:00,2024-07-17 00:00:00,3.1,108.21,241.0,0.0,415.0,307.0,637.0,41.0
37317,2023-04-04 21:00:00,2024-07-17 00:00:00,3.1,75.71,108.0,0.0,409.0,291.0,622.0,41.0
37318,2023-04-04 22:00:00,2024-07-17 00:00:00,3.1,42.61,0.0,0.0,447.0,279.0,590.0,40.0
37319,2023-04-04 23:00:00,2024-07-17 00:00:00,3.1,40.98,0.0,0.0,695.0,280.0,589.0,43.0
