UTC time,nat_gas,oil,hydro,solar,wind,other
2023-06-01 00:00:00,0.0,0.0,1520.0,152.0,418.0,40.0
2023-06-01 01:00:00,0.0,0.0,1600.0,111.0,354.0,41.0
2023-06-01 02:00:00,0.0,0.0,1635.0,57.0,320.0,40.0
2023-06-01 03:00:00,0.0,0.0,1646.0,28.0,295.0,39.0
2023-06-01 04:00:00,0.0,0.0,1631.0,1.0,441.0,43.0
2023-06-01 05:00:00,0.0,0.0,1636.0,0.0,366.0,42.0
2023-06-01 06:00:00,0.0,0.0,1595.0,0.0,286.0,45.0
2023-06-01 07:00:00,0.0,0.0,1588.0,0.0,208.0,42.0
2023-06-01 08:00:00,0.0,0.0,1471.0,0.0,172.0,46.0
2023-06-01 09:00:00,0.0,0.0,1456.0,0.0,156.0,43.0
2023-06-01 10:00:00,0.0,0.0,1440.0,0.0,166.0,44.0
2023-06-01 11:00:00,0.0,0.0,1472.0,0.0,189.0,46.0
2023-06-01 12:00:00,0.0,0.0,1465.0,0.0,160.0,46.0
2023-06-01 13:00:00,0.0,0.0,1448.0,9.0,170.0,46.0
2023-06-01 14:00:00,0.0,0.0,1425.0,91.0,157.0,44.0
2023-06-01 15:00:00,0.0,0.0,1422.0,180.0,162.0,46.0
2023-06-01 16:00:00,0.0,0.0,1445.0,202.0,164.0,43.0
2023-06-01 17:00:00,0.0,0.0,1439.0,247.0,126.0,42.0
2023-06-01 18:00:00,0.0,0.0,1426.0,320.0,86.0,40.0
2023-06-01 19:00:00,0.0,0.0,1418.0,372.0,56.0,40.0
2023-06-01 20:00:00,0.0,0.0,1420.0,394.0,45.0,35.0
2023-06-01 21:00:00,0.0,0.0,1491.0,418.0,63.0,35.0
2023-06-01 22:00:00,0.0,0.0,1639.0,417.0,89.0,37.0
2023-06-01 23:00:00,0.0,0.0,1711.0,429.0,101.0,32.0
