Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
43032,2023-11-29 00:00:00,2024-07-17 00:00:00,3.1,232.09,474.0,0.0,516.0,69.0,138.0,61.0
43033,2023-11-29 01:00:00,2024-07-17 00:00:00,3.1,197.77,475.0,0.0,851.0,1.0,120.0,63.0
43034,2023-11-29 02:00:00,2024-07-17 00:00:00,3.1,198.95,479.0,0.0,852.0,0.0,106.0,59.0
43035,2023-11-29 03:00:00,2024-07-17 00:00:00,3.1,210.56,479.0,0.0,796.0,0.0,86.0,65.0
43036,2023-11-29 04:00:00,2024-07-17 00:00:00,3.1,233.18,480.0,0.0,663.0,0.0,63.0,63.0
43037,2023-11-29 05:00:00,2024-07-17 00:00:00,3.1,253.25,480.0,0.0,557.0,0.0,60.0,64.0
43038,2023-11-29 06:00:00,2024-07-17 00:00:00,3.1,262.06,481.0,0.0,505.0,0.0,66.0,62.0
43039,2023-11-29 07:00:00,2024-07-17 00:00:00,3.1,288.4,482.0,0.0,377.0,0.0,80.0,60.0
43040,2023-11-29 08:00:00,2024-07-17 00:00:00,3.1,317.77,493.0,0.0,294.0,0.0,75.0,64.0
43041,2023-11-29 09:00:00,2024-07-17 00:00:00,3.1,339.6,541.0,0.0,265.0,0.0,60.0,61.0
43042,2023-11-29 10:00:00,2024-07-17 00:00:00,3.1,355.67,583.0,0.0,261.0,0.0,35.0,59.0
43043,2023-11-29 11:00:00,2024-07-17 00:00:00,3.1,354.5,582.0,0.0,266.0,0.0,35.0,61.0
43044,2023-11-29 12:00:00,2024-07-17 00:00:00,3.1,349.59,582.0,0.0,271.0,0.0,47.0,64.0
43045,2023-11-29 13:00:00,2024-07-17 00:00:00,3.1,296.06,584.0,0.0,466.0,0.0,39.0,61.0
43046,2023-11-29 14:00:00,2024-07-17 00:00:00,3.1,283.81,584.0,0.0,536.0,0.0,24.0,61.0
43047,2023-11-29 15:00:00,2024-07-17 00:00:00,3.1,220.39,587.0,0.0,935.0,0.0,14.0,59.0
43048,2023-11-29 16:00:00,2024-07-17 00:00:00,3.1,227.58,587.0,0.0,851.0,44.0,16.0,65.0
43049,2023-11-29 17:00:00,2024-07-17 00:00:00,3.1,247.42,581.0,0.0,564.0,196.0,14.0,62.0
43050,2023-11-29 18:00:00,2024-07-17 00:00:00,3.1,248.93,579.0,0.0,505.0,255.0,12.0,64.0
43051,2023-11-29 19:00:00,2024-07-17 00:00:00,3.1,251.89,579.0,0.0,491.0,256.0,7.0,64.0
43052,2023-11-29 20:00:00,2024-07-17 00:00:00,3.1,286.3,577.0,0.0,318.0,238.0,7.0,61.0
43053,2023-11-29 21:00:00,2024-07-17 00:00:00,3.1,282.48,573.0,0.0,312.0,261.0,8.0,62.0
43054,2023-11-29 22:00:00,2024-07-17 00:00:00,3.1,281.72,573.0,0.0,297.0,284.0,4.0,61.0
43055,2023-11-29 23:00:00,2024-07-17 00:00:00,3.1,299.14,572.0,0.0,283.0,223.0,1.0,64.0
