UTC time,nat_gas,oil,hydro,solar,wind,other
2023-05-22 00:00:00,168.0,0.0,1685.0,265.0,95.0,32.0
2023-05-22 01:00:00,168.0,0.0,1684.0,166.0,116.0,33.0
2023-05-22 02:00:00,149.0,0.0,1666.0,62.0,250.0,33.0
2023-05-22 03:00:00,120.0,0.0,1529.0,7.0,459.0,37.0
2023-05-22 04:00:00,106.0,0.0,1573.0,0.0,494.0,37.0
2023-05-22 05:00:00,0.0,0.0,1610.0,0.0,494.0,41.0
2023-05-22 06:00:00,0.0,0.0,1499.0,0.0,611.0,36.0
2023-05-22 07:00:00,0.0,0.0,1548.0,0.0,529.0,39.0
2023-05-22 08:00:00,0.0,0.0,1495.0,0.0,499.0,41.0
2023-05-22 09:00:00,0.0,0.0,1473.0,0.0,484.0,38.0
2023-05-22 10:00:00,0.0,0.0,1520.0,0.0,253.0,39.0
2023-05-22 11:00:00,0.0,0.0,1516.0,0.0,176.0,44.0
2023-05-22 12:00:00,0.0,0.0,1554.0,0.0,150.0,39.0
2023-05-22 13:00:00,0.0,0.0,1628.0,11.0,152.0,41.0
2023-05-22 14:00:00,0.0,0.0,1604.0,139.0,135.0,39.0
2023-05-22 15:00:00,0.0,0.0,1609.0,317.0,108.0,39.0
2023-05-22 16:00:00,0.0,0.0,1605.0,374.0,163.0,38.0
2023-05-22 17:00:00,0.0,0.0,1584.0,407.0,389.0,40.0
2023-05-22 18:00:00,0.0,0.0,1596.0,421.0,439.0,40.0
2023-05-22 19:00:00,0.0,0.0,1600.0,449.0,431.0,40.0
2023-05-22 20:00:00,0.0,0.0,1560.0,445.0,450.0,42.0
2023-05-22 21:00:00,0.0,0.0,1515.0,456.0,428.0,40.0
2023-05-22 22:00:00,0.0,0.0,1474.0,451.0,406.0,40.0
2023-05-22 23:00:00,0.0,0.0,1499.0,424.0,431.0,38.0
