UTC time,nat_gas,oil,hydro,solar,wind,other
2023-04-04 00:00:00,259.0,0.0,657.0,267.0,655.0,38.0
2023-04-04 01:00:00,299.0,0.0,776.0,192.0,641.0,38.0
2023-04-04 02:00:00,351.0,0.0,855.0,55.0,616.0,38.0
2023-04-04 03:00:00,363.0,0.0,1033.0,0.0,587.0,40.0
2023-04-04 04:00:00,354.0,0.0,1064.0,0.0,606.0,38.0
2023-04-04 05:00:00,365.0,0.0,1028.0,0.0,633.0,40.0
2023-04-04 06:00:00,365.0,0.0,758.0,0.0,625.0,38.0
2023-04-04 07:00:00,107.0,0.0,723.0,0.0,639.0,41.0
2023-04-04 08:00:00,0.0,0.0,606.0,0.0,640.0,40.0
2023-04-04 09:00:00,0.0,0.0,588.0,0.0,646.0,40.0
2023-04-04 10:00:00,128.0,0.0,476.0,0.0,657.0,41.0
2023-04-04 11:00:00,193.0,0.0,489.0,0.0,659.0,41.0
2023-04-04 12:00:00,337.0,0.0,659.0,0.0,654.0,41.0
2023-04-04 13:00:00,368.0,0.0,764.0,0.0,647.0,42.0
2023-04-04 14:00:00,342.0,0.0,779.0,3.0,639.0,41.0
2023-04-04 15:00:00,358.0,0.0,753.0,51.0,642.0,40.0
2023-04-04 16:00:00,340.0,0.0,686.0,135.0,643.0,42.0
2023-04-04 17:00:00,276.0,0.0,521.0,197.0,650.0,42.0
2023-04-04 18:00:00,263.0,0.0,446.0,239.0,653.0,41.0
2023-04-04 19:00:00,258.0,0.0,414.0,291.0,649.0,44.0
2023-04-04 20:00:00,241.0,0.0,415.0,307.0,637.0,41.0
2023-04-04 21:00:00,108.0,0.0,409.0,291.0,622.0,41.0
2023-04-04 22:00:00,0.0,0.0,447.0,279.0,590.0,40.0
2023-04-04 23:00:00,0.0,0.0,695.0,280.0,589.0,43.0
