Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
41328,2023-09-19 00:00:00,2024-07-17 00:00:00,3.1,131.15,354.0,0.0,1033.0,206.0,154.0,35.0
41329,2023-09-19 01:00:00,2024-07-17 00:00:00,3.1,123.57,353.0,0.0,1241.0,107.0,161.0,36.0
41330,2023-09-19 02:00:00,2024-07-17 00:00:00,3.1,123.79,355.0,0.0,1279.0,14.0,185.0,34.0
41331,2023-09-19 03:00:00,2024-07-17 00:00:00,3.1,123.53,355.0,0.0,1276.0,0.0,212.0,36.0
41332,2023-09-19 04:00:00,2024-07-17 00:00:00,3.1,129.73,358.0,0.0,1217.0,0.0,185.0,38.0
41333,2023-09-19 05:00:00,2024-07-17 00:00:00,3.1,135.67,362.0,0.0,1176.0,0.0,143.0,37.0
41334,2023-09-19 06:00:00,2024-07-17 00:00:00,3.1,157.17,341.0,0.0,866.0,0.0,136.0,40.0
41335,2023-09-19 07:00:00,2024-07-17 00:00:00,3.1,159.1,296.0,0.0,743.0,0.0,137.0,42.0
41336,2023-09-19 08:00:00,2024-07-17 00:00:00,3.1,167.32,275.0,0.0,601.0,0.0,170.0,45.0
41337,2023-09-19 09:00:00,2024-07-17 00:00:00,3.1,170.81,276.0,0.0,546.0,0.0,202.0,46.0
41338,2023-09-19 10:00:00,2024-07-17 00:00:00,3.1,180.02,277.0,0.0,501.0,0.0,184.0,45.0
41339,2023-09-19 11:00:00,2024-07-17 00:00:00,3.1,184.56,279.0,0.0,511.0,0.0,143.0,42.0
41340,2023-09-19 12:00:00,2024-07-17 00:00:00,3.1,178.94,280.0,0.0,558.0,0.0,131.0,41.0
41341,2023-09-19 13:00:00,2024-07-17 00:00:00,3.1,167.13,280.0,0.0,615.0,0.0,162.0,43.0
41342,2023-09-19 14:00:00,2024-07-17 00:00:00,3.1,153.82,281.0,0.0,726.0,5.0,166.0,44.0
41343,2023-09-19 15:00:00,2024-07-17 00:00:00,3.1,150.64,283.0,0.0,679.0,139.0,136.0,43.0
41344,2023-09-19 16:00:00,2024-07-17 00:00:00,3.1,141.64,287.0,0.0,709.0,279.0,100.0,42.0
41345,2023-09-19 17:00:00,2024-07-17 00:00:00,3.1,147.45,319.0,0.0,725.0,297.0,92.0,42.0
41346,2023-09-19 18:00:00,2024-07-17 00:00:00,3.1,152.02,324.0,0.0,642.0,291.0,105.0,34.0
41347,2023-09-19 19:00:00,2024-07-17 00:00:00,3.1,158.91,353.0,0.0,587.0,314.0,141.0,35.0
41348,2023-09-19 20:00:00,2024-07-17 00:00:00,3.1,148.9,351.0,0.0,629.0,343.0,184.0,36.0
41349,2023-09-19 21:00:00,2024-07-17 00:00:00,3.1,142.46,351.0,0.0,665.0,331.0,253.0,40.0
41350,2023-09-19 22:00:00,2024-07-17 00:00:00,3.1,137.67,349.0,0.0,676.0,304.0,306.0,37.0
41351,2023-09-19 23:00:00,2024-07-17 00:00:00,3.1,129.69,351.0,0.0,820.0,294.0,313.0,39.0
