UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-15 00:00:00,2024-07-17 00:00:00,3.1,2.346046906956192,289.89731904269183,274.6893317070718,415.199610387,6.341976983838051e-05,31.19406,0.0,606.47608,149.10822,163.53282,34.08771
2023-10-15 01:00:00,2024-07-17 00:00:00,3.1,2.259609944690319,285.6755967188548,273.8415519304954,13.276294407837746,0.0003197935942437,37.91502,0.0,641.25726,120.27797,159.93089,33.96442
2023-10-15 02:00:00,2024-07-17 00:00:00,3.1,2.259609944690319,285.6755967188548,273.8415519304954,13.276294407837746,0.0003197935942437,30.72011,0.00372,690.49472,78.93849,157.33975,34.25542
2023-10-15 03:00:00,2024-07-17 00:00:00,3.1,2.259609944690319,285.6755967188548,273.8415519304954,13.276294407837746,0.0003197935942437,26.58064,0.0,686.99867,45.60581,150.30106,34.9005
2023-10-15 04:00:00,2024-07-17 00:00:00,3.1,2.353014303568697,284.5541844830253,273.62230241626435,6.638242721979247,0.0003197935942437,29.12546,0.0,698.7377,23.56633,136.59936,35.41118
2023-10-15 05:00:00,2024-07-17 00:00:00,3.1,2.353014303568697,284.5541844830253,273.62230241626435,6.638242721979247,0.0003197935942437,27.92161,0.0,672.35393,16.33661,128.14289,36.49169
2023-10-15 06:00:00,2024-07-17 00:00:00,3.1,2.353014303568697,284.5541844830253,273.62230241626435,6.638242721979247,0.0003197935942437,31.24549,0.0,608.94697,22.43409,127.38409,36.88745
2023-10-15 07:00:00,2024-07-17 00:00:00,3.1,2.425191571866063,283.7027683687086,273.3413157781147,0.0,0.0,25.89515,0.0,542.7278,10.69422,121.82472,38.37318
2023-10-15 08:00:00,2024-07-17 00:00:00,3.1,2.425191571866063,283.7027683687086,273.3413157781147,0.0,0.0,36.11296,0.0,481.2313,0.0,119.66678,39.38501
2023-10-15 09:00:00,2024-07-17 00:00:00,3.1,2.425191571866063,283.7027683687086,273.3413157781147,0.0,0.0,34.12267,0.0,434.14242,0.0,115.7998,40.12796
2023-10-15 10:00:00,2024-07-17 00:00:00,3.1,2.4316736689673504,283.04753758845834,273.0578219886064,0.0,0.0,33.8513,0.00013,426.57334,2.16947,107.8713,40.65214
2023-10-15 11:00:00,2024-07-17 00:00:00,3.1,2.4316736689673504,283.04753758845834,273.0578219886064,0.0,0.0,30.12208,0.00369,454.96511,7.35597,101.19688,41.29114
2023-10-15 12:00:00,2024-07-17 00:00:00,3.1,2.4316736689673504,283.04753758845834,273.0578219886064,0.0,0.0,27.77608,0.0,490.59911,8.20806,97.45121,41.25681
2023-10-15 13:00:00,2024-07-17 00:00:00,3.1,2.368459662873956,284.0438609942239,273.4325436716524,14.057061501334823,0.0,19.6479,0.0,558.98102,31.08871,94.82502,41.00954
2023-10-15 14:00:00,2024-07-17 00:00:00,3.1,2.368459662873956,284.0438609942239,273.4325436716524,14.057061501334823,0.0,8.83608,0.0,617.79274,45.74986,92.69699,41.03376
2023-10-15 15:00:00,2024-07-17 00:00:00,3.1,2.368459662873956,284.0438609942239,273.4325436716524,14.057061501334823,0.0,17.51511,0.0,641.31655,81.1593,95.33517,41.41047
2023-10-15 16:00:00,2024-07-17 00:00:00,3.1,3.0531383549548514,290.3695774983152,273.2208461920903,147.81816353364465,0.0,19.04014,3e-05,636.25524,115.01411,93.11009,41.24001
2023-10-15 17:00:00,2024-07-17 00:00:00,3.1,3.0531383549548514,290.3695774983152,273.2208461920903,147.81816353364465,0.0,23.25666,3e-05,655.33186,162.26851,89.33577,40.16546
2023-10-15 18:00:00,2024-07-17 00:00:00,3.1,3.0531383549548514,290.3695774983152,273.2208461920903,147.81816353364465,0.0,33.95506,0.00138,617.25714,225.35557,88.62525,39.54093
2023-10-15 19:00:00,2024-07-17 00:00:00,3.1,3.940634493149735,292.84163562474475,272.7567125024029,465.3273925379359,0.0021189199972137,30.85773,0.0,564.9488,258.43067,88.96128,39.06558
2023-10-15 20:00:00,2024-07-17 00:00:00,3.1,3.940634493149735,292.84163562474475,272.7567125024029,465.3273925379359,0.0021189199972137,42.83607,0.00271,500.52295,265.20766,91.56308,37.81394
2023-10-15 21:00:00,2024-07-17 00:00:00,3.1,3.940634493149735,292.84163562474475,272.7567125024029,465.3273925379359,0.0021189199972137,38.77847,0.00036,453.75568,265.39449,96.97496,37.06476
2023-10-15 22:00:00,2024-07-17 00:00:00,3.1,3.235606300389139,289.7423012017231,274.8362464310476,355.4028419513167,0.0528543822798966,34.45046,0.0,472.25108,234.19802,104.75169,36.95937
2023-10-15 23:00:00,2024-07-17 00:00:00,3.1,3.235606300389139,289.7423012017231,274.8362464310476,355.4028419513167,0.0528543822798966,37.15682,0.0,510.97665,189.92702,117.67133,36.63366
2023-10-16 00:00:00,2024-07-17 00:00:00,3.1,3.235606300389139,289.7423012017231,274.8362464310476,355.4028419513167,0.0528543822798966,25.22096,0.0,552.1392,128.70008,234.50292,36.32152
2023-10-16 01:00:00,2024-07-17 00:00:00,3.1,2.7392356101236026,285.85325051487393,275.00276847219993,8.611189234964323,0.099311670284826,31.94631,0.0,589.3278,103.87418,235.72229,36.25227
2023-10-16 02:00:00,2024-07-17 00:00:00,3.1,2.7392356101236026,285.85325051487393,275.00276847219993,8.611189234964323,0.099311670284826,24.49397,0.00372,638.67583,67.27081,237.52819,36.49321
2023-10-16 03:00:00,2024-07-17 00:00:00,3.1,2.7392356101236026,285.85325051487393,275.00276847219993,8.611189234964323,0.099311670284826,20.31898,0.0,634.32711,38.3948,235.80691,37.17064
2023-10-16 04:00:00,2024-07-17 00:00:00,3.1,2.749822627685138,284.48318694445413,275.2742884954601,4.306163609501949,0.246529032344674,23.03437,0.0,639.8982,19.93449,227.82101,37.62314
2023-10-16 05:00:00,2024-07-17 00:00:00,3.1,2.749822627685138,284.48318694445413,275.2742884954601,4.306163609501949,0.246529032344674,21.75465,0.0,610.84705,14.35935,220.11409,38.63079
2023-10-16 06:00:00,2024-07-17 00:00:00,3.1,2.749822627685138,284.48318694445413,275.2742884954601,4.306163609501949,0.246529032344674,25.13911,0.0,551.68278,20.51085,221.21341,38.89839
2023-10-16 07:00:00,2024-07-17 00:00:00,3.1,2.713121201313951,283.04912244244133,275.38736432242933,0.0,0.157833844487013,19.85066,0.0,490.78246,10.3009,215.98494,40.39453
2023-10-16 08:00:00,2024-07-17 00:00:00,3.1,2.713121201313951,283.04912244244133,275.38736432242933,0.0,0.157833844487013,30.2417,0.0,439.81505,0.0,217.86649,41.30797
2023-10-16 09:00:00,2024-07-17 00:00:00,3.1,2.713121201313951,283.04912244244133,275.38736432242933,0.0,0.157833844487013,28.21454,0.0,407.19849,0.0,220.24682,42.06045
2023-10-16 10:00:00,2024-07-17 00:00:00,3.1,2.84355536985274,281.6716953778222,275.4101769728577,0.0,0.2578376851207198,28.03541,0.00013,411.99456,3.64404,216.88518,42.55113
2023-10-16 11:00:00,2024-07-17 00:00:00,3.1,2.84355536985274,281.6716953778222,275.4101769728577,0.0,0.2578376851207198,24.23551,0.00369,453.78176,7.8641,215.74245,43.065
2023-10-16 12:00:00,2024-07-17 00:00:00,3.1,2.84355536985274,281.6716953778222,275.4101769728577,0.0,0.2578376851207198,21.71286,0.0,500.41445,7.80233,212.33938,43.01029
2023-10-16 13:00:00,2024-07-17 00:00:00,3.1,3.047180062121837,281.60276365199945,275.7548571093258,15.223189513122282,0.0535987424733719,13.39592,0.0,574.15333,26.60946,205.55712,42.58853
2023-10-16 14:00:00,2024-07-17 00:00:00,3.1,3.047180062121837,281.60276365199945,275.7548571093258,15.223189513122282,0.0535987424733719,2.32977,0.0,631.57954,37.65092,204.41592,42.73123
2023-10-16 15:00:00,2024-07-17 00:00:00,3.1,3.047180062121837,281.60276365199945,275.7548571093258,15.223189513122282,0.0535987424733719,11.17221,0.0,651.48599,67.36878,212.45483,43.03079
