Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37056,2023-03-25 00:00:00,2024-07-17 00:00:00,3.1,95.23,135.0,0.0,390.0,142.0,527.0,43.0
37057,2023-03-25 01:00:00,2024-07-17 00:00:00,3.1,98.43,137.0,0.0,417.0,94.0,497.0,43.0
37058,2023-03-25 02:00:00,2024-07-17 00:00:00,3.1,96.79,171.0,0.0,760.0,17.0,438.0,44.0
37059,2023-03-25 03:00:00,2024-07-17 00:00:00,3.1,98.73,191.0,0.0,847.0,0.0,432.0,44.0
37060,2023-03-25 04:00:00,2024-07-17 00:00:00,3.1,97.68,194.0,0.0,841.0,0.0,469.0,44.0
37061,2023-03-25 05:00:00,2024-07-17 00:00:00,3.1,100.42,192.0,0.0,790.0,0.0,463.0,45.0
37062,2023-03-25 06:00:00,2024-07-17 00:00:00,3.1,105.92,193.0,0.0,631.0,0.0,518.0,45.0
37063,2023-03-25 07:00:00,2024-07-17 00:00:00,3.1,107.09,193.0,0.0,580.0,0.0,539.0,44.0
37064,2023-03-25 08:00:00,2024-07-17 00:00:00,3.1,111.87,194.0,0.0,545.0,0.0,509.0,44.0
37065,2023-03-25 09:00:00,2024-07-17 00:00:00,3.1,109.53,194.0,0.0,562.0,0.0,525.0,44.0
37066,2023-03-25 10:00:00,2024-07-17 00:00:00,3.1,109.4,195.0,0.0,573.0,0.0,521.0,44.0
37067,2023-03-25 11:00:00,2024-07-17 00:00:00,3.1,108.66,194.0,0.0,578.0,0.0,529.0,45.0
37068,2023-03-25 12:00:00,2024-07-17 00:00:00,3.1,108.74,195.0,0.0,633.0,0.0,484.0,45.0
37069,2023-03-25 13:00:00,2024-07-17 00:00:00,3.1,104.82,196.0,0.0,738.0,0.0,448.0,44.0
37070,2023-03-25 14:00:00,2024-07-17 00:00:00,3.1,98.13,195.0,0.0,872.0,0.0,446.0,45.0
37071,2023-03-25 15:00:00,2024-07-17 00:00:00,3.1,97.5,186.0,0.0,863.0,76.0,378.0,45.0
37072,2023-03-25 16:00:00,2024-07-17 00:00:00,3.1,95.95,184.0,0.0,830.0,191.0,363.0,46.0
37073,2023-03-25 17:00:00,2024-07-17 00:00:00,3.1,83.25,154.0,0.0,739.0,328.0,480.0,46.0
37074,2023-03-25 18:00:00,2024-07-17 00:00:00,3.1,86.59,136.0,0.0,581.0,320.0,442.0,46.0
37075,2023-03-25 19:00:00,2024-07-17 00:00:00,3.1,83.64,135.0,0.0,741.0,319.0,376.0,47.0
37076,2023-03-25 20:00:00,2024-07-17 00:00:00,3.1,96.06,141.0,0.0,587.0,268.0,364.0,52.0
37077,2023-03-25 21:00:00,2024-07-17 00:00:00,3.1,97.88,145.0,0.0,581.0,266.0,345.0,50.0
37078,2023-03-25 22:00:00,2024-07-17 00:00:00,3.1,107.95,174.0,0.0,586.0,223.0,351.0,52.0
37079,2023-03-25 23:00:00,2024-07-17 00:00:00,3.1,104.59,170.0,0.0,588.0,185.0,394.0,50.0
