UTC time,nat_gas,oil,hydro,solar,wind,other
2023-12-16 00:00:00,612.0,0.0,559.0,39.0,91.0,57.0
2023-12-16 01:00:00,594.0,0.0,708.0,0.0,109.0,60.0
2023-12-16 02:00:00,600.0,0.0,736.0,0.0,104.0,58.0
2023-12-16 03:00:00,631.0,0.0,722.0,0.0,104.0,60.0
2023-12-16 04:00:00,537.0,0.0,627.0,0.0,105.0,57.0
2023-12-16 05:00:00,481.0,0.0,566.0,0.0,114.0,61.0
2023-12-16 06:00:00,483.0,0.0,519.0,0.0,138.0,56.0
2023-12-16 07:00:00,483.0,0.0,535.0,0.0,124.0,59.0
2023-12-16 08:00:00,485.0,0.0,490.0,0.0,123.0,58.0
2023-12-16 09:00:00,484.0,0.0,508.0,0.0,125.0,58.0
2023-12-16 10:00:00,485.0,0.0,465.0,0.0,134.0,60.0
2023-12-16 11:00:00,484.0,0.0,437.0,0.0,141.0,60.0
2023-12-16 12:00:00,483.0,0.0,439.0,0.0,130.0,59.0
2023-12-16 13:00:00,484.0,0.0,505.0,0.0,122.0,55.0
2023-12-16 14:00:00,447.0,0.0,571.0,0.0,110.0,58.0
2023-12-16 15:00:00,484.0,0.0,657.0,0.0,105.0,57.0
2023-12-16 16:00:00,439.0,0.0,696.0,20.0,107.0,57.0
2023-12-16 17:00:00,483.0,0.0,676.0,116.0,128.0,57.0
2023-12-16 18:00:00,484.0,0.0,627.0,169.0,100.0,58.0
2023-12-16 19:00:00,480.0,0.0,527.0,165.0,85.0,59.0
2023-12-16 20:00:00,480.0,0.0,504.0,165.0,64.0,57.0
2023-12-16 21:00:00,481.0,0.0,455.0,163.0,57.0,58.0
2023-12-16 22:00:00,480.0,0.0,427.0,90.0,58.0,61.0
2023-12-16 23:00:00,480.0,0.0,448.0,116.0,58.0,57.0
