UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-12-16 00:00:00,2024-07-17 00:00:00,3.1,1.649248242019023,271.9328746699624,267.21970672146176,214.2002019961068,0.0,601.18645,0.0,596.01755,48.23492,169.71347,38.64683
2023-12-16 01:00:00,2024-07-17 00:00:00,3.1,1.840304466637128,270.0493062868336,265.1492717524384,0.2284473272065628,0.0,592.53711,0.0,630.2668,25.59168,166.53001,38.63384
2023-12-16 02:00:00,2024-07-17 00:00:00,3.1,1.840304466637128,270.0493062868336,265.1492717524384,0.2284473272065628,0.0,585.58679,0.00372,687.36308,0.0,164.32016,38.82268
2023-12-16 03:00:00,2024-07-17 00:00:00,3.1,1.840304466637128,270.0493062868336,265.1492717524384,0.2284473272065628,0.0,581.73527,0.0,691.47124,0.0,157.74286,39.53376
2023-12-16 04:00:00,2024-07-17 00:00:00,3.1,1.839167547057014,269.50203115031275,264.2434669763503,0.1142395698356119,0.0,559.56804,0.0,713.91058,0.0,144.53724,39.92571
2023-12-16 05:00:00,2024-07-17 00:00:00,3.1,1.839167547057014,269.50203115031275,264.2434669763503,0.1142395698356119,0.0,558.53441,0.0,697.20521,0.0,136.14533,40.85751
2023-12-16 06:00:00,2024-07-17 00:00:00,3.1,1.839167547057014,269.50203115031275,264.2434669763503,0.1142395698356119,0.0,570.34296,0.0,635.64942,13.21203,135.54739,40.9917
2023-12-16 07:00:00,2024-07-17 00:00:00,3.1,1.944612448306831,269.2584481086259,263.62262544362,0.0,0.0,556.937,0.0,566.04468,15.62644,130.01548,42.49869
2023-12-16 08:00:00,2024-07-17 00:00:00,3.1,1.944612448306831,269.2584481086259,263.62262544362,0.0,0.0,568.9305,0.0,497.46052,8.95574,128.20756,43.3097
2023-12-16 09:00:00,2024-07-17 00:00:00,3.1,1.944612448306831,269.2584481086259,263.62262544362,0.0,0.0,572.38053,0.0,441.27505,9.94912,124.88277,44.0721
2023-12-16 10:00:00,2024-07-17 00:00:00,3.1,1.8822365477463616,268.96614884335634,263.1215279360746,0.0,0.0,569.28701,0.00013,431.06129,15.24864,117.35018,44.5279
2023-12-16 11:00:00,2024-07-17 00:00:00,3.1,1.8822365477463616,268.96614884335634,263.1215279360746,0.0,0.0,562.57374,0.00369,460.38886,12.54218,111.15535,44.91152
2023-12-16 12:00:00,2024-07-17 00:00:00,3.1,1.8822365477463616,268.96614884335634,263.1215279360746,0.0,0.0,577.37892,0.0,502.68099,2.60553,107.43881,44.83561
2023-12-16 13:00:00,2024-07-17 00:00:00,3.1,1.947904733343402,268.676425130643,262.7945162250931,0.0046021448276818,0.0,586.47157,0.0,581.58297,6.34193,104.45094,44.2322
2023-12-16 14:00:00,2024-07-17 00:00:00,3.1,1.947904733343402,268.676425130643,262.7945162250931,0.0046021448276818,0.0,602.96988,0.0,655.71582,3.89723,102.40806,44.49823
2023-12-16 15:00:00,2024-07-17 00:00:00,3.1,1.947904733343402,268.676425130643,262.7945162250931,0.0046021448276818,0.0,596.49067,0.0,696.14722,18.35214,105.51502,44.71748
2023-12-16 16:00:00,2024-07-17 00:00:00,3.1,1.7108712222672864,274.3526289364164,266.2290867989139,70.86042097540584,0.0,582.47629,3e-05,703.80041,38.63368,103.42616,44.6091
2023-12-16 17:00:00,2024-07-17 00:00:00,3.1,1.7108712222672864,274.3526289364164,266.2290867989139,70.86042097540584,0.0,564.82644,3e-05,731.28661,70.39515,99.43852,43.67429
2023-12-16 18:00:00,2024-07-17 00:00:00,3.1,1.7108712222672864,274.3526289364164,266.2290867989139,70.86042097540584,0.0,564.71543,0.00138,688.64344,117.58576,98.68556,43.12936
2023-12-16 19:00:00,2024-07-17 00:00:00,3.1,1.7847859496991778,276.5775715266287,268.07161875052617,356.2570029245875,0.0,541.08494,0.0,625.95803,149.8616,98.79352,42.70152
2023-12-16 20:00:00,2024-07-17 00:00:00,3.1,1.7847859496991778,276.5775715266287,268.07161875052617,356.2570029245875,0.0,538.09341,0.00271,543.76091,159.70937,101.29515,41.46415
2023-12-16 21:00:00,2024-07-17 00:00:00,3.1,1.7847859496991778,276.5775715266287,268.07161875052617,356.2570029245875,0.0,534.05912,0.00036,474.09889,157.54907,106.75113,40.87781
2023-12-16 22:00:00,2024-07-17 00:00:00,3.1,2.0339112536899213,272.0747798283571,266.58637858210403,257.1086575616189,0.0,532.78057,0.0,475.29626,132.25413,114.32028,41.01927
2023-12-16 23:00:00,2024-07-17 00:00:00,3.1,2.0339112536899213,272.0747798283571,266.58637858210403,257.1086575616189,0.0,526.58004,0.0,500.55813,95.38092,127.06542,40.65844
2023-12-17 00:00:00,2024-07-17 00:00:00,3.1,2.0339112536899213,272.0747798283571,266.58637858210403,257.1086575616189,0.0,544.77921,0.0,561.59645,66.62617,181.46201,41.44533
2023-12-17 01:00:00,2024-07-17 00:00:00,3.1,2.228192205899127,270.82379681175144,265.0959884511433,0.1642279502414823,0.0,538.77829,0.0,598.88782,45.84131,177.28165,41.50004
2023-12-17 02:00:00,2024-07-17 00:00:00,3.1,2.228192205899127,270.82379681175144,265.0959884511433,0.1642279502414823,0.0,533.63784,0.00372,653.54014,17.21467,173.72271,41.62619
2023-12-17 03:00:00,2024-07-17 00:00:00,3.1,2.228192205899127,270.82379681175144,265.0959884511433,0.1642279502414823,0.0,529.99184,0.0,653.67876,0.05156,165.88273,42.37777
2023-12-17 04:00:00,2024-07-17 00:00:00,3.1,2.303406676799576,270.41793989031703,264.64732179377256,0.0822336851257193,0.0,510.90615,0.0,665.94592,0.0,151.45241,42.69684
2023-12-17 05:00:00,2024-07-17 00:00:00,3.1,2.303406676799576,270.41793989031703,264.64732179377256,0.0822336851257193,0.0,510.38885,0.0,642.49857,0.0,142.28698,43.53736
2023-12-17 06:00:00,2024-07-17 00:00:00,3.1,2.303406676799576,270.41793989031703,264.64732179377256,0.0822336851257193,0.0,520.282,0.0,582.38263,14.3714,140.76591,43.51098
2023-12-17 07:00:00,2024-07-17 00:00:00,3.1,2.197460599243299,270.4711137997042,264.58331741654075,0.0,0.0,507.83524,0.0,516.58449,13.64303,133.58484,45.03102
2023-12-17 08:00:00,2024-07-17 00:00:00,3.1,2.197460599243299,270.4711137997042,264.58331741654075,0.0,0.0,518.27266,0.0,458.79446,5.89156,130.19307,45.71876
2023-12-17 09:00:00,2024-07-17 00:00:00,3.1,2.197460599243299,270.4711137997042,264.58331741654075,0.0,0.0,521.03922,0.0,418.95524,6.95253,125.51524,46.4931
2023-12-17 10:00:00,2024-07-17 00:00:00,3.1,2.1697893008804305,270.76102154112243,264.7860961798506,0.0,0.0,517.77419,0.00013,421.55792,12.58801,116.44619,46.90695
2023-12-17 11:00:00,2024-07-17 00:00:00,3.1,2.1697893008804305,270.76102154112243,264.7860961798506,0.0,0.0,512.08989,0.00369,464.12092,10.96306,108.40513,47.1338
2023-12-17 12:00:00,2024-07-17 00:00:00,3.1,2.1697893008804305,270.76102154112243,264.7860961798506,0.0,0.0,525.17549,0.0,516.60704,3.02587,103.86123,47.03236
2023-12-17 13:00:00,2024-07-17 00:00:00,3.1,2.198792268149812,270.68813289763034,264.61539745342327,0.0038256633693639,0.0069665453603463,532.62366,0.0,598.80525,7.75891,100.51803,46.21035
2023-12-17 14:00:00,2024-07-17 00:00:00,3.1,2.198792268149812,270.68813289763034,264.61539745342327,0.0038256633693639,0.0069665453603463,546.19002,0.0,668.58365,6.22907,97.6408,46.62481
2023-12-17 15:00:00,2024-07-17 00:00:00,3.1,2.198792268149812,270.68813289763034,264.61539745342327,0.0038256633693639,0.0069665453603463,541.178,0.0,702.16048,20.97716,99.66108,46.7474
2023-12-17 16:00:00,2024-07-17 00:00:00,3.1,2.05078447039095,274.5454347366012,267.4281627399824,41.69945034638191,0.125867465056404,528.70747,3e-05,697.10405,40.37699,96.54224,46.67713
2023-12-17 17:00:00,2024-07-17 00:00:00,3.1,2.05078447039095,274.5454347366012,267.4281627399824,41.69945034638191,0.125867465056404,514.27438,3e-05,710.50548,71.89743,92.3494,45.8281
2023-12-17 18:00:00,2024-07-17 00:00:00,3.1,2.05078447039095,274.5454347366012,267.4281627399824,41.69945034638191,0.125867465056404,515.26803,0.00138,658.61917,118.72055,91.33299,45.33202
2023-12-17 19:00:00,2024-07-17 00:00:00,3.1,1.9424947843039084,275.9096106279377,269.2232057269697,199.71523793756268,0.2226812313754405,495.37587,0.0,587.92265,149.44551,91.65953,44.93334
2023-12-17 20:00:00,2024-07-17 00:00:00,3.1,1.9424947843039084,275.9096106279377,269.2232057269697,199.71523793756268,0.2226812313754405,493.03389,0.00271,505.62408,159.36528,93.53371,43.70474
2023-12-17 21:00:00,2024-07-17 00:00:00,3.1,1.9424947843039084,275.9096106279377,269.2232057269697,199.71523793756268,0.2226812313754405,489.21532,0.00036,437.30423,160.30412,98.62659,43.21835
2023-12-17 22:00:00,2024-07-17 00:00:00,3.1,2.1155361800258823,273.720660026533,268.75841211444265,141.4701642565376,0.3416462685987417,488.06097,0.0,441.40476,138.65424,106.41651,43.51134
2023-12-17 23:00:00,2024-07-17 00:00:00,3.1,2.1155361800258823,273.720660026533,268.75841211444265,141.4701642565376,0.3416462685987417,483.29707,0.0,470.88208,106.37095,119.52858,43.12894
2023-12-18 00:00:00,2024-07-17 00:00:00,3.1,2.1155361800258823,273.720660026533,268.75841211444265,141.4701642565376,0.3416462685987417,503.2919,0.0,528.10771,46.92997,210.16719,43.84667
2023-12-18 01:00:00,2024-07-17 00:00:00,3.1,2.3454555895861287,272.9666037521264,267.9357859553476,0.1114315235777552,0.041259088887304,499.23893,0.0,566.61872,35.4387,211.99841,43.95947
2023-12-18 02:00:00,2024-07-17 00:00:00,3.1,2.3454555895861287,272.9666037521264,267.9357859553476,0.1114315235777552,0.041259088887304,495.42958,0.00372,624.47111,15.50205,214.91741,44.03182
2023-12-18 03:00:00,2024-07-17 00:00:00,3.1,2.3454555895861287,272.9666037521264,267.9357859553476,0.1114315235777552,0.041259088887304,491.93476,0.0,626.9278,3.41807,214.07684,44.81816
2023-12-18 04:00:00,2024-07-17 00:00:00,3.1,2.533526777347005,272.7984406108272,267.84274289442385,0.0552022014396784,0.0939234549805508,475.1155,0.0,640.49551,0.0,206.87031,45.07469
2023-12-18 05:00:00,2024-07-17 00:00:00,3.1,2.533526777347005,272.7984406108272,267.84274289442385,0.0552022014396784,0.0939234549805508,474.9779,0.0,617.18646,2.33041,200.03905,45.83689
2023-12-18 06:00:00,2024-07-17 00:00:00,3.1,2.533526777347005,272.7984406108272,267.84274289442385,0.0552022014396784,0.0939234549805508,483.46228,0.0,557.68366,11.87657,202.05417,45.67273
2023-12-18 07:00:00,2024-07-17 00:00:00,3.1,2.6845692378551016,272.80498158131024,268.40145727323903,0.0,0.0417291987165155,471.72112,0.0,490.63024,11.00554,198.86238,47.20397
2023-12-18 08:00:00,2024-07-17 00:00:00,3.1,2.6845692378551016,272.80498158131024,268.40145727323903,0.0,0.0417291987165155,481.014,0.0,430.12435,6.11935,202.20114,47.78594
2023-12-18 09:00:00,2024-07-17 00:00:00,3.1,2.6845692378551016,272.80498158131024,268.40145727323903,0.0,0.0417291987165155,483.27786,0.0,387.29826,8.73212,205.45159,48.57052
2023-12-18 10:00:00,2024-07-17 00:00:00,3.1,2.722391482471818,272.8238936005096,268.8636815727037,0.0,0.1526545144008376,479.88668,0.00013,388.71313,12.83769,203.41669,48.94836
2023-12-18 11:00:00,2024-07-17 00:00:00,3.1,2.722391482471818,272.8238936005096,268.8636815727037,0.0,0.1526545144008376,474.95912,0.00369,431.37724,10.33308,203.86231,49.04069
2023-12-18 12:00:00,2024-07-17 00:00:00,3.1,2.722391482471818,272.8238936005096,268.8636815727037,0.0,0.1526545144008376,486.78,0.0,483.89669,2.48026,201.45735,48.91735
2023-12-18 13:00:00,2024-07-17 00:00:00,3.1,2.759901627380162,272.86220304629387,269.2855298792589,0.0025385705906126,0.1414861375961602,493.01876,0.0,568.42086,0.28513,195.68041,47.90776
2023-12-18 14:00:00,2024-07-17 00:00:00,3.1,2.759901627380162,272.86220304629387,269.2855298792589,0.0025385705906126,0.1414861375961602,504.42868,0.0,640.24643,0.0,195.45981,48.44959
2023-12-18 15:00:00,2024-07-17 00:00:00,3.1,2.759901627380162,272.86220304629387,269.2855298792589,0.0025385705906126,0.1414861375961602,500.4957,0.0,675.25677,0.0,204.14618,48.48924
2023-12-18 16:00:00,2024-07-17 00:00:00,3.1,2.7006328419219483,275.8652526819708,271.61746743805503,42.313495864493774,0.3045812323569007,489.16078,3e-05,671.58242,5.57474,204.58548,48.45167
