UTC time,nat_gas,oil,hydro,solar,wind,other
2023-02-22 00:00:00,268.0,0.0,529.0,105.0,515.0,45.0
2023-02-22 01:00:00,309.0,0.0,750.0,58.0,488.0,45.0
2023-02-22 02:00:00,459.0,0.0,751.0,2.0,464.0,46.0
2023-02-22 03:00:00,478.0,0.0,804.0,0.0,412.0,47.0
2023-02-22 04:00:00,470.0,0.0,820.0,0.0,424.0,44.0
2023-02-22 05:00:00,476.0,0.0,672.0,0.0,500.0,52.0
2023-02-22 06:00:00,473.0,0.0,625.0,0.0,471.0,57.0
2023-02-22 07:00:00,379.0,0.0,606.0,0.0,454.0,60.0
2023-02-22 08:00:00,303.0,0.0,544.0,0.0,458.0,57.0
2023-02-22 09:00:00,302.0,0.0,510.0,0.0,461.0,61.0
2023-02-22 10:00:00,303.0,0.0,490.0,0.0,488.0,58.0
2023-02-22 11:00:00,308.0,0.0,494.0,0.0,492.0,57.0
2023-02-22 12:00:00,464.0,0.0,409.0,0.0,507.0,61.0
2023-02-22 13:00:00,481.0,0.0,487.0,0.0,494.0,60.0
2023-02-22 14:00:00,482.0,0.0,616.0,0.0,497.0,59.0
2023-02-22 15:00:00,482.0,0.0,792.0,0.0,540.0,58.0
2023-02-22 16:00:00,475.0,0.0,783.0,78.0,547.0,59.0
2023-02-22 17:00:00,468.0,0.0,755.0,199.0,547.0,59.0
2023-02-22 18:00:00,475.0,0.0,579.0,225.0,546.0,60.0
2023-02-22 19:00:00,464.0,0.0,560.0,257.0,543.0,57.0
2023-02-22 20:00:00,453.0,0.0,438.0,242.0,523.0,60.0
2023-02-22 21:00:00,440.0,0.0,418.0,243.0,514.0,60.0
2023-02-22 22:00:00,428.0,0.0,409.0,203.0,511.0,59.0
2023-02-22 23:00:00,451.0,0.0,408.0,165.0,446.0,57.0
