UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-10-13 00:00:00,1267.0,1216.0,0.0,0.0,0.0,505.0,315.0,52.0
2023-10-13 01:00:00,1358.0,1550.0,0.0,0.0,0.0,226.0,297.0,173.0
2023-10-13 02:00:00,1292.0,1624.0,0.0,0.0,0.0,103.0,258.0,103.0
2023-10-13 03:00:00,1151.0,1584.0,0.0,0.0,0.0,46.0,253.0,189.0
2023-10-13 04:00:00,1070.0,1364.0,0.0,0.0,0.0,0.0,210.0,161.0
2023-10-13 05:00:00,953.0,1324.0,0.0,0.0,0.0,0.0,245.0,33.0
2023-10-13 06:00:00,929.0,1651.0,0.0,0.0,0.0,0.0,263.0,31.0
2023-10-13 07:00:00,867.0,1626.0,0.0,0.0,0.0,0.0,228.0,31.0
2023-10-13 08:00:00,820.0,1682.0,0.0,0.0,0.0,0.0,258.0,31.0
2023-10-13 09:00:00,819.0,1662.0,0.0,0.0,0.0,0.0,244.0,31.0
2023-10-13 10:00:00,819.0,1511.0,0.0,0.0,0.0,0.0,252.0,32.0
2023-10-13 11:00:00,456.0,1625.0,0.0,0.0,0.0,0.0,238.0,34.0
2023-10-13 12:00:00,305.0,1621.0,0.0,0.0,0.0,0.0,201.0,32.0
2023-10-13 13:00:00,304.0,1935.0,0.0,0.0,0.0,0.0,149.0,32.0
2023-10-13 14:00:00,305.0,1902.0,0.0,0.0,0.0,5.0,93.0,30.0
2023-10-13 15:00:00,317.0,1497.0,0.0,0.0,0.0,124.0,31.0,30.0
2023-10-13 16:00:00,292.0,1318.0,0.0,0.0,0.0,383.0,15.0,31.0
2023-10-13 17:00:00,228.0,1054.0,0.0,0.0,0.0,596.0,15.0,31.0
2023-10-13 18:00:00,199.0,998.0,0.0,0.0,0.0,624.0,10.0,30.0
2023-10-13 19:00:00,201.0,1119.0,0.0,0.0,0.0,615.0,16.0,32.0
2023-10-13 20:00:00,247.0,1202.0,0.0,0.0,0.0,546.0,25.0,37.0
2023-10-13 21:00:00,313.0,1355.0,0.0,0.0,0.0,581.0,46.0,42.0
2023-10-13 22:00:00,314.0,1594.0,0.0,0.0,0.0,601.0,84.0,38.0
2023-10-13 23:00:00,316.0,1847.0,0.0,0.0,0.0,631.0,129.0,51.0
