Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
38952,2023-06-12 00:00:00,2024-07-17 00:00:00,3.1,409.57,950.0,342.0,0.0,0.0,0.0,438.0,343.0,3.0
38953,2023-06-12 01:00:00,2024-07-17 00:00:00,3.1,411.8,949.0,414.0,0.0,0.0,0.0,406.0,356.0,4.0
38954,2023-06-12 02:00:00,2024-07-17 00:00:00,3.1,456.07,1012.0,590.0,0.0,0.0,0.0,240.0,328.0,19.0
38955,2023-06-12 03:00:00,2024-07-17 00:00:00,3.1,493.17,1023.0,786.0,0.0,0.0,0.0,55.0,307.0,29.0
38956,2023-06-12 04:00:00,2024-07-17 00:00:00,3.1,489.62,1029.0,735.0,0.0,0.0,0.0,60.0,355.0,151.0
38957,2023-06-12 05:00:00,2024-07-17 00:00:00,3.1,487.09,1029.0,555.0,0.0,0.0,0.0,61.0,411.0,160.0
38958,2023-06-12 06:00:00,2024-07-17 00:00:00,3.1,485.4,1026.0,509.0,0.0,0.0,0.0,60.0,426.0,144.0
38959,2023-06-12 07:00:00,2024-07-17 00:00:00,3.1,550.27,1027.0,483.0,0.0,0.0,0.0,56.0,179.0,40.0
38960,2023-06-12 08:00:00,2024-07-17 00:00:00,3.1,598.68,1026.0,437.0,0.0,0.0,0.0,52.0,56.0,39.0
38961,2023-06-12 09:00:00,2024-07-17 00:00:00,3.1,607.8,1022.0,485.0,0.0,0.0,0.0,1.0,63.0,40.0
38962,2023-06-12 10:00:00,2024-07-17 00:00:00,3.1,608.91,1013.0,486.0,0.0,0.0,0.0,0.0,59.0,30.0
38963,2023-06-12 11:00:00,2024-07-17 00:00:00,3.1,606.11,1014.0,462.0,0.0,0.0,0.0,0.0,76.0,29.0
38964,2023-06-12 12:00:00,2024-07-17 00:00:00,3.1,585.22,1010.0,479.0,0.0,0.0,0.0,0.0,125.0,28.0
38965,2023-06-12 13:00:00,2024-07-17 00:00:00,3.1,590.46,1006.0,477.0,0.0,0.0,0.0,2.0,108.0,29.0
38966,2023-06-12 14:00:00,2024-07-17 00:00:00,3.1,574.66,1005.0,489.0,0.0,0.0,0.0,66.0,84.0,29.0
38967,2023-06-12 15:00:00,2024-07-17 00:00:00,3.1,523.55,1004.0,434.0,0.0,0.0,0.0,267.0,62.0,29.0
38968,2023-06-12 16:00:00,2024-07-17 00:00:00,3.1,479.77,1004.0,368.0,0.0,0.0,0.0,435.0,73.0,29.0
38969,2023-06-12 17:00:00,2024-07-17 00:00:00,3.1,468.4,1006.0,303.0,0.0,0.0,0.0,460.0,109.0,28.0
38970,2023-06-12 18:00:00,2024-07-17 00:00:00,3.1,461.4,1007.0,278.0,0.0,0.0,0.0,456.0,148.0,30.0
38971,2023-06-12 19:00:00,2024-07-17 00:00:00,3.1,456.25,1005.0,277.0,0.0,0.0,0.0,458.0,166.0,28.0
38972,2023-06-12 20:00:00,2024-07-17 00:00:00,3.1,440.67,1007.0,309.0,0.0,0.0,0.0,460.0,229.0,29.0
38973,2023-06-12 21:00:00,2024-07-17 00:00:00,3.1,428.64,1006.0,348.0,0.0,0.0,0.0,463.0,277.0,29.0
38974,2023-06-12 22:00:00,2024-07-17 00:00:00,3.1,422.85,1016.0,391.0,0.0,0.0,0.0,457.0,315.0,30.0
38975,2023-06-12 23:00:00,2024-07-17 00:00:00,3.1,421.52,1030.0,398.0,0.0,0.0,0.0,460.0,329.0,29.0
