UTC time,coal,nat_gas,hydro,solar,wind,other
2023-08-22 00:00:00,401.0,937.0,62.0,845.0,167.0,188.0
2023-08-22 01:00:00,451.0,1390.0,67.0,631.0,128.0,235.0
2023-08-22 02:00:00,408.0,1503.0,257.0,224.0,147.0,241.0
2023-08-22 03:00:00,409.0,1782.0,300.0,5.0,108.0,243.0
2023-08-22 04:00:00,407.0,1792.0,301.0,0.0,16.0,243.0
2023-08-22 05:00:00,403.0,1729.0,284.0,0.0,0.0,236.0
2023-08-22 06:00:00,389.0,1532.0,66.0,0.0,0.0,226.0
2023-08-22 07:00:00,381.0,1364.0,63.0,0.0,0.0,183.0
2023-08-22 08:00:00,397.0,1335.0,63.0,0.0,32.0,202.0
2023-08-22 09:00:00,400.0,1226.0,63.0,0.0,36.0,192.0
2023-08-22 10:00:00,395.0,1311.0,63.0,0.0,9.0,184.0
2023-08-22 11:00:00,394.0,1318.0,62.0,0.0,5.0,182.0
2023-08-22 12:00:00,387.0,1391.0,62.0,0.0,0.0,186.0
2023-08-22 13:00:00,392.0,1489.0,62.0,0.0,2.0,197.0
2023-08-22 14:00:00,407.0,1503.0,62.0,26.0,0.0,183.0
2023-08-22 15:00:00,403.0,1065.0,62.0,341.0,0.0,186.0
2023-08-22 16:00:00,401.0,900.0,62.0,735.0,0.0,150.0
2023-08-22 17:00:00,409.0,900.0,62.0,817.0,0.0,154.0
2023-08-22 18:00:00,408.0,899.0,137.0,1026.0,2.0,154.0
2023-08-22 19:00:00,402.0,898.0,147.0,1024.0,1.0,153.0
2023-08-22 20:00:00,400.0,897.0,147.0,1051.0,0.0,163.0
2023-08-22 21:00:00,403.0,913.0,144.0,1049.0,0.0,178.0
2023-08-22 22:00:00,411.0,923.0,142.0,1039.0,0.0,185.0
2023-08-22 23:00:00,474.0,1154.0,141.0,959.0,0.0,233.0
