Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
43872,2024-01-03 00:00:00,2024-07-17 00:00:00,3.1,461.23,220.0,956.0,138.0,223.0,6.0,207.0
43873,2024-01-03 01:00:00,2024-07-17 00:00:00,3.1,457.93,219.0,1349.0,375.0,43.0,2.0,243.0
43874,2024-01-03 02:00:00,2024-07-17 00:00:00,3.1,466.06,221.0,1375.0,378.0,0.0,3.0,245.0
43875,2024-01-03 03:00:00,2024-07-17 00:00:00,3.1,465.6,221.0,1371.0,378.0,0.0,5.0,245.0
43876,2024-01-03 04:00:00,2024-07-17 00:00:00,3.1,468.94,225.0,1370.0,367.0,0.0,2.0,244.0
43877,2024-01-03 05:00:00,2024-07-17 00:00:00,3.1,506.22,331.0,1369.0,267.0,0.0,0.0,243.0
43878,2024-01-03 06:00:00,2024-07-17 00:00:00,3.1,501.89,302.0,1369.0,264.0,0.0,4.0,244.0
43879,2024-01-03 07:00:00,2024-07-17 00:00:00,3.1,548.59,230.0,1365.0,32.0,0.0,4.0,241.0
43880,2024-01-03 08:00:00,2024-07-17 00:00:00,3.1,550.73,223.0,1232.0,27.0,0.0,11.0,234.0
43881,2024-01-03 09:00:00,2024-07-17 00:00:00,3.1,540.91,221.0,1223.0,27.0,0.0,41.0,228.0
43882,2024-01-03 10:00:00,2024-07-17 00:00:00,3.1,532.53,220.0,1127.0,27.0,0.0,74.0,221.0
43883,2024-01-03 11:00:00,2024-07-17 00:00:00,3.1,525.68,220.0,1129.0,27.0,0.0,92.0,209.0
43884,2024-01-03 12:00:00,2024-07-17 00:00:00,3.1,526.21,221.0,1127.0,27.0,0.0,91.0,209.0
43885,2024-01-03 13:00:00,2024-07-17 00:00:00,3.1,527.62,220.0,1125.0,27.0,0.0,87.0,212.0
43886,2024-01-03 14:00:00,2024-07-17 00:00:00,3.1,529.76,220.0,1088.0,31.0,0.0,82.0,221.0
43887,2024-01-03 15:00:00,2024-07-17 00:00:00,3.1,470.62,220.0,1173.0,266.0,0.0,73.0,230.0
43888,2024-01-03 16:00:00,2024-07-17 00:00:00,3.1,468.32,239.0,1177.0,269.0,50.0,51.0,235.0
43889,2024-01-03 17:00:00,2024-07-17 00:00:00,3.1,414.91,224.0,1029.0,266.0,294.0,53.0,232.0
43890,2024-01-03 18:00:00,2024-07-17 00:00:00,3.1,362.61,221.0,709.0,266.0,481.0,37.0,191.0
43891,2024-01-03 19:00:00,2024-07-17 00:00:00,3.1,436.16,223.0,723.0,33.0,353.0,41.0,169.0
43892,2024-01-03 20:00:00,2024-07-17 00:00:00,3.1,432.83,274.0,706.0,29.0,416.0,43.0,168.0
43893,2024-01-03 21:00:00,2024-07-17 00:00:00,3.1,419.9,226.0,837.0,28.0,437.0,67.0,190.0
43894,2024-01-03 22:00:00,2024-07-17 00:00:00,3.1,416.58,221.0,960.0,28.0,424.0,136.0,226.0
43895,2024-01-03 23:00:00,2024-07-17 00:00:00,3.1,387.81,221.0,1093.0,130.0,581.0,88.0,232.0
