UTC time,coal,nat_gas,hydro,solar,wind,other
2023-09-01 00:00:00,413.0,1949.0,329.0,759.0,232.0,251.0
2023-09-01 01:00:00,545.0,1959.0,329.0,512.0,216.0,252.0
2023-09-01 02:00:00,657.0,1977.0,326.0,141.0,179.0,257.0
2023-09-01 03:00:00,640.0,1982.0,324.0,1.0,119.0,247.0
2023-09-01 04:00:00,730.0,1984.0,236.0,0.0,106.0,238.0
2023-09-01 05:00:00,564.0,1977.0,219.0,0.0,107.0,240.0
2023-09-01 06:00:00,421.0,1661.0,220.0,0.0,161.0,240.0
2023-09-01 07:00:00,401.0,1624.0,38.0,0.0,196.0,240.0
2023-09-01 08:00:00,382.0,1510.0,24.0,0.0,165.0,239.0
2023-09-01 09:00:00,373.0,1373.0,24.0,0.0,197.0,233.0
2023-09-01 10:00:00,370.0,1322.0,24.0,0.0,188.0,226.0
2023-09-01 11:00:00,368.0,1255.0,24.0,0.0,104.0,172.0
2023-09-01 12:00:00,363.0,1447.0,24.0,0.0,122.0,188.0
2023-09-01 13:00:00,366.0,1517.0,24.0,0.0,197.0,226.0
2023-09-01 14:00:00,378.0,1535.0,26.0,5.0,211.0,210.0
2023-09-01 15:00:00,382.0,1327.0,0.0,114.0,196.0,219.0
2023-09-01 16:00:00,386.0,1196.0,0.0,462.0,50.0,182.0
2023-09-01 17:00:00,384.0,1184.0,0.0,665.0,103.0,175.0
2023-09-01 18:00:00,380.0,1020.0,0.0,761.0,159.0,190.0
2023-09-01 19:00:00,378.0,765.0,0.0,805.0,165.0,194.0
2023-09-01 20:00:00,376.0,838.0,27.0,683.0,76.0,198.0
2023-09-01 21:00:00,377.0,1118.0,31.0,652.0,81.0,225.0
2023-09-01 22:00:00,380.0,1107.0,31.0,533.0,76.0,258.0
2023-09-01 23:00:00,378.0,1147.0,31.0,591.0,118.0,263.0
