UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-21 00:00:00,2024-07-17 00:00:00,3.1,3.9862977293791935,307.2602351739661,275.48633245342535,894.0183510168276,0.002395788417476,692.91447,2264.0067,115.36109,930.66085,35.93527,251.1005
2023-07-21 01:00:00,2024-07-17 00:00:00,3.1,3.0085784057044687,300.6205091745637,277.7207407199412,256.1130389770469,0.0075173805851872,668.89888,2363.61714,110.25866,770.32494,32.80933,261.73246
2023-07-21 02:00:00,2024-07-17 00:00:00,3.1,3.0085784057044687,300.6205091745637,277.7207407199412,256.1130389770469,0.0075173805851872,663.31966,2447.0812,104.28213,487.52837,30.6692,262.22014
2023-07-21 03:00:00,2024-07-17 00:00:00,3.1,3.0085784057044687,300.6205091745637,277.7207407199412,256.1130389770469,0.0075173805851872,672.17954,2437.2614,102.02065,196.03344,29.97682,269.48834
2023-07-21 04:00:00,2024-07-17 00:00:00,3.1,2.24620239145232,297.9694651037921,277.5757682705603,128.0690055779074,0.0075173805851872,666.62649,2356.9254,101.71026,10.77367,29.10281,267.51939
2023-07-21 05:00:00,2024-07-17 00:00:00,3.1,2.24620239145232,297.9694651037921,277.5757682705603,128.0690055779074,0.0075173805851872,641.96409,2181.42345,102.20572,0.0,32.09686,272.66349
2023-07-21 06:00:00,2024-07-17 00:00:00,3.1,2.24620239145232,297.9694651037921,277.5757682705603,128.0690055779074,0.0075173805851872,603.58563,1993.19434,100.19781,0.0,30.86631,271.95978
2023-07-21 07:00:00,2024-07-17 00:00:00,3.1,1.9561251350359483,296.73599014113506,276.8651565213079,0.0,0.0,578.26538,1859.91564,95.86276,0.0,33.19365,269.79401
2023-07-21 08:00:00,2024-07-17 00:00:00,3.1,1.9561251350359483,296.73599014113506,276.8651565213079,0.0,0.0,550.51066,1718.37379,111.45028,0.0,28.01609,262.09619
2023-07-21 09:00:00,2024-07-17 00:00:00,3.1,1.9561251350359483,296.73599014113506,276.8651565213079,0.0,0.0,548.77586,1632.8897,115.58399,0.0,24.91267,242.80232
2023-07-21 10:00:00,2024-07-17 00:00:00,3.1,1.816818110156453,295.85045755327053,276.3298020731944,0.0,0.0,550.20415,1541.69697,130.91532,0.0,25.18374,231.54409
2023-07-21 11:00:00,2024-07-17 00:00:00,3.1,1.816818110156453,295.85045755327053,276.3298020731944,0.0,0.0,550.76088,1473.17716,130.93472,0.0,27.18679,225.285
2023-07-21 12:00:00,2024-07-17 00:00:00,3.1,1.816818110156453,295.85045755327053,276.3298020731944,0.0,0.0,558.71018,1506.02409,110.76291,0.0,29.94444,214.80245
2023-07-21 13:00:00,2024-07-17 00:00:00,3.1,1.4065206529774876,300.75421693712605,276.2196856227456,109.36523469149716,0.0,588.5855,1506.70201,117.12351,0.0,36.99338,205.22346
2023-07-21 14:00:00,2024-07-17 00:00:00,3.1,1.4065206529774876,300.75421693712605,276.2196856227456,109.36523469149716,0.0,613.37583,1387.58725,134.34301,198.23956,40.9712,197.89729
2023-07-21 15:00:00,2024-07-17 00:00:00,3.1,1.4065206529774876,300.75421693712605,276.2196856227456,109.36523469149716,0.0,612.4187,1239.28281,141.24977,448.60996,42.34665,196.6077
2023-07-21 16:00:00,2024-07-17 00:00:00,3.1,3.0176744050617765,305.4334502752571,275.75749040126186,381.6148692940825,0.0,587.98449,1208.69308,145.34462,768.5644,41.96114,193.50744
2023-07-21 17:00:00,2024-07-17 00:00:00,3.1,3.0176744050617765,305.4334502752571,275.75749040126186,381.6148692940825,0.0,579.45959,1168.60605,130.3898,1038.88761,43.55511,196.31731
