Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40872,2023-08-31 00:00:00,2024-07-17 00:00:00,3.1,296.26,454.0,1640.0,412.0,856.0,87.0,251.0
40873,2023-08-31 01:00:00,2024-07-17 00:00:00,3.1,341.15,605.0,1844.0,404.0,592.0,72.0,247.0
40874,2023-08-31 02:00:00,2024-07-17 00:00:00,3.1,404.17,846.0,2129.0,446.0,164.0,66.0,263.0
40875,2023-08-31 03:00:00,2024-07-17 00:00:00,3.1,429.07,882.0,2148.0,411.0,1.0,62.0,263.0
40876,2023-08-31 04:00:00,2024-07-17 00:00:00,3.1,413.13,722.0,2171.0,400.0,0.0,74.0,241.0
40877,2023-08-31 05:00:00,2024-07-17 00:00:00,3.1,399.79,617.0,2174.0,398.0,0.0,98.0,233.0
40878,2023-08-31 06:00:00,2024-07-17 00:00:00,3.1,387.97,533.0,1972.0,415.0,0.0,119.0,237.0
40879,2023-08-31 07:00:00,2024-07-17 00:00:00,3.1,383.85,486.0,1366.0,444.0,0.0,94.0,223.0
40880,2023-08-31 08:00:00,2024-07-17 00:00:00,3.1,381.41,424.0,1272.0,429.0,0.0,67.0,223.0
40881,2023-08-31 09:00:00,2024-07-17 00:00:00,3.1,403.65,384.0,1283.0,270.0,0.0,58.0,226.0
40882,2023-08-31 10:00:00,2024-07-17 00:00:00,3.1,414.81,373.0,1265.0,215.0,0.0,41.0,213.0
40883,2023-08-31 11:00:00,2024-07-17 00:00:00,3.1,457.82,371.0,1248.0,33.0,0.0,27.0,213.0
40884,2023-08-31 12:00:00,2024-07-17 00:00:00,3.1,453.84,362.0,1370.0,27.0,0.0,21.0,213.0
40885,2023-08-31 13:00:00,2024-07-17 00:00:00,3.1,452.57,370.0,1407.0,28.0,0.0,24.0,212.0
40886,2023-08-31 14:00:00,2024-07-17 00:00:00,3.1,457.86,463.0,1579.0,28.0,22.0,5.0,205.0
40887,2023-08-31 15:00:00,2024-07-17 00:00:00,3.1,394.96,395.0,1303.0,28.0,347.0,3.0,209.0
40888,2023-08-31 16:00:00,2024-07-17 00:00:00,3.1,324.49,394.0,1148.0,48.0,770.0,0.0,166.0
40889,2023-08-31 17:00:00,2024-07-17 00:00:00,3.1,285.93,394.0,885.0,104.0,940.0,12.0,141.0
40890,2023-08-31 18:00:00,2024-07-17 00:00:00,3.1,263.5,401.0,882.0,135.0,1009.0,143.0,148.0
40891,2023-08-31 19:00:00,2024-07-17 00:00:00,3.1,263.63,401.0,980.0,134.0,1050.0,166.0,169.0
40892,2023-08-31 20:00:00,2024-07-17 00:00:00,3.1,269.97,402.0,1269.0,138.0,1058.0,214.0,186.0
40893,2023-08-31 21:00:00,2024-07-17 00:00:00,3.1,272.87,404.0,1477.0,321.0,938.0,215.0,205.0
40894,2023-08-31 22:00:00,2024-07-17 00:00:00,3.1,290.08,457.0,1575.0,327.0,865.0,220.0,242.0
40895,2023-08-31 23:00:00,2024-07-17 00:00:00,3.1,293.74,414.0,1747.0,327.0,793.0,232.0,252.0
