UTC time,coal,nat_gas,hydro,solar,wind,other
2023-08-06 00:00:00,401.0,1289.0,397.0,904.0,13.0,168.0
2023-08-06 01:00:00,420.0,1325.0,401.0,721.0,17.0,162.0
2023-08-06 02:00:00,623.0,1520.0,400.0,343.0,18.0,178.0
2023-08-06 03:00:00,760.0,1616.0,398.0,28.0,22.0,212.0
2023-08-06 04:00:00,724.0,1741.0,398.0,6.0,48.0,176.0
2023-08-06 05:00:00,592.0,1714.0,401.0,2.0,35.0,184.0
2023-08-06 06:00:00,430.0,1659.0,402.0,0.0,32.0,198.0
2023-08-06 07:00:00,411.0,1447.0,50.0,0.0,49.0,154.0
2023-08-06 08:00:00,412.0,1458.0,30.0,0.0,53.0,149.0
2023-08-06 09:00:00,411.0,1453.0,29.0,0.0,47.0,128.0
2023-08-06 10:00:00,399.0,1452.0,0.0,0.0,21.0,123.0
2023-08-06 11:00:00,399.0,1413.0,0.0,0.0,18.0,119.0
2023-08-06 12:00:00,396.0,1459.0,0.0,0.0,14.0,115.0
2023-08-06 13:00:00,396.0,1463.0,0.0,0.0,13.0,105.0
2023-08-06 14:00:00,397.0,1390.0,0.0,64.0,12.0,105.0
2023-08-06 15:00:00,389.0,1095.0,0.0,448.0,9.0,104.0
2023-08-06 16:00:00,388.0,878.0,0.0,816.0,6.0,105.0
2023-08-06 17:00:00,390.0,853.0,0.0,960.0,7.0,105.0
2023-08-06 18:00:00,387.0,852.0,0.0,1037.0,3.0,106.0
2023-08-06 19:00:00,400.0,873.0,0.0,1066.0,1.0,110.0
2023-08-06 20:00:00,401.0,1191.0,19.0,1052.0,6.0,127.0
2023-08-06 21:00:00,401.0,1325.0,30.0,1049.0,17.0,131.0
2023-08-06 22:00:00,401.0,1356.0,30.0,1032.0,23.0,159.0
2023-08-06 23:00:00,428.0,1516.0,219.0,987.0,32.0,172.0
