UTC time,coal,nat_gas,hydro,solar,wind,other
2023-02-14 00:00:00,197.0,533.0,18.0,615.0,79.0,156.0
2023-02-14 01:00:00,206.0,695.0,38.0,252.0,140.0,190.0
2023-02-14 02:00:00,225.0,909.0,222.0,7.0,198.0,246.0
2023-02-14 03:00:00,210.0,1048.0,223.0,0.0,260.0,248.0
2023-02-14 04:00:00,200.0,1048.0,224.0,0.0,286.0,247.0
2023-02-14 05:00:00,199.0,1049.0,225.0,0.0,284.0,242.0
2023-02-14 06:00:00,199.0,915.0,223.0,0.0,283.0,241.0
2023-02-14 07:00:00,199.0,721.0,40.0,0.0,275.0,217.0
2023-02-14 08:00:00,198.0,699.0,38.0,0.0,270.0,160.0
2023-02-14 09:00:00,197.0,684.0,38.0,0.0,235.0,158.0
2023-02-14 10:00:00,197.0,593.0,38.0,0.0,142.0,152.0
2023-02-14 11:00:00,198.0,534.0,38.0,0.0,191.0,146.0
2023-02-14 12:00:00,198.0,539.0,38.0,0.0,173.0,146.0
2023-02-14 13:00:00,197.0,680.0,38.0,0.0,105.0,165.0
2023-02-14 14:00:00,196.0,831.0,38.0,0.0,79.0,214.0
2023-02-14 15:00:00,227.0,879.0,38.0,7.0,66.0,240.0
2023-02-14 16:00:00,328.0,937.0,38.0,194.0,52.0,238.0
2023-02-14 17:00:00,225.0,951.0,35.0,532.0,110.0,231.0
2023-02-14 18:00:00,245.0,1077.0,0.0,583.0,77.0,216.0
2023-02-14 19:00:00,247.0,849.0,0.0,535.0,40.0,208.0
2023-02-14 20:00:00,248.0,845.0,0.0,559.0,76.0,207.0
2023-02-14 21:00:00,247.0,845.0,0.0,573.0,99.0,205.0
2023-02-14 22:00:00,247.0,845.0,0.0,582.0,82.0,205.0
2023-02-14 23:00:00,247.0,859.0,0.0,611.0,48.0,205.0
