UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-30 00:00:00,2024-07-17 00:00:00,3.1,5.756619814963816,286.29460731163863,278.8141222438575,433.4885475779122,2.7679679289592443,496.73828,583.38537,115.36109,416.09861,232.26486,162.98228
2023-09-30 01:00:00,2024-07-17 00:00:00,3.1,4.13112286602314,284.27156831953897,279.1910267218137,40.23852518227912,1.239794711440375,493.65015,668.8274,110.25866,216.68598,223.93438,175.19605
2023-09-30 02:00:00,2024-07-17 00:00:00,3.1,4.13112286602314,284.27156831953897,279.1910267218137,40.23852518227912,1.239794711440375,510.75244,751.89236,104.28213,44.4108,216.30117,180.4246
2023-09-30 03:00:00,2024-07-17 00:00:00,3.1,4.13112286602314,284.27156831953897,279.1910267218137,40.23852518227912,1.239794711440375,546.4572,818.75585,102.02065,0.0,208.70779,192.17389
2023-09-30 04:00:00,2024-07-17 00:00:00,3.1,3.4675128132542694,283.47225065995866,278.8767002742352,20.120079256066173,1.8217575229053224,559.42255,864.06244,101.71026,0.0,195.09348,195.04501
2023-09-30 05:00:00,2024-07-17 00:00:00,3.1,3.4675128132542694,283.47225065995866,278.8767002742352,20.120079256066173,1.8217575229053224,546.39748,876.38261,102.20572,26.63067,194.18716,203.48561
2023-09-30 06:00:00,2024-07-17 00:00:00,3.1,3.4675128132542694,283.47225065995866,278.8767002742352,20.120079256066173,1.8217575229053224,509.51743,877.08049,100.19781,38.00327,195.89119,206.83492
2023-09-30 07:00:00,2024-07-17 00:00:00,3.1,2.9640729115930777,282.8590026883871,278.2871850468624,0.0,0.153025246464819,481.33101,873.3128,95.86276,20.77248,207.51358,209.25113
2023-09-30 08:00:00,2024-07-17 00:00:00,3.1,2.9640729115930777,282.8590026883871,278.2871850468624,0.0,0.153025246464819,441.33501,839.84246,111.45028,5.05041,186.89228,207.21147
2023-09-30 09:00:00,2024-07-17 00:00:00,3.1,2.9640729115930777,282.8590026883871,278.2871850468624,0.0,0.153025246464819,427.96342,796.72058,115.58399,0.0,174.85637,195.29088
2023-09-30 10:00:00,2024-07-17 00:00:00,3.1,2.461262459373365,282.2033278848073,277.7656065145801,0.0,0.3242058205827228,427.7721,736.10748,130.91532,0.0,173.91019,188.49365
2023-09-30 11:00:00,2024-07-17 00:00:00,3.1,2.461262459373365,282.2033278848073,277.7656065145801,0.0,0.3242058205827228,436.24751,667.64564,130.93472,0.0,165.22652,183.89804
2023-09-30 12:00:00,2024-07-17 00:00:00,3.1,2.461262459373365,282.2033278848073,277.7656065145801,0.0,0.3242058205827228,454.46045,644.58398,110.76291,0.0,174.76197,175.35566
2023-09-30 13:00:00,2024-07-17 00:00:00,3.1,2.024318534930486,282.8124416829419,277.59394300243724,24.223044762104745,0.1470777832907397,490.26617,629.32935,117.12351,0.0,185.56523,166.3257
2023-09-30 14:00:00,2024-07-17 00:00:00,3.1,2.024318534930486,282.8124416829419,277.59394300243724,24.223044762104745,0.1470777832907397,522.06631,579.86223,134.34301,62.91555,183.19228,157.98894
2023-09-30 15:00:00,2024-07-17 00:00:00,3.1,2.024318534930486,282.8124416829419,277.59394300243724,24.223044762104745,0.1470777832907397,509.55158,518.2948,141.24977,183.21768,176.65205,153.79995
2023-09-30 16:00:00,2024-07-17 00:00:00,3.1,2.539399649789789,285.616347933081,277.1031642953934,202.3646627928386,0.3512842831395217,472.25855,464.05599,145.34462,352.3909,180.60614,146.28989
2023-09-30 17:00:00,2024-07-17 00:00:00,3.1,2.539399649789789,285.616347933081,277.1031642953934,202.3646627928386,0.3512842831395217,448.20197,430.40143,130.3898,504.76829,177.49045,143.13252
2023-09-30 18:00:00,2024-07-17 00:00:00,3.1,2.539399649789789,285.616347933081,277.1031642953934,202.3646627928386,0.3512842831395217,443.00579,407.55938,114.27933,606.21709,166.36526,142.00573
2023-09-30 19:00:00,2024-07-17 00:00:00,3.1,2.8921553756790503,287.03551837934435,276.7010012172643,561.6870031093442,0.295534249880199,463.74367,406.44466,112.15533,706.12236,153.07961,143.60776
2023-09-30 20:00:00,2024-07-17 00:00:00,3.1,2.8921553756790503,287.03551837934435,276.7010012172643,561.6870031093442,0.295534249880199,464.12401,423.4589,115.59038,737.27041,161.08758,135.88398
