,Solar,Wind Onshore
2019-01-01 17:45:00+01:00,0.0,203.0
2019-01-01 18:00:00+01:00,0.0,186.0
2019-01-01 18:15:00+01:00,0.0,179.0
2019-01-01 18:30:00+01:00,0.0,176.0
2019-01-01 18:45:00+01:00,0.0,176.0
2019-01-01 19:00:00+01:00,0.0,167.0
2019-01-01 19:15:00+01:00,0.0,159.0
2019-01-01 19:30:00+01:00,0.0,146.0
2019-01-01 19:45:00+01:00,0.0,138.0
2019-01-01 20:00:00+01:00,0.0,138.0
2019-01-01 20:15:00+01:00,0.0,162.0
2019-01-01 20:30:00+01:00,0.0,168.0
2019-01-01 20:45:00+01:00,0.0,179.0
2019-01-01 21:00:00+01:00,0.0,200.0
2019-01-01 21:15:00+01:00,0.0,201.0
2019-01-01 21:30:00+01:00,0.0,221.0
2019-01-01 21:45:00+01:00,0.0,234.0
2019-01-01 22:00:00+01:00,0.0,221.0
2019-01-01 22:15:00+01:00,0.0,205.0
2019-01-01 22:30:00+01:00,0.0,194.0
2019-01-01 22:45:00+01:00,0.0,194.0
2019-01-01 23:00:00+01:00,0.0,205.0
2019-01-01 23:15:00+01:00,0.0,207.0
2019-01-01 23:30:00+01:00,0.0,216.0
2019-01-01 23:45:00+01:00,0.0,231.0
2019-01-02 00:00:00+01:00,0.0,308.0
2019-01-02 00:15:00+01:00,0.0,315.0
2019-01-02 00:30:00+01:00,0.0,318.0
2019-01-02 00:45:00+01:00,0.0,314.0
2019-01-02 01:00:00+01:00,0.0,307.0
2019-01-02 01:15:00+01:00,0.0,307.0
2019-01-02 01:30:00+01:00,0.0,312.0
2019-01-02 01:45:00+01:00,0.0,313.0
2019-01-02 02:00:00+01:00,0.0,312.0
2019-01-02 02:15:00+01:00,0.0,310.0
2019-01-02 02:30:00+01:00,0.0,309.0
2019-01-02 02:45:00+01:00,0.0,305.0
2019-01-02 03:00:00+01:00,0.0,312.0
2019-01-02 03:15:00+01:00,0.0,313.0
2019-01-02 03:30:00+01:00,0.0,319.0
2019-01-02 03:45:00+01:00,0.0,320.0
2019-01-02 04:00:00+01:00,0.0,309.0
2019-01-02 04:15:00+01:00,0.0,299.0
2019-01-02 04:30:00+01:00,0.0,312.0
2019-01-02 04:45:00+01:00,0.0,318.0
2019-01-02 05:00:00+01:00,0.0,311.0
2019-01-02 05:15:00+01:00,0.0,318.0
2019-01-02 05:30:00+01:00,0.0,322.0
2019-01-02 05:45:00+01:00,0.0,323.0
2019-01-02 06:00:00+01:00,0.0,324.0
2019-01-02 06:15:00+01:00,0.0,324.0
2019-01-02 06:30:00+01:00,0.0,324.0
2019-01-02 06:45:00+01:00,0.0,326.0
2019-01-02 07:00:00+01:00,1.0,327.0
2019-01-02 07:15:00+01:00,5.0,328.0
2019-01-02 07:30:00+01:00,7.0,328.0
2019-01-02 07:45:00+01:00,10.0,327.0
2019-01-02 08:00:00+01:00,25.0,327.0
2019-01-02 08:15:00+01:00,33.0,326.0
2019-01-02 08:30:00+01:00,37.0,326.0
2019-01-02 08:45:00+01:00,42.0,326.0
2019-01-02 09:00:00+01:00,67.0,326.0
2019-01-02 09:15:00+01:00,73.0,326.0
2019-01-02 09:30:00+01:00,80.0,325.0
2019-01-02 09:45:00+01:00,90.0,324.0
2019-01-02 10:00:00+01:00,156.0,324.0
2019-01-02 10:15:00+01:00,166.0,324.0
2019-01-02 10:30:00+01:00,170.0,324.0
2019-01-02 10:45:00+01:00,173.0,324.0
2019-01-02 11:00:00+01:00,159.0,324.0
2019-01-02 11:15:00+01:00,162.0,324.0
2019-01-02 11:30:00+01:00,159.0,323.0
2019-01-02 11:45:00+01:00,156.0,323.0
2019-01-02 12:00:00+01:00,117.0,322.0
2019-01-02 12:15:00+01:00,114.0,321.0
2019-01-02 12:30:00+01:00,109.0,322.0
2019-01-02 12:45:00+01:00,104.0,325.0
2019-01-02 13:00:00+01:00,65.0,325.0
2019-01-02 13:15:00+01:00,59.0,325.0
2019-01-02 13:30:00+01:00,53.0,325.0
2019-01-02 13:45:00+01:00,50.0,326.0
2019-01-02 14:00:00+01:00,26.0,325.0
2019-01-02 14:15:00+01:00,23.0,325.0
2019-01-02 14:30:00+01:00,22.0,325.0
2019-01-02 14:45:00+01:00,17.0,326.0
2019-01-02 15:00:00+01:00,6.0,326.0
2019-01-02 15:15:00+01:00,5.0,325.0
2019-01-02 15:30:00+01:00,4.0,325.0
2019-01-02 15:45:00+01:00,2.0,325.0
2019-01-02 16:00:00+01:00,0.0,324.0
2019-01-02 16:15:00+01:00,0.0,323.0
2019-01-02 16:30:00+01:00,0.0,322.0
2019-01-02 16:45:00+01:00,0.0,319.0
2019-01-02 17:00:00+01:00,0.0,317.0
2019-01-02 17:15:00+01:00,0.0,316.0
2019-01-02 17:30:00+01:00,0.0,315.0
2019-01-02 17:45:00+01:00,0.0,315.0
2019-01-02 18:00:00+01:00,0.0,314.0
2019-01-02 18:15:00+01:00,0.0,309.0
2019-01-02 18:30:00+01:00,0.0,308.0
2019-01-02 18:45:00+01:00,0.0,308.0
2019-01-02 19:00:00+01:00,0.0,306.0
2019-01-02 19:15:00+01:00,0.0,301.0
2019-01-02 19:30:00+01:00,0.0,299.0
2019-01-02 19:45:00+01:00,0.0,301.0
2019-01-02 20:00:00+01:00,0.0,304.0
2019-01-02 20:15:00+01:00,0.0,302.0
2019-01-02 20:30:00+01:00,0.0,300.0
2019-01-02 20:45:00+01:00,0.0,301.0
2019-01-02 21:00:00+01:00,0.0,308.0
2019-01-02 21:15:00+01:00,0.0,313.0
2019-01-02 21:30:00+01:00,0.0,314.0
2019-01-02 21:45:00+01:00,0.0,313.0
2019-01-02 22:00:00+01:00,0.0,312.0
2019-01-02 22:15:00+01:00,0.0,313.0
2019-01-02 22:30:00+01:00,0.0,311.0
2019-01-02 22:45:00+01:00,0.0,310.0
2019-01-02 23:00:00+01:00,0.0,294.0
2019-01-02 23:15:00+01:00,0.0,281.0
2019-01-02 23:30:00+01:00,0.0,286.0
2019-01-02 23:45:00+01:00,0.0,291.0
2019-01-03 00:00:00+01:00,0.0,299.0
2019-01-03 00:15:00+01:00,0.0,300.0
2019-01-03 00:30:00+01:00,0.0,298.0
2019-01-03 00:45:00+01:00,0.0,295.0
2019-01-03 01:00:00+01:00,0.0,293.0
2019-01-03 01:15:00+01:00,0.0,295.0
2019-01-03 01:30:00+01:00,0.0,297.0
2019-01-03 01:45:00+01:00,0.0,300.0
2019-01-03 02:00:00+01:00,0.0,301.0
2019-01-03 02:15:00+01:00,0.0,302.0
2019-01-03 02:30:00+01:00,0.0,306.0
2019-01-03 02:45:00+01:00,0.0,307.0
2019-01-03 03:00:00+01:00,0.0,308.0
2019-01-03 03:15:00+01:00,0.0,309.0
2019-01-03 03:30:00+01:00,0.0,306.0
2019-01-03 03:45:00+01:00,0.0,301.0
2019-01-03 04:00:00+01:00,0.0,303.0
2019-01-03 04:15:00+01:00,0.0,306.0
2019-01-03 04:30:00+01:00,0.0,309.0
2019-01-03 04:45:00+01:00,0.0,314.0
2019-01-03 05:00:00+01:00,0.0,315.0
2019-01-03 05:15:00+01:00,0.0,313.0
2019-01-03 05:30:00+01:00,0.0,309.0
2019-01-03 05:45:00+01:00,0.0,308.0
2019-01-03 06:00:00+01:00,0.0,310.0
2019-01-03 06:15:00+01:00,0.0,312.0
2019-01-03 06:30:00+01:00,0.0,313.0
2019-01-03 06:45:00+01:00,0.0,313.0
2019-01-03 07:00:00+01:00,2.0,313.0
2019-01-03 07:15:00+01:00,8.0,313.0
2019-01-03 07:30:00+01:00,10.0,313.0
2019-01-03 07:45:00+01:00,16.0,314.0
2019-01-03 08:00:00+01:00,49.0,314.0
2019-01-03 08:15:00+01:00,65.0,314.0
2019-01-03 08:30:00+01:00,72.0,314.0
2019-01-03 08:45:00+01:00,82.0,314.0
2019-01-03 09:00:00+01:00,120.0,314.0
2019-01-03 09:15:00+01:00,132.0,315.0
2019-01-03 09:30:00+01:00,143.0,314.0
2019-01-03 09:45:00+01:00,162.0,312.0
2019-01-03 10:00:00+01:00,159.0,311.0
2019-01-03 10:15:00+01:00,170.0,312.0
2019-01-03 10:30:00+01:00,174.0,314.0
2019-01-03 10:45:00+01:00,178.0,314.0
2019-01-03 11:00:00+01:00,209.0,316.0
2019-01-03 11:15:00+01:00,213.0,316.0
2019-01-03 11:30:00+01:00,209.0,316.0
2019-01-03 11:45:00+01:00,204.0,314.0
2019-01-03 12:00:00+01:00,151.0,312.0
2019-01-03 12:15:00+01:00,148.0,309.0
2019-01-03 12:30:00+01:00,141.0,304.0
2019-01-03 12:45:00+01:00,134.0,298.0
2019-01-03 13:00:00+01:00,82.0,295.0
2019-01-03 13:15:00+01:00,75.0,292.0
2019-01-03 13:30:00+01:00,68.0,291.0
2019-01-03 13:45:00+01:00,64.0,288.0
2019-01-03 14:00:00+01:00,31.0,281.0
2019-01-03 14:15:00+01:00,28.0,273.0
2019-01-03 14:30:00+01:00,26.0,267.0
2019-01-03 14:45:00+01:00,21.0,258.0
2019-01-03 15:00:00+01:00,8.0,250.0
2019-01-03 15:15:00+01:00,5.0,243.0
2019-01-03 15:30:00+01:00,5.0,233.0
2019-01-03 15:45:00+01:00,3.0,230.0
2019-01-03 16:00:00+01:00,0.0,221.0
2019-01-03 16:15:00+01:00,0.0,216.0
2019-01-03 16:30:00+01:00,0.0,202.0
2019-01-03 16:45:00+01:00,0.0,193.0
2019-01-03 17:00:00+01:00,0.0,195.0
2019-01-03 17:15:00+01:00,0.0,216.0
2019-01-03 17:30:00+01:00,0.0,227.0
2019-01-03 17:45:00+01:00,0.0,225.0
2019-01-03 18:00:00+01:00,0.0,223.0
2019-01-03 18:15:00+01:00,0.0,212.0
2019-01-03 18:30:00+01:00,0.0,207.0
2019-01-03 18:45:00+01:00,0.0,215.0
2019-01-03 19:00:00+01:00,0.0,234.0
2019-01-03 19:15:00+01:00,0.0,248.0
2019-01-03 19:30:00+01:00,0.0,252.0
2019-01-03 19:45:00+01:00,0.0,254.0
2019-01-03 20:00:00+01:00,0.0,252.0
2019-01-03 20:15:00+01:00,0.0,249.0
2019-01-03 20:30:00+01:00,0.0,249.0
2019-01-03 20:45:00+01:00,0.0,249.0
2019-01-03 21:00:00+01:00,0.0,250.0
2019-01-03 21:15:00+01:00,0.0,252.0
2019-01-03 21:30:00+01:00,0.0,255.0
2019-01-03 21:45:00+01:00,0.0,257.0
2019-01-03 22:00:00+01:00,0.0,259.0
2019-01-03 22:15:00+01:00,0.0,264.0
2019-01-03 22:30:00+01:00,0.0,268.0
2019-01-03 22:45:00+01:00,0.0,268.0
2019-01-03 23:00:00+01:00,0.0,266.0
2019-01-03 23:15:00+01:00,0.0,262.0
2019-01-03 23:30:00+01:00,0.0,255.0
2019-01-03 23:45:00+01:00,0.0,244.0
2019-01-04 00:00:00+01:00,0.0,252.0
2019-01-04 00:15:00+01:00,0.0,246.0
2019-01-04 00:30:00+01:00,0.0,243.0
2019-01-04 00:45:00+01:00,0.0,251.0
2019-01-04 01:00:00+01:00,0.0,258.0
2019-01-04 01:15:00+01:00,0.0,258.0
2019-01-04 01:30:00+01:00,0.0,254.0
2019-01-04 01:45:00+01:00,0.0,252.0
2019-01-04 02:00:00+01:00,0.0,257.0
2019-01-04 02:15:00+01:00,0.0,263.0
2019-01-04 02:30:00+01:00,0.0,272.0
2019-01-04 02:45:00+01:00,0.0,279.0
2019-01-04 03:00:00+01:00,0.0,286.0
2019-01-04 03:15:00+01:00,0.0,289.0
2019-01-04 03:30:00+01:00,0.0,291.0
2019-01-04 03:45:00+01:00,0.0,286.0
2019-01-04 04:00:00+01:00,0.0,281.0
2019-01-04 04:15:00+01:00,0.0,275.0
2019-01-04 04:30:00+01:00,0.0,273.0
2019-01-04 04:45:00+01:00,0.0,273.0
2019-01-04 05:00:00+01:00,0.0,271.0
2019-01-04 05:15:00+01:00,0.0,267.0
2019-01-04 05:30:00+01:00,0.0,262.0
2019-01-04 05:45:00+01:00,0.0,260.0
2019-01-04 06:00:00+01:00,0.0,256.0
2019-01-04 06:15:00+01:00,0.0,246.0
2019-01-04 06:30:00+01:00,0.0,242.0
2019-01-04 06:45:00+01:00,0.0,248.0
2019-01-04 07:00:00+01:00,1.0,254.0
2019-01-04 07:15:00+01:00,8.0,260.0
2019-01-04 07:30:00+01:00,10.0,258.0
2019-01-04 07:45:00+01:00,15.0,249.0
2019-01-04 08:00:00+01:00,46.0,243.0
2019-01-04 08:15:00+01:00,62.0,241.0
2019-01-04 08:30:00+01:00,68.0,247.0
2019-01-04 08:45:00+01:00,78.0,254.0
2019-01-04 09:00:00+01:00,130.0,262.0
2019-01-04 09:15:00+01:00,143.0,266.0
2019-01-04 09:30:00+01:00,156.0,266.0
2019-01-04 09:45:00+01:00,176.0,263.0
2019-01-04 10:00:00+01:00,226.0,260.0
2019-01-04 10:15:00+01:00,242.0,260.0
2019-01-04 10:30:00+01:00,246.0,253.0
2019-01-04 10:45:00+01:00,252.0,247.0
2019-01-04 11:00:00+01:00,249.0,241.0
2019-01-04 11:15:00+01:00,254.0,239.0
2019-01-04 11:30:00+01:00,249.0,237.0
2019-01-04 11:45:00+01:00,243.0,231.0
2019-01-04 12:00:00+01:00,177.0,229.0
2019-01-04 12:15:00+01:00,173.0,225.0
2019-01-04 12:30:00+01:00,166.0,222.0
2019-01-04 12:45:00+01:00,158.0,218.0
2019-01-04 13:00:00+01:00,93.0,215.0
2019-01-04 13:15:00+01:00,85.0,209.0
2019-01-04 13:30:00+01:00,77.0,198.0
2019-01-04 13:45:00+01:00,72.0,189.0
2019-01-04 14:00:00+01:00,31.0,171.0
2019-01-04 14:15:00+01:00,28.0,150.0
2019-01-04 14:30:00+01:00,27.0,131.0
2019-01-04 14:45:00+01:00,21.0,111.0
2019-01-04 15:00:00+01:00,8.0,97.0
2019-01-04 15:15:00+01:00,5.0,86.0
2019-01-04 15:30:00+01:00,5.0,75.0
2019-01-04 15:45:00+01:00,3.0,66.0
2019-01-04 16:00:00+01:00,0.0,58.0
2019-01-04 16:15:00+01:00,0.0,55.0
2019-01-04 16:30:00+01:00,0.0,50.0
2019-01-04 16:45:00+01:00,0.0,45.0
2019-01-04 17:00:00+01:00,0.0,42.0
2019-01-04 17:15:00+01:00,0.0,43.0
2019-01-04 17:30:00+01:00,0.0,46.0
2019-01-04 17:45:00+01:00,0.0,37.0
2019-01-04 18:00:00+01:00,0.0,32.0
2019-01-04 18:15:00+01:00,0.0,29.0
2019-01-04 18:30:00+01:00,0.0,24.0
2019-01-04 18:45:00+01:00,0.0,21.0
2019-01-04 19:00:00+01:00,0.0,16.0
2019-01-04 19:15:00+01:00,0.0,14.0
2019-01-04 19:30:00+01:00,0.0,11.0
2019-01-04 19:45:00+01:00,0.0,9.0
2019-01-04 20:00:00+01:00,0.0,11.0
2019-01-04 20:15:00+01:00,0.0,13.0
2019-01-04 20:30:00+01:00,0.0,15.0
2019-01-04 20:45:00+01:00,0.0,16.0
2019-01-04 21:00:00+01:00,0.0,13.0
2019-01-04 21:15:00+01:00,0.0,8.0
2019-01-04 21:30:00+01:00,0.0,5.0
2019-01-04 21:45:00+01:00,0.0,6.0
2019-01-04 22:00:00+01:00,0.0,11.0
2019-01-04 22:15:00+01:00,0.0,14.0
2019-01-04 22:30:00+01:00,0.0,17.0
2019-01-04 22:45:00+01:00,0.0,20.0
2019-01-04 23:00:00+01:00,0.0,25.0
2019-01-04 23:15:00+01:00,0.0,28.0
2019-01-04 23:30:00+01:00,0.0,35.0
2019-01-04 23:45:00+01:00,0.0,36.0
2019-01-05 00:00:00+01:00,0.0,44.0
2019-01-05 00:15:00+01:00,0.0,46.0
2019-01-05 00:30:00+01:00,0.0,47.0
2019-01-05 00:45:00+01:00,0.0,48.0
2019-01-05 01:00:00+01:00,0.0,49.0
2019-01-05 01:15:00+01:00,0.0,53.0
2019-01-05 01:30:00+01:00,0.0,56.0
2019-01-05 01:45:00+01:00,0.0,60.0
2019-01-05 02:00:00+01:00,0.0,63.0
2019-01-05 02:15:00+01:00,0.0,66.0
2019-01-05 02:30:00+01:00,0.0,72.0
2019-01-05 02:45:00+01:00,0.0,84.0
2019-01-05 03:00:00+01:00,0.0,103.0
2019-01-05 03:15:00+01:00,0.0,116.0
2019-01-05 03:30:00+01:00,0.0,112.0
2019-01-05 03:45:00+01:00,0.0,107.0
2019-01-05 04:00:00+01:00,0.0,102.0
2019-01-05 04:15:00+01:00,0.0,102.0
2019-01-05 04:30:00+01:00,0.0,104.0
2019-01-05 04:45:00+01:00,0.0,109.0
2019-01-05 05:00:00+01:00,0.0,117.0
2019-01-05 05:15:00+01:00,0.0,110.0
2019-01-05 05:30:00+01:00,0.0,106.0
2019-01-05 05:45:00+01:00,0.0,102.0
2019-01-05 06:00:00+01:00,0.0,100.0
2019-01-05 06:15:00+01:00,0.0,100.0
2019-01-05 06:30:00+01:00,0.0,97.0
2019-01-05 06:45:00+01:00,0.0,99.0
2019-01-05 07:00:00+01:00,1.0,99.0
2019-01-05 07:15:00+01:00,5.0,99.0
2019-01-05 07:30:00+01:00,7.0,103.0
2019-01-05 07:45:00+01:00,11.0,108.0
2019-01-05 08:00:00+01:00,26.0,111.0
2019-01-05 08:15:00+01:00,34.0,115.0
2019-01-05 08:30:00+01:00,37.0,119.0
2019-01-05 08:45:00+01:00,43.0,126.0
2019-01-05 09:00:00+01:00,61.0,134.0
2019-01-05 09:15:00+01:00,67.0,134.0
2019-01-05 09:30:00+01:00,73.0,141.0
2019-01-05 09:45:00+01:00,82.0,147.0
2019-01-05 10:00:00+01:00,88.0,158.0
2019-01-05 10:15:00+01:00,94.0,166.0
2019-01-05 10:30:00+01:00,96.0,156.0
2019-01-05 10:45:00+01:00,98.0,153.0
2019-01-05 11:00:00+01:00,102.0,153.0
2019-01-05 11:15:00+01:00,104.0,160.0
2019-01-05 11:30:00+01:00,102.0,168.0
2019-01-05 11:45:00+01:00,100.0,176.0
2019-01-05 12:00:00+01:00,76.0,183.0
2019-01-05 12:15:00+01:00,74.0,183.0
2019-01-05 12:30:00+01:00,71.0,186.0
2019-01-05 12:45:00+01:00,68.0,195.0
2019-01-05 13:00:00+01:00,44.0,203.0
2019-01-05 13:15:00+01:00,40.0,211.0
2019-01-05 13:30:00+01:00,36.0,220.0
2019-01-05 13:45:00+01:00,34.0,221.0
2019-01-05 14:00:00+01:00,19.0,236.0
2019-01-05 14:15:00+01:00,17.0,245.0
2019-01-05 14:30:00+01:00,16.0,255.0
2019-01-05 14:45:00+01:00,13.0,266.0
2019-01-05 15:00:00+01:00,5.0,272.0
2019-01-05 15:15:00+01:00,3.0,282.0
2019-01-05 15:30:00+01:00,3.0,290.0
2019-01-05 15:45:00+01:00,2.0,296.0
2019-01-05 16:00:00+01:00,0.0,310.0
2019-01-05 16:15:00+01:00,0.0,314.0
2019-01-05 16:30:00+01:00,0.0,315.0
2019-01-05 16:45:00+01:00,0.0,314.0
2019-01-05 17:00:00+01:00,0.0,311.0
2019-01-05 17:15:00+01:00,0.0,308.0
2019-01-05 17:30:00+01:00,0.0,309.0
2019-01-05 17:45:00+01:00,0.0,309.0
2019-01-05 18:00:00+01:00,0.0,308.0
2019-01-05 18:15:00+01:00,0.0,308.0
2019-01-05 18:30:00+01:00,0.0,307.0
2019-01-05 18:45:00+01:00,0.0,306.0
2019-01-05 19:00:00+01:00,0.0,303.0
2019-01-05 19:15:00+01:00,0.0,300.0
2019-01-05 19:30:00+01:00,0.0,292.0
2019-01-05 19:45:00+01:00,0.0,282.0
2019-01-05 20:00:00+01:00,0.0,276.0
2019-01-05 20:15:00+01:00,0.0,276.0
2019-01-05 20:30:00+01:00,0.0,281.0
2019-01-05 20:45:00+01:00,0.0,285.0
2019-01-05 21:00:00+01:00,0.0,287.0
2019-01-05 21:15:00+01:00,0.0,285.0
2019-01-05 21:30:00+01:00,0.0,279.0
2019-01-05 21:45:00+01:00,0.0,295.0
2019-01-05 22:00:00+01:00,0.0,302.0
2019-01-05 22:15:00+01:00,0.0,306.0
2019-01-05 22:30:00+01:00,0.0,301.0
2019-01-05 22:45:00+01:00,0.0,235.0
2019-01-05 23:00:00+01:00,0.0,189.0
2019-01-05 23:15:00+01:00,0.0,182.0
2019-01-05 23:30:00+01:00,0.0,179.0
2019-01-05 23:45:00+01:00,0.0,177.0
2019-01-06 00:00:00+01:00,0.0,205.0
2019-01-06 00:15:00+01:00,0.0,202.0
2019-01-06 00:30:00+01:00,0.0,211.0
2019-01-06 00:45:00+01:00,0.0,220.0
2019-01-06 01:00:00+01:00,0.0,223.0
2019-01-06 01:15:00+01:00,0.0,228.0
2019-01-06 01:30:00+01:00,0.0,231.0
2019-01-06 01:45:00+01:00,0.0,232.0
2019-01-06 02:00:00+01:00,0.0,231.0
2019-01-06 02:15:00+01:00,0.0,230.0
2019-01-06 02:30:00+01:00,0.0,225.0
2019-01-06 02:45:00+01:00,0.0,225.0
2019-01-06 03:00:00+01:00,0.0,221.0
2019-01-06 03:15:00+01:00,0.0,222.0
2019-01-06 03:30:00+01:00,0.0,221.0
2019-01-06 03:45:00+01:00,0.0,218.0
2019-01-06 04:00:00+01:00,0.0,217.0
2019-01-06 04:15:00+01:00,0.0,218.0
2019-01-06 04:30:00+01:00,0.0,226.0
2019-01-06 04:45:00+01:00,0.0,233.0
2019-01-06 05:00:00+01:00,0.0,237.0
2019-01-06 05:15:00+01:00,0.0,239.0
2019-01-06 05:30:00+01:00,0.0,244.0
2019-01-06 05:45:00+01:00,0.0,247.0
2019-01-06 06:00:00+01:00,0.0,244.0
2019-01-06 06:15:00+01:00,0.0,242.0
2019-01-06 06:30:00+01:00,0.0,241.0
2019-01-06 06:45:00+01:00,0.0,236.0
2019-01-06 07:00:00+01:00,2.0,238.0
2019-01-06 07:15:00+01:00,8.0,242.0
2019-01-06 07:30:00+01:00,11.0,249.0
2019-01-06 07:45:00+01:00,16.0,265.0
2019-01-06 08:00:00+01:00,50.0,279.0
2019-01-06 08:15:00+01:00,66.0,287.0
2019-01-06 08:30:00+01:00,73.0,289.0
2019-01-06 08:45:00+01:00,84.0,291.0
2019-01-06 09:00:00+01:00,135.0,291.0
2019-01-06 09:15:00+01:00,148.0,289.0
2019-01-06 09:30:00+01:00,160.0,286.0
2019-01-06 09:45:00+01:00,182.0,286.0
2019-01-06 10:00:00+01:00,229.0,293.0
2019-01-06 10:15:00+01:00,245.0,297.0
2019-01-06 10:30:00+01:00,250.0,297.0
2019-01-06 10:45:00+01:00,255.0,298.0
2019-01-06 11:00:00+01:00,253.0,300.0
2019-01-06 11:15:00+01:00,258.0,299.0
2019-01-06 11:30:00+01:00,253.0,299.0
2019-01-06 11:45:00+01:00,248.0,301.0
2019-01-06 12:00:00+01:00,182.0,307.0
2019-01-06 12:15:00+01:00,178.0,310.0
2019-01-06 12:30:00+01:00,170.0,306.0
2019-01-06 12:45:00+01:00,162.0,298.0
2019-01-06 13:00:00+01:00,98.0,296.0
2019-01-06 13:15:00+01:00,89.0,296.0
2019-01-06 13:30:00+01:00,80.0,290.0
2019-01-06 13:45:00+01:00,76.0,284.0
2019-01-06 14:00:00+01:00,35.0,285.0
2019-01-06 14:15:00+01:00,32.0,271.0
2019-01-06 14:30:00+01:00,30.0,266.0
2019-01-06 14:45:00+01:00,24.0,269.0
2019-01-06 15:00:00+01:00,9.0,271.0
2019-01-06 15:15:00+01:00,6.0,276.0
2019-01-06 15:30:00+01:00,5.0,279.0
2019-01-06 15:45:00+01:00,3.0,279.0
2019-01-06 16:00:00+01:00,0.0,266.0
2019-01-06 16:15:00+01:00,0.0,252.0
2019-01-06 16:30:00+01:00,0.0,242.0
2019-01-06 16:45:00+01:00,0.0,236.0
2019-01-06 17:00:00+01:00,0.0,236.0
2019-01-06 17:15:00+01:00,0.0,232.0
2019-01-06 17:30:00+01:00,0.0,236.0
2019-01-06 17:45:00+01:00,0.0,251.0
2019-01-06 18:00:00+01:00,0.0,256.0
2019-01-06 18:15:00+01:00,0.0,289.0
2019-01-06 18:30:00+01:00,0.0,306.0
2019-01-06 18:45:00+01:00,0.0,286.0
2019-01-06 19:00:00+01:00,0.0,278.0
2019-01-06 19:15:00+01:00,0.0,274.0
2019-01-06 19:30:00+01:00,0.0,270.0
2019-01-06 19:45:00+01:00,0.0,275.0
2019-01-06 20:00:00+01:00,0.0,282.0
2019-01-06 20:15:00+01:00,0.0,280.0
