datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-24 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.059141870912726,3.4411057710966744,3.124698362474253,3.0144683749940717,2.9399021619903563,3.747156064602649,4.568727528106585,5.354083144117682,4.572586007105938,3.9131737256144703,3.7587343625810785,3.552992394024219,3.329346625626269,4.307833649076027,5.497222878108883,6.375896917104939,5.576011499108738,4.503645301701818,4.134546625264235,4.010301842909102,3.9624752887824384,4.612055540228531,5.983227378687806,7.196424476728446,6.37470415311362,5.195870335330722,4.583545922773844,4.346328129928311,4.026105733671732,4.290678735919808,5.131430907451203,5.793087659518298
