datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-06-23 00:00:00,APCP,surface,32.0,-124.75,0.04650471445451952,0.11048209579202392,0.21701655014045515,0.3090842329103667,0.3585604751681436,0.3767199413412838,0.3958718035453539,0.43590169034441384,0.4972901093938301,0.5140683660234986,0.5220625663789739,0.5335586604982938,0.5475767731208221,0.5549094959165921,0.5612783226127706,0.6041622855723343,0.6575817525113665,0.6740661108388455,0.6770574321749616,0.6834975070136551,0.6921736038507289,0.6974761330962458,0.7008095749827814,0.7884837893194512,0.9161291974113852,1.0075211290797,1.0488314248966748,1.0667179061267644,1.0859742665605634,1.1116923184331986,1.2026908748677743,1.5949042728878293
