UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-01-02 00:00:00,2024-07-17 00:00:00,3.1,1.6434236114198115,278.1877653210221,276.30595057776964,0.0,0.0978047668853892,3.38752,1424.05199,0.0,9948.19309,0.0,1463.99995,1377.7906,0.0,88.0
2023-01-02 01:00:00,2024-07-17 00:00:00,3.1,1.5558081670344406,277.8860792337102,276.5164852851075,0.0,0.3684494165543162,7.1501,1229.8944,0.0,9324.28026,0.0,1535.99998,1374.61859,0.0,88.0
2023-01-02 02:00:00,2024-07-17 00:00:00,3.1,1.5558081670344406,277.8860792337102,276.5164852851075,0.0,0.3684494165543162,5.65162,1205.27268,0.0,8927.85634,0.0,1544.00005,1375.72911,0.0,88.00007
2023-01-02 03:00:00,2024-07-17 00:00:00,3.1,1.5558081670344406,277.8860792337102,276.5164852851075,0.0,0.3684494165543162,5.99933,1120.42203,0.0,8611.9134,0.0,1495.99999,1377.51823,0.0,88.00003
2023-01-02 04:00:00,2024-07-17 00:00:00,3.1,1.3084755785335889,277.6693491936192,276.5639379070949,0.0,0.7418187519648514,2.41345,1135.53753,0.0,8441.13335,0.0,1392.00004,1373.98617,0.0,88.0
2023-01-02 05:00:00,2024-07-17 00:00:00,3.1,1.3084755785335889,277.6693491936192,276.5639379070949,0.0,0.7418187519648514,10.89412,1194.42513,0.0,8603.62677,0.0,1215.99994,1374.43469,0.0,88.0
2023-01-02 06:00:00,2024-07-17 00:00:00,3.1,1.3084755785335889,277.6693491936192,276.5639379070949,0.0,0.7418187519648514,10.13563,1312.95431,0.0,9068.09217,16.0,1015.99999,1377.83209,0.0,88.0
2023-01-02 07:00:00,2024-07-17 00:00:00,3.1,1.152923655705461,278.40205837208896,276.8809193055131,19.25343213577922,0.343051211395424,14.24986,1436.46189,0.0,9610.4521,200.0,868.00002,1372.91601,0.0,88.0
2023-01-02 08:00:00,2024-07-17 00:00:00,3.1,1.152923655705461,278.40205837208896,276.8809193055131,19.25343213577922,0.343051211395424,16.24434,1708.36461,0.0,10202.55704,360.0,767.99998,1373.72317,0.0,88.0
2023-01-02 09:00:00,2024-07-17 00:00:00,3.1,1.152923655705461,278.40205837208896,276.8809193055131,19.25343213577922,0.343051211395424,15.40848,1999.70202,0.0,10493.81815,544.0,679.99999,1371.98734,0.0,88.0
2023-01-02 10:00:00,2024-07-17 00:00:00,3.1,1.403924613631168,278.88015989702865,276.81380161907765,48.82301434078404,0.7054706049202732,14.72274,2264.93165,0.0,10609.66084,715.99998,631.99999,1373.11607,0.0,88.0
2023-01-02 11:00:00,2024-07-17 00:00:00,3.1,1.403924613631168,278.88015989702865,276.81380161907765,48.82301434078404,0.7054706049202732,21.88907,2499.87435,0.0,10472.51462,808.00003,592.0,1372.53942,0.0,88.0
2023-01-02 12:00:00,2024-07-17 00:00:00,3.1,1.403924613631168,278.88015989702865,276.81380161907765,48.82301434078404,0.7054706049202732,15.80353,2701.59004,0.0,10232.81148,748.00002,583.99999,1367.74559,0.0,88.00203
2023-01-02 13:00:00,2024-07-17 00:00:00,3.1,1.2927445378898303,278.08427105533326,276.6463879861208,43.10288666423781,0.3644392594858947,14.32843,2921.81645,0.0,9736.31906,596.00001,592.0,1370.16546,0.0,87.99874
2023-01-02 14:00:00,2024-07-17 00:00:00,3.1,1.2927445378898303,278.08427105533326,276.6463879861208,43.10288666423781,0.3644392594858947,5.00336,3054.94,0.0,9285.39643,391.99999,600.00001,1369.76506,0.0,88.0
2023-01-02 15:00:00,2024-07-17 00:00:00,3.1,1.2927445378898303,278.08427105533326,276.6463879861208,43.10288666423781,0.3644392594858947,0.0,3073.688,0.0,8816.29194,68.0,628.00002,1370.74977,0.0,88.0
2023-01-02 16:00:00,2024-07-17 00:00:00,3.1,1.2479072339876645,277.3387419034739,276.2782319718409,21.838437765458423,0.6549673864866166,5.13199,3017.17254,0.0,8624.5879,0.0,708.0,1370.87833,0.0,88.0
2023-01-02 17:00:00,2024-07-17 00:00:00,3.1,1.2479072339876645,277.3387419034739,276.2782319718409,21.838437765458423,0.6549673864866166,5.28732,2930.96031,0.0,8707.58971,0.0,880.0,1369.41402,0.0,88.0
2023-01-02 18:00:00,2024-07-17 00:00:00,3.1,1.2479072339876645,277.3387419034739,276.2782319718409,21.838437765458423,0.6549673864866166,2.76601,2909.17511,0.0,9115.13143,0.0,1311.99994,1371.03491,0.0,88.0
2023-01-02 19:00:00,2024-07-17 00:00:00,3.1,1.1658516959356442,276.7133920357281,275.6398876625096,0.0,0.0923216739048008,11.93058,2767.7492,0.0,9687.43331,0.0,1940.00004,1373.96278,0.0,88.0
2023-01-02 20:00:00,2024-07-17 00:00:00,3.1,1.1658516959356442,276.7133920357281,275.6398876625096,0.0,0.0923216739048008,15.64818,2682.25233,0.0,10098.20087,0.0,2535.99997,1373.5758,0.0,88.0
2023-01-02 21:00:00,2024-07-17 00:00:00,3.1,1.1658516959356442,276.7133920357281,275.6398876625096,0.0,0.0923216739048008,15.56251,2513.79501,0.0,10252.64122,0.0,2943.99994,1372.17792,0.0,88.0
2023-01-02 22:00:00,2024-07-17 00:00:00,3.1,1.1804128923205337,276.28482088411846,275.0722274380165,0.0,0.1186274500661364,11.54096,2411.84388,0.0,10251.91171,0.0,2908.00011,1372.76239,0.0,88.0
2023-01-02 23:00:00,2024-07-17 00:00:00,3.1,1.1804128923205337,276.28482088411846,275.0722274380165,0.0,0.1186274500661364,0.0,2227.00343,0.0,10119.23589,0.0,1968.00004,1371.35702,0.0,88.0
2023-01-03 00:00:00,2024-07-17 00:00:00,3.1,1.1804128923205337,276.28482088411846,275.0722274380165,0.0,0.1186274500661364,3.38752,2026.74958,0.0,9412.63878,0.0,2153.80724,1378.59577,0.0,88.0
2023-01-03 01:00:00,2024-07-17 00:00:00,3.1,1.2820245099037093,275.7911779187175,274.39590965606374,0.0,0.0029934162559335,7.1501,1807.38362,0.0,9078.57886,0.0,2316.58814,1375.41923,0.0,88.0
2023-01-03 02:00:00,2024-07-17 00:00:00,3.1,1.2820245099037093,275.7911779187175,274.39590965606374,0.0,0.0029934162559335,5.65162,1784.12301,0.0,9094.94523,11.16275,2271.82644,1376.53298,0.0,88.00007
2023-01-03 03:00:00,2024-07-17 00:00:00,3.1,1.2820245099037093,275.7911779187175,274.39590965606374,0.0,0.0029934162559335,5.99933,1702.38875,0.0,9123.17045,48.10971,2292.94981,1378.3269,0.0,88.00003
2023-01-03 04:00:00,2024-07-17 00:00:00,3.1,1.5349011952616598,275.3346897411527,273.8025089031596,0.0,0.0072875542174197,2.41345,1756.69928,0.0,9170.93814,69.37126,2392.92185,1374.79091,0.0,88.0
2023-01-03 05:00:00,2024-07-17 00:00:00,3.1,1.5349011952616598,275.3346897411527,273.8025089031596,0.0,0.0072875542174197,10.89412,1856.88166,0.0,9298.42595,111.87635,2377.72342,1375.24007,0.0,88.0
