UTC time,coal,nat_gas,hydro,solar,wind,other
2023-04-03 00:00:00,1402.0,829.0,52.0,1014.0,2138.0,129.0
2023-04-03 01:00:00,1946.0,1127.0,51.0,426.0,1740.0,128.0
2023-04-03 02:00:00,2164.0,1643.0,52.0,72.0,1285.0,127.0
2023-04-03 03:00:00,2319.0,1702.0,52.0,0.0,910.0,126.0
2023-04-03 04:00:00,2366.0,1653.0,48.0,0.0,640.0,124.0
2023-04-03 05:00:00,2153.0,1736.0,54.0,0.0,525.0,123.0
2023-04-03 06:00:00,2192.0,1652.0,51.0,0.0,279.0,123.0
2023-04-03 07:00:00,2048.0,1584.0,57.0,0.0,212.0,123.0
2023-04-03 08:00:00,2011.0,1637.0,54.0,0.0,177.0,124.0
2023-04-03 09:00:00,1910.0,1577.0,56.0,0.0,271.0,123.0
2023-04-03 10:00:00,1759.0,1652.0,55.0,0.0,329.0,123.0
2023-04-03 11:00:00,1720.0,1484.0,55.0,0.0,648.0,124.0
2023-04-03 12:00:00,1760.0,1662.0,57.0,0.0,785.0,124.0
2023-04-03 13:00:00,1923.0,1791.0,54.0,0.0,829.0,124.0
2023-04-03 14:00:00,1931.0,1819.0,56.0,53.0,816.0,125.0
2023-04-03 15:00:00,1972.0,1793.0,55.0,431.0,809.0,127.0
2023-04-03 16:00:00,2098.0,1453.0,55.0,375.0,975.0,126.0
2023-04-03 17:00:00,2112.0,1206.0,56.0,478.0,1176.0,128.0
2023-04-03 18:00:00,2268.0,1177.0,58.0,429.0,1276.0,130.0
2023-04-03 19:00:00,2434.0,1159.0,58.0,560.0,1294.0,128.0
2023-04-03 20:00:00,2250.0,1049.0,59.0,538.0,1473.0,129.0
2023-04-03 21:00:00,2073.0,973.0,60.0,439.0,1666.0,130.0
2023-04-03 22:00:00,1915.0,970.0,60.0,439.0,1842.0,130.0
2023-04-03 23:00:00,1759.0,978.0,59.0,436.0,1966.0,130.0
