Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
36480,2023-03-01 00:00:00,2024-07-17 00:00:00,3.1,338.22,2149.0,1369.0,45.0,1206.0,1650.0,132.0
36481,2023-03-01 01:00:00,2024-07-17 00:00:00,3.1,408.35,2235.0,1712.0,46.0,228.0,1543.0,130.0
36482,2023-03-01 02:00:00,2024-07-17 00:00:00,3.1,445.89,2600.0,1850.0,47.0,7.0,1501.0,132.0
36483,2023-03-01 03:00:00,2024-07-17 00:00:00,3.1,461.45,3047.0,1842.0,43.0,0.0,1596.0,133.0
36484,2023-03-01 04:00:00,2024-07-17 00:00:00,3.1,463.29,3098.0,1827.0,46.0,0.0,1602.0,132.0
36485,2023-03-01 05:00:00,2024-07-17 00:00:00,3.1,446.2,2864.0,1807.0,45.0,0.0,1699.0,133.0
36486,2023-03-01 06:00:00,2024-07-17 00:00:00,3.1,446.6,2779.0,1740.0,46.0,0.0,1644.0,133.0
36487,2023-03-01 07:00:00,2024-07-17 00:00:00,3.1,475.3,2621.0,1673.0,49.0,0.0,1178.0,132.0
36488,2023-03-01 08:00:00,2024-07-17 00:00:00,3.1,509.22,2804.0,1555.0,46.0,0.0,927.0,133.0
36489,2023-03-01 09:00:00,2024-07-17 00:00:00,3.1,525.4,2991.0,1572.0,50.0,0.0,833.0,132.0
36490,2023-03-01 10:00:00,2024-07-17 00:00:00,3.1,547.54,2929.0,1558.0,49.0,0.0,589.0,132.0
36491,2023-03-01 11:00:00,2024-07-17 00:00:00,3.1,550.08,2887.0,1554.0,48.0,0.0,551.0,132.0
36492,2023-03-01 12:00:00,2024-07-17 00:00:00,3.1,554.3,2966.0,1578.0,49.0,0.0,532.0,133.0
36493,2023-03-01 13:00:00,2024-07-17 00:00:00,3.1,555.97,3001.0,1554.0,47.0,0.0,539.0,131.0
36494,2023-03-01 14:00:00,2024-07-17 00:00:00,3.1,553.02,3113.0,1717.0,51.0,0.0,551.0,129.0
36495,2023-03-01 15:00:00,2024-07-17 00:00:00,3.1,569.46,3308.0,1742.0,47.0,22.0,429.0,133.0
36496,2023-03-01 16:00:00,2024-07-17 00:00:00,3.1,568.45,3667.0,1702.0,49.0,239.0,355.0,132.0
36497,2023-03-01 17:00:00,2024-07-17 00:00:00,3.1,520.5,3032.0,1625.0,45.0,610.0,283.0,122.0
36498,2023-03-01 18:00:00,2024-07-17 00:00:00,3.1,468.04,2516.0,1391.0,50.0,804.0,452.0,122.0
36499,2023-03-01 19:00:00,2024-07-17 00:00:00,3.1,434.59,2379.0,1377.0,46.0,1002.0,571.0,131.0
36500,2023-03-01 20:00:00,2024-07-17 00:00:00,3.1,416.26,2194.0,1411.0,44.0,997.0,665.0,134.0
36501,2023-03-01 21:00:00,2024-07-17 00:00:00,3.1,399.17,2076.0,1259.0,50.0,973.0,821.0,135.0
36502,2023-03-01 22:00:00,2024-07-17 00:00:00,3.1,417.38,2188.0,1433.0,47.0,676.0,961.0,134.0
36503,2023-03-01 23:00:00,2024-07-17 00:00:00,3.1,425.93,2223.0,1456.0,46.0,578.0,976.0,136.0
