Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40440,2023-08-13 00:00:00,2024-07-17 00:00:00,3.1,549.57,3950.0,1608.0,172.0,650.0,1062.0,119.0
40441,2023-08-13 01:00:00,2024-07-17 00:00:00,3.1,591.09,4285.0,1771.0,169.0,436.0,829.0,119.0
40442,2023-08-13 02:00:00,2024-07-17 00:00:00,3.1,616.02,4384.0,1797.0,169.0,119.0,843.0,122.0
40443,2023-08-13 03:00:00,2024-07-17 00:00:00,3.1,589.8,4058.0,1796.0,167.0,4.0,1161.0,125.0
40444,2023-08-13 04:00:00,2024-07-17 00:00:00,3.1,544.8,3596.0,1804.0,168.0,0.0,1542.0,128.0
40445,2023-08-13 05:00:00,2024-07-17 00:00:00,3.1,541.42,3491.0,1783.0,168.0,0.0,1535.0,128.0
40446,2023-08-13 06:00:00,2024-07-17 00:00:00,3.1,559.96,3583.0,1729.0,166.0,0.0,1348.0,130.0
40447,2023-08-13 07:00:00,2024-07-17 00:00:00,3.1,567.17,3489.0,1548.0,169.0,0.0,1238.0,133.0
40448,2023-08-13 08:00:00,2024-07-17 00:00:00,3.1,546.98,3066.0,1411.0,166.0,0.0,1288.0,134.0
40449,2023-08-13 09:00:00,2024-07-17 00:00:00,3.1,561.92,3034.0,1405.0,170.0,0.0,1106.0,136.0
40450,2023-08-13 10:00:00,2024-07-17 00:00:00,3.1,593.73,3268.0,1390.0,172.0,0.0,878.0,135.0
40451,2023-08-13 11:00:00,2024-07-17 00:00:00,3.1,601.58,3409.0,1344.0,173.0,0.0,860.0,134.0
40452,2023-08-13 12:00:00,2024-07-17 00:00:00,3.1,606.59,3430.0,1345.0,171.0,0.0,820.0,137.0
40453,2023-08-13 13:00:00,2024-07-17 00:00:00,3.1,618.84,3595.0,1327.0,172.0,6.0,753.0,139.0
40454,2023-08-13 14:00:00,2024-07-17 00:00:00,3.1,604.02,3598.0,1235.0,167.0,301.0,648.0,137.0
40455,2023-08-13 15:00:00,2024-07-17 00:00:00,3.1,537.91,3167.0,1099.0,168.0,895.0,636.0,135.0
40456,2023-08-13 16:00:00,2024-07-17 00:00:00,3.1,510.25,2900.0,1086.0,169.0,1186.0,534.0,128.0
40457,2023-08-13 17:00:00,2024-07-17 00:00:00,3.1,526.03,3343.0,1175.0,169.0,1347.0,446.0,127.0
40458,2023-08-13 18:00:00,2024-07-17 00:00:00,3.1,532.34,3570.0,1288.0,167.0,1310.0,518.0,125.0
40459,2023-08-13 19:00:00,2024-07-17 00:00:00,3.1,539.77,3860.0,1378.0,167.0,1316.0,559.0,123.0
40460,2023-08-13 20:00:00,2024-07-17 00:00:00,3.1,541.82,4042.0,1648.0,167.0,1257.0,654.0,121.0
40461,2023-08-13 21:00:00,2024-07-17 00:00:00,3.1,530.38,4040.0,1729.0,169.0,1413.0,673.0,122.0
40462,2023-08-13 22:00:00,2024-07-17 00:00:00,3.1,562.6,4210.0,1863.0,165.0,1133.0,525.0,120.0
40463,2023-08-13 23:00:00,2024-07-17 00:00:00,3.1,563.51,4294.0,1885.0,167.0,1086.0,589.0,116.0
