UTC time,coal,nat_gas,hydro,solar,wind,other
2023-07-29 00:00:00,5173.0,1684.0,236.0,1188.0,384.0,12.0
2023-07-29 01:00:00,4946.0,1690.0,237.0,1033.0,827.0,16.0
2023-07-29 02:00:00,4484.0,1719.0,238.0,547.0,1134.0,16.0
2023-07-29 03:00:00,4417.0,1735.0,235.0,45.0,1017.0,17.0
2023-07-29 04:00:00,4527.0,1772.0,234.0,0.0,860.0,18.0
2023-07-29 05:00:00,4683.0,1681.0,236.0,0.0,723.0,19.0
2023-07-29 06:00:00,4344.0,1566.0,240.0,0.0,787.0,20.0
2023-07-29 07:00:00,4412.0,1447.0,237.0,0.0,727.0,20.0
2023-07-29 08:00:00,4124.0,1332.0,235.0,0.0,701.0,20.0
2023-07-29 09:00:00,3761.0,1315.0,236.0,0.0,614.0,22.0
2023-07-29 10:00:00,3767.0,1272.0,236.0,0.0,604.0,22.0
2023-07-29 11:00:00,3657.0,1301.0,235.0,0.0,521.0,22.0
2023-07-29 12:00:00,3577.0,1305.0,238.0,0.0,473.0,22.0
2023-07-29 13:00:00,3491.0,1257.0,234.0,14.0,537.0,23.0
2023-07-29 14:00:00,3418.0,1245.0,238.0,464.0,445.0,23.0
2023-07-29 15:00:00,3762.0,1181.0,232.0,1134.0,473.0,22.0
2023-07-29 16:00:00,3916.0,1168.0,233.0,1428.0,568.0,19.0
2023-07-29 17:00:00,4234.0,1255.0,235.0,1516.0,311.0,18.0
2023-07-29 18:00:00,4382.0,1340.0,238.0,1548.0,161.0,19.0
2023-07-29 19:00:00,4528.0,1420.0,234.0,1499.0,160.0,17.0
2023-07-29 20:00:00,4536.0,1436.0,232.0,1480.0,160.0,14.0
2023-07-29 21:00:00,4683.0,1454.0,235.0,1308.0,191.0,16.0
2023-07-29 22:00:00,4867.0,1472.0,236.0,1098.0,231.0,14.0
2023-07-29 23:00:00,5084.0,1493.0,232.0,833.0,264.0,16.0
