UTC time,coal,nat_gas,hydro,solar,wind,other
2023-12-31 00:00:00,2778.0,1624.0,59.0,352.0,671.0,102.0
2023-12-31 01:00:00,3180.0,1824.0,58.0,5.0,573.0,102.0
2023-12-31 02:00:00,3372.0,1830.0,59.0,0.0,372.0,102.0
2023-12-31 03:00:00,3450.0,1837.0,58.0,0.0,274.0,99.0
2023-12-31 04:00:00,3404.0,1853.0,56.0,0.0,230.0,100.0
2023-12-31 05:00:00,3423.0,1841.0,61.0,0.0,211.0,102.0
2023-12-31 06:00:00,3382.0,1809.0,57.0,0.0,136.0,107.0
2023-12-31 07:00:00,3473.0,1798.0,57.0,0.0,104.0,112.0
2023-12-31 08:00:00,3339.0,1573.0,57.0,0.0,79.0,109.0
2023-12-31 09:00:00,3346.0,1471.0,58.0,0.0,127.0,109.0
2023-12-31 10:00:00,3231.0,1481.0,57.0,0.0,154.0,110.0
2023-12-31 11:00:00,3168.0,1513.0,55.0,0.0,214.0,108.0
2023-12-31 12:00:00,3037.0,1516.0,59.0,0.0,179.0,111.0
2023-12-31 13:00:00,3059.0,1529.0,53.0,0.0,127.0,114.0
2023-12-31 14:00:00,3053.0,1572.0,57.0,0.0,109.0,119.0
2023-12-31 15:00:00,3112.0,1569.0,55.0,2.0,95.0,134.0
2023-12-31 16:00:00,3018.0,1614.0,56.0,334.0,137.0,136.0
2023-12-31 17:00:00,2739.0,1202.0,55.0,1056.0,127.0,137.0
2023-12-31 18:00:00,2684.0,933.0,55.0,1174.0,81.0,139.0
2023-12-31 19:00:00,2738.0,1000.0,60.0,1092.0,75.0,142.0
2023-12-31 20:00:00,2606.0,1110.0,56.0,1041.0,78.0,141.0
2023-12-31 21:00:00,2487.0,1192.0,60.0,1094.0,137.0,143.0
2023-12-31 22:00:00,2366.0,1240.0,59.0,1148.0,230.0,143.0
2023-12-31 23:00:00,2333.0,1548.0,58.0,947.0,257.0,144.0
