UTC time,coal,nat_gas,hydro,solar,wind,other
2023-04-15 00:00:00,2026.0,980.0,97.0,1384.0,370.0,113.0
2023-04-15 01:00:00,1802.0,1170.0,95.0,947.0,517.0,122.0
2023-04-15 02:00:00,2046.0,1401.0,96.0,222.0,560.0,122.0
2023-04-15 03:00:00,2127.0,1358.0,93.0,0.0,613.0,121.0
2023-04-15 04:00:00,1958.0,1412.0,94.0,0.0,839.0,119.0
2023-04-15 05:00:00,1961.0,1433.0,96.0,1.0,850.0,122.0
2023-04-15 06:00:00,2218.0,1445.0,94.0,0.0,584.0,121.0
2023-04-15 07:00:00,2262.0,1400.0,96.0,0.0,416.0,119.0
2023-04-15 08:00:00,2276.0,1478.0,95.0,0.0,409.0,121.0
2023-04-15 09:00:00,2245.0,1446.0,91.0,0.0,514.0,122.0
2023-04-15 10:00:00,2210.0,1397.0,97.0,0.0,519.0,120.0
2023-04-15 11:00:00,2221.0,1390.0,93.0,0.0,574.0,121.0
2023-04-15 12:00:00,2240.0,1376.0,94.0,0.0,687.0,121.0
2023-04-15 13:00:00,2277.0,1470.0,96.0,1.0,571.0,119.0
2023-04-15 14:00:00,2135.0,1404.0,92.0,285.0,557.0,122.0
2023-04-15 15:00:00,1997.0,1342.0,92.0,1188.0,509.0,121.0
2023-04-15 16:00:00,1945.0,889.0,90.0,1534.0,521.0,123.0
2023-04-15 17:00:00,1820.0,679.0,93.0,1578.0,690.0,123.0
2023-04-15 18:00:00,1599.0,637.0,94.0,1606.0,945.0,123.0
2023-04-15 19:00:00,1398.0,638.0,93.0,1623.0,1121.0,128.0
2023-04-15 20:00:00,1352.0,638.0,94.0,1628.0,1297.0,123.0
2023-04-15 21:00:00,1363.0,638.0,90.0,1620.0,1401.0,125.0
2023-04-15 22:00:00,1376.0,645.0,96.0,1608.0,1661.0,127.0
2023-04-15 23:00:00,1379.0,756.0,91.0,1572.0,1674.0,124.0
