UTC time,coal,nat_gas,hydro,solar,wind,other
2023-10-09 00:00:00,3667.0,1017.0,74.0,982.0,330.0,132.0
2023-10-09 01:00:00,3932.0,1034.0,73.0,175.0,344.0,132.0
2023-10-09 02:00:00,4003.0,1063.0,76.0,0.0,378.0,136.0
2023-10-09 03:00:00,3766.0,1088.0,72.0,0.0,313.0,138.0
2023-10-09 04:00:00,3719.0,1101.0,76.0,0.0,254.0,140.0
2023-10-09 05:00:00,3603.0,1050.0,75.0,0.0,371.0,139.0
2023-10-09 06:00:00,3425.0,1007.0,73.0,0.0,479.0,142.0
2023-10-09 07:00:00,3259.0,914.0,74.0,0.0,477.0,142.0
2023-10-09 08:00:00,3061.0,964.0,75.0,0.0,474.0,143.0
2023-10-09 09:00:00,3057.0,980.0,73.0,0.0,387.0,144.0
2023-10-09 10:00:00,3050.0,965.0,75.0,0.0,298.0,144.0
2023-10-09 11:00:00,3008.0,975.0,74.0,0.0,349.0,142.0
2023-10-09 12:00:00,2876.0,977.0,75.0,0.0,452.0,141.0
2023-10-09 13:00:00,3231.0,967.0,74.0,0.0,534.0,142.0
2023-10-09 14:00:00,3401.0,971.0,76.0,16.0,559.0,138.0
2023-10-09 15:00:00,3260.0,930.0,71.0,590.0,491.0,142.0
2023-10-09 16:00:00,3115.0,842.0,69.0,1343.0,517.0,139.0
2023-10-09 17:00:00,2999.0,859.0,69.0,1479.0,559.0,138.0
2023-10-09 18:00:00,2993.0,950.0,70.0,1464.0,412.0,134.0
2023-10-09 19:00:00,3009.0,965.0,70.0,1416.0,347.0,133.0
2023-10-09 20:00:00,3088.0,954.0,67.0,1397.0,420.0,128.0
2023-10-09 21:00:00,3158.0,962.0,67.0,1369.0,476.0,126.0
2023-10-09 22:00:00,3235.0,967.0,67.0,1241.0,493.0,128.0
2023-10-09 23:00:00,3441.0,990.0,69.0,1298.0,352.0,127.0
