UTC time,coal,nat_gas,hydro,solar,wind,other
2023-08-05 00:00:00,3177.0,1812.0,230.0,1454.0,1562.0,88.0
2023-08-05 01:00:00,3290.0,1980.0,231.0,1214.0,1439.0,88.0
2023-08-05 02:00:00,3608.0,2005.0,231.0,574.0,1098.0,88.0
2023-08-05 03:00:00,4095.0,2001.0,230.0,36.0,689.0,91.0
2023-08-05 04:00:00,4149.0,1656.0,234.0,0.0,586.0,96.0
2023-08-05 05:00:00,4255.0,1656.0,225.0,0.0,438.0,93.0
2023-08-05 06:00:00,4172.0,1692.0,226.0,0.0,587.0,97.0
2023-08-05 07:00:00,4027.0,1457.0,224.0,0.0,687.0,97.0
2023-08-05 08:00:00,4102.0,1494.0,228.0,0.0,660.0,98.0
2023-08-05 09:00:00,3919.0,1486.0,227.0,0.0,810.0,99.0
2023-08-05 10:00:00,3854.0,1477.0,227.0,0.0,903.0,100.0
2023-08-05 11:00:00,3972.0,1488.0,228.0,0.0,728.0,99.0
2023-08-05 12:00:00,4049.0,1485.0,228.0,0.0,674.0,102.0
2023-08-05 13:00:00,4092.0,1464.0,226.0,14.0,705.0,102.0
2023-08-05 14:00:00,4078.0,1369.0,233.0,490.0,638.0,103.0
2023-08-05 15:00:00,3181.0,1063.0,231.0,1278.0,701.0,101.0
2023-08-05 16:00:00,3315.0,1207.0,230.0,1520.0,809.0,96.0
2023-08-05 17:00:00,3806.0,1233.0,231.0,1556.0,877.0,95.0
2023-08-05 18:00:00,3856.0,1313.0,232.0,1559.0,1005.0,93.0
2023-08-05 19:00:00,3793.0,1352.0,231.0,1551.0,1175.0,96.0
2023-08-05 20:00:00,3731.0,1390.0,231.0,1562.0,1279.0,90.0
2023-08-05 21:00:00,3610.0,1413.0,231.0,1651.0,1407.0,90.0
2023-08-05 22:00:00,3429.0,1415.0,230.0,1636.0,1460.0,86.0
2023-08-05 23:00:00,3612.0,1465.0,229.0,1587.0,1333.0,84.0
