,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_coal_production_forecast
5229,08/06/2019 21:00:00,2019-08-06 17:00:00,435.39,31981,59730,32779,846,4960,706,764,2927,0
5230,08/06/2019 22:00:00,2019-08-06 18:00:00,438.09,31682,58974,32777,774,4108,440,707,3117,0
5231,08/06/2019 23:00:00,2019-08-06 19:00:00,442.59,31118,56993,32805,763,2352,59,505,2900,0
5232,08/07/2019 00:00:00,2019-08-06 20:00:00,436.33,29282,54598,32832,775,2288,2,390,2697,0
5233,08/07/2019 01:00:00,2019-08-06 21:00:00,437.72,29186,51868,32988,767,1059,2,592,2683,0
5234,08/07/2019 02:00:00,2019-08-06 22:00:00,429.16,27461,46415,33056,782,398,2,535,1645,0
5235,08/07/2019 03:00:00,2019-08-06 23:00:00,419.1,25533,42211,33134,787,464,2,366,1466,0
5236,08/07/2019 04:00:00,2019-08-07 00:00:00,411.67,23103,41120,31515,1288,344,2,1764,1647,0
5237,08/07/2019 05:00:00,2019-08-07 01:00:00,392.75,20027,38523,33123,908,420,2,419,1270,0
5238,08/07/2019 06:00:00,2019-08-07 02:00:00,385.76,19387,35154,33112,919,436,2,486,1243,0
5239,08/07/2019 07:00:00,2019-08-07 03:00:00,382.08,19069,33774,33083,909,477,2,544,1188,0
5240,08/07/2019 08:00:00,2019-08-07 04:00:00,382.52,19200,33318,33110,977,487,2,434,1141,0
5241,08/07/2019 09:00:00,2019-08-07 05:00:00,387.64,19550,36413,33184,989,491,2,448,1197,0
5242,08/07/2019 10:00:00,2019-08-07 06:00:00,394.8,20610,39432,33231,996,488,2,633,1224,0
5243,08/07/2019 11:00:00,2019-08-07 07:00:00,402.12,22078,41898,33166,994,499,153,855,1214,0
5244,08/07/2019 12:00:00,2019-08-07 08:00:00,412.93,24195,42775,33057,1007,502,433,564,1568,0
5245,08/07/2019 13:00:00,2019-08-07 09:00:00,420.84,26376,44923,33194,995,512,758,591,1568,0
5246,08/07/2019 14:00:00,2019-08-07 10:00:00,433.55,29859,47070,33239,977,1038,910,339,1976,0
5247,08/07/2019 15:00:00,2019-08-07 11:00:00,440.01,31211,50983,33272,1069,1182,1001,249,2316,0
5248,08/07/2019 16:00:00,2019-08-07 12:00:00,440.62,32518,54060,33260,1070,2543,975,358,2409,0
5249,08/07/2019 17:00:00,2019-08-07 13:00:00,440.74,33103,57276,33240,1052,3468,805,453,2367,0
5250,08/07/2019 18:00:00,2019-08-07 14:00:00,441.29,34027,58089,33237,974,4185,666,559,2321,0
5251,08/07/2019 19:00:00,2019-08-07 15:00:00,439.7,34039,57212,33232,919,4394,400,883,2152,0
5252,08/07/2019 20:00:00,2019-08-07 16:00:00,437.75,33916,56089,33269,900,4626,300,1023,2082,0
5253,08/07/2019 21:00:00,2019-08-07 17:00:00,435.25,33664,54748,33288,895,4994,161,1150,2085,0
5254,08/07/2019 22:00:00,2019-08-07 18:00:00,432.06,31807,54443,33338,893,4282,209,1008,2119,0
5255,08/07/2019 23:00:00,2019-08-07 19:00:00,435.24,31400,53164,33357,759,2702,84,949,1923,0
5256,08/08/2019 00:00:00,2019-08-07 20:00:00,431.01,29688,51158,33378,611,2472,4,536,1929,0
5257,08/08/2019 01:00:00,2019-08-07 21:00:00,434.37,29814,48765,33409,520,1050,4,612,1810,0
5258,08/08/2019 02:00:00,2019-08-07 22:00:00,426.08,28220,43903,33418,526,425,4,815,1123,0
5259,08/08/2019 03:00:00,2019-08-07 23:00:00,415,26620,39487,33461,524,426,4,1322,1127,0
5260,08/08/2019 04:00:00,2019-08-08 00:00:00,406.83,23078,39541,33098,810,404,2,414,1250,0
5261,08/08/2019 05:00:00,2019-08-08 01:00:00,376.19,20026,34014,33462,527,433,4,2559,1148,0
5262,08/08/2019 06:00:00,2019-08-08 02:00:00,367.74,18989,32279,33454,531,431,4,2827,1127,0
5263,08/08/2019 07:00:00,2019-08-08 03:00:00,362.26,18818,30267,33452,534,440,4,3187,1045,0
5264,08/08/2019 08:00:00,2019-08-08 04:00:00,362.36,18938,29576,33445,544,454,4,3074,1050,0
5265,08/08/2019 09:00:00,2019-08-08 05:00:00,368.47,19479,30893,33446,543,454,4,2764,1102,0
5266,08/08/2019 10:00:00,2019-08-08 06:00:00,379.69,19836,35687,33452,538,489,4,1894,1117,0
5267,08/08/2019 11:00:00,2019-08-08 07:00:00,384.57,20349,38392,33444,536,470,179,1937,1152,0
5268,08/08/2019 12:00:00,2019-08-08 08:00:00,398.34,22930,41556,33420,539,459,627,1712,1175,0
5269,08/08/2019 13:00:00,2019-08-08 09:00:00,412.96,25693,43174,33411,534,461,793,1090,1375,0
5270,08/08/2019 14:00:00,2019-08-08 10:00:00,423.46,28494,46202,33341,534,501,882,1614,1532,0
5271,08/08/2019 15:00:00,2019-08-08 11:00:00,428.2,30319,49241,33069,528,1313,998,1848,1502,0
5272,08/08/2019 16:00:00,2019-08-08 12:00:00,429.04,31424,52384,32799,522,2272,1030,2418,1518,0
5273,08/08/2019 17:00:00,2019-08-08 13:00:00,427.68,31988,55213,32862,590,3416,1032,2651,1529,0
5274,08/08/2019 18:00:00,2019-08-08 14:00:00,420.71,31732,56252,33043,664,4753,980,3380,1515,0
5275,08/08/2019 19:00:00,2019-08-08 15:00:00,420.07,32361,57883,33085,753,5396,924,3882,1462,0
5276,08/08/2019 20:00:00,2019-08-08 16:00:00,421.55,32857,59652,33160,832,5539,822,4078,1442,0
5277,08/08/2019 21:00:00,2019-08-08 17:00:00,425.9,33731,59594,33224,906,5578,743,3500,1502,0
5278,08/08/2019 22:00:00,2019-08-08 18:00:00,428.1,33422,58349,33257,846,4709,459,3317,1483,0
5279,08/08/2019 23:00:00,2019-08-08 19:00:00,428.31,32094,55712,33328,845,3751,104,2752,1417,0
5280,08/09/2019 00:00:00,2019-08-08 20:00:00,429.46,30912,52514,33379,828,2477,20,2066,1394,0
5281,08/09/2019 01:00:00,2019-08-08 21:00:00,429.27,30016,50202,33425,827,984,20,2331,1362,0
5282,08/09/2019 02:00:00,2019-08-08 22:00:00,417.8,27100,45114,33470,833,450,20,2276,1215,0
5283,08/09/2019 03:00:00,2019-08-08 23:00:00,406.25,24685,41521,33514,833,433,20,1956,903,0
5284,08/09/2019 04:00:00,2019-08-09 00:00:00,395.7,23045,36668,33469,524,429,4,1860,1149,0
5285,08/09/2019 05:00:00,2019-08-09 01:00:00,375.1,18877,36249,33596,430,436,20,1807,1029,0
5286,08/09/2019 06:00:00,2019-08-09 02:00:00,370.01,18569,33679,33616,202,434,20,1662,1014,0
5287,08/09/2019 07:00:00,2019-08-09 03:00:00,367.73,18338,32120,33622,214,456,20,1275,893,0
5288,08/09/2019 08:00:00,2019-08-09 04:00:00,368.16,18265,32270,33640,219,450,20,1125,897,0
5289,08/09/2019 09:00:00,2019-08-09 05:00:00,370.58,18403,33652,33661,85,503,20,987,890,0
5290,08/09/2019 10:00:00,2019-08-09 06:00:00,375.31,18832,35188,33672,85,502,20,832,880,0
5291,08/09/2019 11:00:00,2019-08-09 07:00:00,380.53,19400,37216,33653,84,528,127,762,915,0
5292,08/09/2019 12:00:00,2019-08-09 08:00:00,390.2,21118,39391,33557,86,557,591,570,920,0
5293,08/09/2019 13:00:00,2019-08-09 09:00:00,403.54,23837,41748,33540,86,559,897,417,917,0
5294,08/09/2019 14:00:00,2019-08-09 10:00:00,417.07,26557,44294,33509,98,574,970,374,1265,0
5295,08/09/2019 15:00:00,2019-08-09 11:00:00,421.92,28457,47492,33483,83,1366,1052,641,1252,0
5296,08/09/2019 16:00:00,2019-08-09 12:00:00,420.46,29039,49720,33455,77,2456,1018,986,1241,0
5297,08/09/2019 17:00:00,2019-08-09 13:00:00,420,29642,51885,33302,78,3508,1028,1212,1255,0
5298,08/09/2019 18:00:00,2019-08-09 14:00:00,420.72,30927,52867,33194,77,4820,990,1283,1248,0
5299,08/09/2019 19:00:00,2019-08-09 15:00:00,420.92,31212,53887,33176,74,5279,891,1337,1250,0
5300,08/09/2019 20:00:00,2019-08-09 16:00:00,422.36,31899,54894,33184,73,5906,766,1228,1264,0
5301,08/09/2019 21:00:00,2019-08-09 17:00:00,425.06,32114,55010,33190,176,5573,600,1142,1276,0
5302,08/09/2019 22:00:00,2019-08-09 18:00:00,433.57,32298,54529,33236,197,3205,364,1124,1275,0
5303,08/09/2019 23:00:00,2019-08-09 19:00:00,433.32,30752,52028,33269,92,1921,89,855,1269,0
5304,08/10/2019 00:00:00,2019-08-09 20:00:00,426.68,28589,48277,33313,137,1354,32,748,1282,0
5305,08/10/2019 01:00:00,2019-08-09 21:00:00,423.73,27682,45706,33347,184,819,32,779,1268,0
5306,08/10/2019 02:00:00,2019-08-09 22:00:00,408.65,24353,41464,33406,186,557,20,833,1262,0
5307,08/10/2019 03:00:00,2019-08-09 23:00:00,391.91,21286,38361,33433,193,500,20,827,916,0
5308,08/10/2019 04:00:00,2019-08-10 00:00:00,387.25,20642,39141,33550,814,432,20,1849,898,0
5309,08/10/2019 05:00:00,2019-08-10 01:00:00,370.59,18322,32922,33496,189,414,20,809,712,0
5310,08/10/2019 06:00:00,2019-08-10 02:00:00,363.17,17734,29947,33546,195,430,20,738,703,0
5311,08/10/2019 07:00:00,2019-08-10 03:00:00,357.95,17527,27211,33576,200,414,20,658,697,0
5312,08/10/2019 08:00:00,2019-08-10 04:00:00,354.78,17380,25907,33614,202,420,20,649,701,0
5313,08/10/2019 09:00:00,2019-08-10 05:00:00,353.69,17194,25909,33637,205,424,20,626,705,0
5314,08/10/2019 10:00:00,2019-08-10 06:00:00,353.61,17278,26087,33658,199,504,20,722,699,0
5315,08/10/2019 11:00:00,2019-08-10 07:00:00,355.35,17242,27888,33661,197,542,221,730,675,0
5316,08/10/2019 12:00:00,2019-08-10 08:00:00,361.9,17479,31744,33648,195,551,722,500,693,0
5317,08/10/2019 13:00:00,2019-08-10 09:00:00,365.81,17428,34400,33612,199,549,907,408,811,0
5318,08/10/2019 14:00:00,2019-08-10 10:00:00,380.15,19268,37302,33585,205,553,1008,372,1276,0
5319,08/10/2019 15:00:00,2019-08-10 11:00:00,390.51,21164,39482,33579,214,654,1029,407,1247,0
5320,08/10/2019 16:00:00,2019-08-10 12:00:00,402.08,23652,41035,33546,212,648,1038,547,1242,0
5321,08/10/2019 17:00:00,2019-08-10 13:00:00,407.79,25527,41468,33511,208,1278,954,623,1249,0
5322,08/10/2019 18:00:00,2019-08-10 14:00:00,413.5,27203,43186,33538,209,1727,983,658,1235,0
5323,08/10/2019 19:00:00,2019-08-10 15:00:00,404.86,27308,43428,33450,205,4484,811,793,1248,0
5324,08/10/2019 20:00:00,2019-08-10 16:00:00,406.92,28106,44054,33307,205,5059,784,787,1250,0
5325,08/10/2019 21:00:00,2019-08-10 17:00:00,412.94,29563,44903,33264,202,5213,633,751,1246,0
5326,08/10/2019 22:00:00,2019-08-10 18:00:00,421.37,30231,44839,33269,201,3696,464,630,1244,0
5327,08/10/2019 23:00:00,2019-08-10 19:00:00,424.67,29087,43678,33269,198,1958,121,432,1240,0
5328,08/11/2019 00:00:00,2019-08-10 20:00:00,418.05,26402,42232,33294,199,925,20,382,1240,0
5329,08/11/2019 01:00:00,2019-08-10 21:00:00,412.62,24787,41289,33290,200,469,20,431,1249,0
5330,08/11/2019 02:00:00,2019-08-10 22:00:00,396.01,21541,38802,33343,204,477,20,411,1035,0
5331,08/11/2019 03:00:00,2019-08-10 23:00:00,384.43,19603,36130,33352,204,428,20,389,1016,0
5332,08/11/2019 04:00:00,2019-08-11 00:00:00,378.91,19337,35185,33459,184,412,20,828,766,0
5333,08/11/2019 05:00:00,2019-08-11 01:00:00,359.37,16850,29837,33257,205,547,20,553,635,0
5334,08/11/2019 06:00:00,2019-08-11 02:00:00,355.26,16741,27706,33393,210,365,20,620,661,0
5335,08/11/2019 07:00:00,2019-08-11 03:00:00,351.99,16809,26052,33391,212,374,20,813,670,0
5336,08/11/2019 08:00:00,2019-08-11 04:00:00,348.01,16694,25729,33446,216,372,20,1391,669,0
5337,08/11/2019 09:00:00,2019-08-11 05:00:00,342.17,16660,23659,33470,215,384,20,1760,664,0
5338,08/11/2019 10:00:00,2019-08-11 06:00:00,341.54,16916,23202,33511,212,429,20,1976,656,0
5339,08/11/2019 11:00:00,2019-08-11 07:00:00,340.01,16964,23590,33527,215,500,169,2363,653,0
5340,08/11/2019 12:00:00,2019-08-11 08:00:00,358.3,17689,28276,32392,213,509,534,1864,730,0
5341,08/11/2019 13:00:00,2019-08-11 09:00:00,363.33,17155,31919,32375,214,466,845,1259,911,0
5342,08/11/2019 14:00:00,2019-08-11 10:00:00,371.71,17484,36118,32327,212,460,1074,899,897,0
5343,08/11/2019 15:00:00,2019-08-11 11:00:00,383.06,19346,38267,32329,209,579,1109,1111,1234,0
5344,08/11/2019 16:00:00,2019-08-11 12:00:00,394.99,22051,39646,32307,214,843,1105,1287,1225,0
5345,08/11/2019 17:00:00,2019-08-11 13:00:00,406.19,24830,41233,32321,209,1639,1071,979,1221,0
5346,08/11/2019 18:00:00,2019-08-11 14:00:00,414.5,26350,44332,32380,209,1712,1092,807,1223,0
5347,08/11/2019 19:00:00,2019-08-11 15:00:00,419.98,28006,45996,32415,207,2295,1072,680,1223,0
5348,08/11/2019 20:00:00,2019-08-11 16:00:00,413.84,27634,47312,32415,206,4152,992,528,1211,0
5349,08/11/2019 21:00:00,2019-08-11 17:00:00,418.03,28898,48732,32413,203,4571,858,564,1208,0
5350,08/11/2019 22:00:00,2019-08-11 18:00:00,420.16,28730,49465,32408,202,4190,514,603,1212,0
5351,08/11/2019 23:00:00,2019-08-11 19:00:00,428.42,28448,49122,32422,200,2043,114,402,1213,0
5352,08/12/2019 00:00:00,2019-08-11 20:00:00,431.41,28610,46407,32439,200,1129,33,300,1204,0
5353,08/12/2019 01:00:00,2019-08-11 21:00:00,424.09,26697,44304,32454,209,621,33,560,1194,0
5354,08/12/2019 02:00:00,2019-08-11 22:00:00,414.69,24477,41222,32469,212,450,33,374,1186,0
5355,08/12/2019 03:00:00,2019-08-11 23:00:00,397.42,21453,38480,32488,212,356,33,732,883,0
5356,08/12/2019 04:00:00,2019-08-12 00:00:00,368.72,17707,32296,33188,204,543,20,430,668,0
5357,08/12/2019 05:00:00,2019-08-12 01:00:00,370.64,17471,32382,32514,216,331,33,806,911,0
5358,08/12/2019 06:00:00,2019-08-12 02:00:00,370.3,17493,31558,32554,221,331,33,591,898,0
5359,08/12/2019 07:00:00,2019-08-12 03:00:00,369.32,17465,30733,32574,226,351,20,487,902,0
5360,08/12/2019 08:00:00,2019-08-12 04:00:00,369.69,17533,30754,32577,226,379,20,461,899,0
5361,08/12/2019 09:00:00,2019-08-12 05:00:00,370.69,17595,31007,32590,225,391,20,365,897,0
5362,08/12/2019 10:00:00,2019-08-12 06:00:00,382.21,18769,34722,32591,225,393,20,244,893,0
5363,08/12/2019 11:00:00,2019-08-12 07:00:00,387.39,19241,38092,32600,224,397,223,320,919,0
5364,08/12/2019 12:00:00,2019-08-12 08:00:00,395.76,20402,41426,32581,223,386,695,316,1301,0
5365,08/12/2019 13:00:00,2019-08-12 09:00:00,407.53,22889,43752,32544,224,656,909,156,1406,0
5366,08/12/2019 14:00:00,2019-08-12 10:00:00,423.69,26496,46614,32486,225,723,980,126,1605,0
5367,08/12/2019 15:00:00,2019-08-12 11:00:00,424.82,26834,50854,32472,253,1292,1050,237,1614,0
5368,08/12/2019 16:00:00,2019-08-12 12:00:00,426.19,27625,54370,32449,381,1880,1017,714,1632,0
5369,08/12/2019 17:00:00,2019-08-12 13:00:00,426.64,28980,57471,32425,270,3485,1079,726,1685,0
5370,08/12/2019 18:00:00,2019-08-12 14:00:00,428.06,30507,58906,32388,265,5088,1012,662,1949,0
5371,08/12/2019 19:00:00,2019-08-12 15:00:00,432.96,31551,59739,32385,264,5015,1001,490,2257,0
5372,08/12/2019 20:00:00,2019-08-12 16:00:00,434.21,32374,61112,32286,214,5724,884,533,2271,0
5373,08/12/2019 21:00:00,2019-08-12 17:00:00,436.85,32537,61573,32260,223,5300,716,493,2272,0
5374,08/12/2019 22:00:00,2019-08-12 18:00:00,440.61,32590,61186,32282,228,4408,313,526,2271,0
5375,08/12/2019 23:00:00,2019-08-12 19:00:00,441.37,32480,57694,32301,228,3906,49,516,2279,0
5376,08/13/2019 00:00:00,2019-08-12 20:00:00,445.69,32691,56001,32293,208,2671,2,483,2288,0
5377,08/13/2019 01:00:00,2019-08-12 21:00:00,444.29,31904,52284,32306,209,1659,2,789,2293,0
5378,08/13/2019 02:00:00,2019-08-12 22:00:00,438.4,30079,47404,32342,209,660,2,1004,2008,0
5379,08/13/2019 03:00:00,2019-08-12 23:00:00,423.28,26551,44502,32343,211,341,2,1383,1657,0
5380,08/13/2019 04:00:00,2019-08-13 00:00:00,382.09,18916,35548,32502,213,320,33,816,884,0
5381,08/13/2019 05:00:00,2019-08-13 01:00:00,405.04,23110,39114,32460,214,350,2,958,1033,0
5382,08/13/2019 06:00:00,2019-08-13 02:00:00,401.73,22202,38409,32457,222,342,2,648,1009,0
5383,08/13/2019 07:00:00,2019-08-13 03:00:00,395.74,20693,38278,32470,221,341,2,405,985,0
5384,08/13/2019 08:00:00,2019-08-13 04:00:00,393.35,19960,38834,32467,223,350,2,307,984,0
5385,08/13/2019 09:00:00,2019-08-13 05:00:00,404.66,22334,39632,32464,228,350,2,329,1005,0
5386,08/13/2019 10:00:00,2019-08-13 06:00:00,416.97,24922,41915,32480,232,377,2,359,1019,0
5387,08/13/2019 11:00:00,2019-08-13 07:00:00,419.28,25438,43814,32473,280,404,132,513,1025,0
5388,08/13/2019 12:00:00,2019-08-13 08:00:00,422.69,26306,45505,32478,277,417,358,521,999,0
5389,08/13/2019 13:00:00,2019-08-13 09:00:00,430.63,27920,48516,32453,278,419,458,559,1318,0
5390,08/13/2019 14:00:00,2019-08-13 10:00:00,432.01,28182,50122,32457,321,698,586,422,1532,0
5391,08/13/2019 15:00:00,2019-08-13 11:00:00,435.69,29168,51356,32442,343,920,529,405,1627,0
5392,08/13/2019 16:00:00,2019-08-13 12:00:00,426.07,28544,52195,32429,339,3133,580,452,1601,0
5393,08/13/2019 17:00:00,2019-08-13 13:00:00,430.28,30503,53673,32427,355,3932,568,521,1583,0
5394,08/13/2019 18:00:00,2019-08-13 14:00:00,429.58,31383,54031,32408,334,4857,623,666,1592,0
5395,08/13/2019 19:00:00,2019-08-13 15:00:00,432.89,32736,54876,32393,295,5358,553,757,1826,0
5396,08/13/2019 20:00:00,2019-08-13 16:00:00,434.31,33314,55114,32367,256,5395,392,996,1820,0
5397,08/13/2019 21:00:00,2019-08-13 17:00:00,437.04,33699,55823,32360,252,5206,185,1020,1885,0
5398,08/13/2019 22:00:00,2019-08-13 18:00:00,439.77,33459,54964,32341,251,4401,58,917,2092,0
5399,08/13/2019 23:00:00,2019-08-13 19:00:00,439.24,32786,52642,32365,248,3672,10,889,2030,0
5400,08/14/2019 00:00:00,2019-08-13 20:00:00,441.29,32709,50704,32375,246,2754,2,855,1961,0
5401,08/14/2019 01:00:00,2019-08-13 21:00:00,442.8,31872,49531,32405,217,1478,2,649,1771,0
5402,08/14/2019 02:00:00,2019-08-13 22:00:00,434.23,29116,45364,32413,217,480,2,654,1324,0
5403,08/14/2019 03:00:00,2019-08-13 23:00:00,424.07,26608,42834,32423,214,478,2,561,1368,0
5404,08/14/2019 04:00:00,2019-08-14 00:00:00,409,24064,40955,32426,211,346,2,1386,1032,0
5405,08/14/2019 05:00:00,2019-08-14 01:00:00,395.27,20614,38468,32459,219,379,2,519,1071,0
5406,08/14/2019 06:00:00,2019-08-14 02:00:00,380.96,18077,36732,32477,221,378,2,590,1051,0
5407,08/14/2019 07:00:00,2019-08-14 03:00:00,377.8,17509,36378,32481,225,380,2,573,1060,0
5408,08/14/2019 08:00:00,2019-08-14 04:00:00,376.91,17415,36235,32472,222,382,2,628,1051,0
5409,08/14/2019 09:00:00,2019-08-14 05:00:00,385.41,18729,37868,32481,226,384,2,608,1067,0
5410,08/14/2019 10:00:00,2019-08-14 06:00:00,404.21,22306,40379,32492,226,406,2,530,1058,0
5411,08/14/2019 11:00:00,2019-08-14 07:00:00,410.64,23712,41552,32484,268,446,65,576,1061,0
5412,08/14/2019 12:00:00,2019-08-14 08:00:00,416.21,24800,42861,32496,269,458,247,573,1406,0
5413,08/14/2019 13:00:00,2019-08-14 09:00:00,428.4,27603,45468,32491,270,468,401,435,1413,0
5414,08/14/2019 14:00:00,2019-08-14 10:00:00,433.72,28363,48495,32474,266,471,603,391,2047,0
5415,08/14/2019 15:00:00,2019-08-14 11:00:00,438.25,30429,50776,32436,266,1295,693,476,2054,0
5416,08/14/2019 16:00:00,2019-08-14 12:00:00,435.98,30850,52659,32422,264,2514,709,525,2024,0
5417,08/14/2019 17:00:00,2019-08-14 13:00:00,435.23,32508,55407,32526,224,4283,731,746,2033,0
5418,08/14/2019 18:00:00,2019-08-14 14:00:00,434.07,32122,56214,32581,325,4247,695,928,2048,0
5419,08/14/2019 19:00:00,2019-08-14 15:00:00,430.07,30525,58783,32655,269,4325,688,871,2051,0
5420,08/14/2019 20:00:00,2019-08-14 16:00:00,430.53,31960,59013,32722,265,5198,697,1156,2030,0
5421,08/14/2019 21:00:00,2019-08-14 17:00:00,433.16,32858,59383,32749,263,5160,680,1247,2063,0
5422,08/14/2019 22:00:00,2019-08-14 18:00:00,434.65,32390,57447,32772,260,4314,305,1236,2063,0
5423,08/14/2019 23:00:00,2019-08-14 19:00:00,440.61,32622,53803,32859,260,2406,17,1224,2047,0
5424,08/15/2019 00:00:00,2019-08-14 20:00:00,439.88,32574,50557,32868,214,2175,2,1223,2046,0
5425,08/15/2019 01:00:00,2019-08-14 21:00:00,441.41,31888,47988,33024,209,458,2,1417,2067,0
5426,08/15/2019 02:00:00,2019-08-14 22:00:00,431.12,29518,44756,33154,211,420,2,1143,1438,0
5427,08/15/2019 03:00:00,2019-08-14 23:00:00,417.49,26166,41230,33289,213,349,2,623,1127,0
5428,08/15/2019 04:00:00,2019-08-15 00:00:00,407.93,23024,40797,32445,215,376,2,526,1069,0
5429,08/15/2019 05:00:00,2019-08-15 01:00:00,390.73,20418,37951,33452,218,351,2,347,1105,0
5430,08/15/2019 06:00:00,2019-08-15 02:00:00,381.44,18916,36112,33514,221,345,2,322,1096,0
5431,08/15/2019 07:00:00,2019-08-15 03:00:00,375.3,18346,34053,33614,224,352,2,356,1048,0
5432,08/15/2019 08:00:00,2019-08-15 04:00:00,373.23,18153,33650,33643,223,355,2,455,1043,0
5433,08/15/2019 09:00:00,2019-08-15 05:00:00,376.86,18587,35690,33670,221,357,2,743,1077,0
5434,08/15/2019 10:00:00,2019-08-15 06:00:00,391.72,20992,38988,33678,220,430,2,844,1262,0
5435,08/15/2019 11:00:00,2019-08-15 07:00:00,397.39,22174,40003,33691,229,495,61,820,1237,0
5436,08/15/2019 12:00:00,2019-08-15 08:00:00,408.59,24283,42341,33676,261,515,370,437,1242,0
5437,08/15/2019 13:00:00,2019-08-15 09:00:00,416.61,25880,43680,33654,250,518,570,182,1418,0
5438,08/15/2019 14:00:00,2019-08-15 10:00:00,426.75,28144,46248,33614,251,501,744,331,1890,0
5439,08/15/2019 15:00:00,2019-08-15 11:00:00,434.61,30547,48581,33582,265,816,831,380,1852,0
5440,08/15/2019 16:00:00,2019-08-15 12:00:00,439.86,32377,51364,33585,262,1351,881,307,1817,0
5441,08/15/2019 17:00:00,2019-08-15 13:00:00,436.09,32414,53190,33573,277,2821,840,332,1892,0
5442,08/15/2019 18:00:00,2019-08-15 14:00:00,431.33,32310,54082,33535,258,4189,861,454,1880,0
5443,08/15/2019 19:00:00,2019-08-15 15:00:00,433.29,32811,55448,33534,308,4376,696,519,1908,0
5444,08/15/2019 20:00:00,2019-08-15 16:00:00,430.49,32802,54919,33533,271,5068,549,753,1918,0
5445,08/15/2019 21:00:00,2019-08-15 17:00:00,431.26,32894,54309,33521,238,4938,297,863,1909,0
5446,08/15/2019 22:00:00,2019-08-15 18:00:00,436.32,32901,53329,33511,252,3514,178,721,1915,0
5447,08/15/2019 23:00:00,2019-08-15 19:00:00,438.99,32387,50543,33523,249,2160,18,599,1927,0
5448,08/16/2019 00:00:00,2019-08-15 20:00:00,441.43,32021,48591,33433,202,1166,2,412,1926,0
5449,08/16/2019 01:00:00,2019-08-15 21:00:00,438.42,30498,47616,33470,200,378,2,442,1848,0
5450,08/16/2019 02:00:00,2019-08-15 22:00:00,424.4,27319,44225,33519,201,382,2,390,1393,0
5451,08/16/2019 03:00:00,2019-08-15 23:00:00,410.07,24224,41101,33555,202,377,2,436,1426,0
5452,08/16/2019 04:00:00,2019-08-16 00:00:00,404.69,23352,39402,33418,214,355,2,452,1099,0
5453,08/16/2019 05:00:00,2019-08-16 01:00:00,384.69,19659,36776,33622,208,343,2,491,1118,0
5454,08/16/2019 06:00:00,2019-08-16 02:00:00,376.53,18792,34066,33615,213,342,2,630,1076,0
5455,08/16/2019 07:00:00,2019-08-16 03:00:00,371.46,18376,32487,33661,214,347,2,700,976,0
5456,08/16/2019 08:00:00,2019-08-16 04:00:00,368.94,18272,31668,33664,217,348,2,941,1018,0
5457,08/16/2019 09:00:00,2019-08-16 05:00:00,372.66,18421,34457,33680,219,352,2,1091,980,0
5458,08/16/2019 10:00:00,2019-08-16 06:00:00,387.61,20490,38108,33666,218,384,2,1156,1288,0
5459,08/16/2019 11:00:00,2019-08-16 07:00:00,390.6,20881,40266,33672,218,393,77,1324,1280,0
5460,08/16/2019 12:00:00,2019-08-16 08:00:00,397.44,22357,41850,33681,266,390,294,1407,1280,0
5461,08/16/2019 13:00:00,2019-08-16 09:00:00,409.88,24858,43393,33650,252,404,554,994,1419,0
5462,08/16/2019 14:00:00,2019-08-16 10:00:00,421.05,27439,44854,33608,251,493,720,848,1666,0
5463,08/16/2019 15:00:00,2019-08-16 11:00:00,425.99,29106,46558,33586,255,757,740,1248,1836,0
5464,08/16/2019 16:00:00,2019-08-16 12:00:00,426.28,29618,49587,33552,252,1445,710,1548,1889,0
5465,08/16/2019 17:00:00,2019-08-16 13:00:00,428.73,31154,51263,33527,252,2748,643,1343,1861,0
5466,08/16/2019 18:00:00,2019-08-16 14:00:00,427.21,32050,52183,33503,255,4248,784,1226,1874,0
5467,08/16/2019 19:00:00,2019-08-16 15:00:00,428.34,32746,52938,33502,252,4579,758,1347,1869,0
5468,08/16/2019 20:00:00,2019-08-16 16:00:00,431.99,33294,55410,33488,252,4675,467,1292,1901,0
5469,08/16/2019 21:00:00,2019-08-16 17:00:00,433.16,33679,55772,33496,252,4536,326,1581,1890,0
5470,08/16/2019 22:00:00,2019-08-16 18:00:00,435.6,33529,54903,33497,251,3290,283,1816,1877,0
5471,08/16/2019 23:00:00,2019-08-16 19:00:00,438.27,33079,52011,33489,249,1928,76,1781,1891,0
5472,08/17/2019 00:00:00,2019-08-16 20:00:00,441.96,33153,49362,33508,202,1135,2,1280,1888,0
5473,08/17/2019 01:00:00,2019-08-16 21:00:00,438.17,31466,47917,33532,205,383,2,1342,1840,0
5474,08/17/2019 02:00:00,2019-08-16 22:00:00,423.82,28051,45262,33540,205,389,2,1362,1362,0
5475,08/17/2019 03:00:00,2019-08-16 23:00:00,409.1,25077,42579,33562,207,366,2,1697,1191,0
5476,08/17/2019 04:00:00,2019-08-17 00:00:00,395.3,21590,38064,33588,203,347,2,466,1172,0
5477,08/17/2019 05:00:00,2019-08-17 01:00:00,383.28,21236,34411,33570,203,357,2,1746,764,0
5478,08/17/2019 06:00:00,2019-08-17 02:00:00,381.14,20870,32673,33570,212,347,2,1355,770,0
