datetime,solar_actual,avg_solar_production_forecast
2020-01-01T00:00:00.000000000,0.0,0.0
2020-01-01T01:00:00.000000000,0.0,38.644825
2020-01-01T02:00:00.000000000,0.0,30.621702
2020-01-01T03:00:00.000000000,0.0,27.536465
2020-01-01T04:00:00.000000000,0.0,54.848553
2020-01-01T05:00:00.000000000,0.0,24.26018
2020-01-01T06:00:00.000000000,0.0,0.0
2020-01-01T07:00:00.000000000,0.0,3.1825695
2020-01-01T08:00:00.000000000,0.0,0.0
2020-01-01T09:00:00.000000000,0.0,0.0
2020-01-01T10:00:00.000000000,0.0,0.0
2020-01-01T11:00:00.000000000,0.0,16.620783
2020-01-01T12:00:00.000000000,0.0,166.2607
2020-01-01T13:00:00.000000000,0.0,363.34238
2020-01-01T14:00:00.000000000,368.0,505.3224
2020-01-01T15:00:00.000000000,835.0,654.86957
2020-01-01T16:00:00.000000000,911.0,708.177
2020-01-01T17:00:00.000000000,974.0,709.1478
2020-01-01T18:00:00.000000000,984.0,723.88904
2020-01-01T19:00:00.000000000,924.0,692.4447
2020-01-01T20:00:00.000000000,866.0,487.18445
2020-01-01T21:00:00.000000000,573.0,246.1225
2020-01-01T22:00:00.000000000,128.0,78.41742
2020-01-01T23:00:00.000000000,0.0,22.224007
2020-01-02T00:00:00.000000000,0.0,37.838547
2020-01-02T01:00:00.000000000,0.0,8.77748
2020-01-02T02:00:00.000000000,0.0,0.0
2020-01-02T03:00:00.000000000,0.0,0.0
2020-01-02T04:00:00.000000000,0.0,25.920717
2020-01-02T05:00:00.000000000,0.0,28.248646
2020-01-02T06:00:00.000000000,0.0,26.759241
2020-01-02T07:00:00.000000000,0.0,44.502007
2020-01-02T08:00:00.000000000,0.0,6.8164897
2020-01-02T09:00:00.000000000,0.0,0.0
2020-01-02T10:00:00.000000000,0.0,0.0
2020-01-02T11:00:00.000000000,0.0,88.45813
2020-01-02T12:00:00.000000000,0.0,321.6679
2020-01-02T13:00:00.000000000,20.0,536.17346
2020-01-02T14:00:00.000000000,57.0,688.925
2020-01-02T15:00:00.000000000,93.0,777.4901
2020-01-02T16:00:00.000000000,85.0,771.48816
2020-01-02T17:00:00.000000000,70.0,729.3274
2020-01-02T18:00:00.000000000,50.0,677.14795
2020-01-02T19:00:00.000000000,28.0,498.6062
2020-01-02T20:00:00.000000000,24.0,196.17128
2020-01-02T21:00:00.000000000,0.0,83.16196
2020-01-02T22:00:00.000000000,0.0,124.463615
2020-01-02T23:00:00.000000000,0.0,34.227497
2020-01-03T00:00:00.000000000,0.0,0.0
2020-01-03T01:00:00.000000000,0.0,0.0
2020-01-03T02:00:00.000000000,0.0,0.0
2020-01-03T03:00:00.000000000,0.0,1.4006753
2020-01-03T04:00:00.000000000,0.0,25.66065
2020-01-03T05:00:00.000000000,0.0,35.462635
2020-01-03T06:00:00.000000000,0.0,24.459335
2020-01-03T07:00:00.000000000,0.0,20.140438
2020-01-03T08:00:00.000000000,0.0,0.0
2020-01-03T09:00:00.000000000,0.0,0.0
2020-01-03T10:00:00.000000000,0.0,0.0
2020-01-03T11:00:00.000000000,0.0,22.827717
2020-01-03T12:00:00.000000000,0.0,57.234116
2020-01-03T13:00:00.000000000,0.0,84.00534
2020-01-03T14:00:00.000000000,3.0,139.68567
2020-01-03T15:00:00.000000000,10.0,234.55193
2020-01-03T16:00:00.000000000,12.0,262.53094
2020-01-03T17:00:00.000000000,5.0,226.9456
2020-01-03T18:00:00.000000000,6.0,222.18721
2020-01-03T19:00:00.000000000,4.0,208.3443
2020-01-03T20:00:00.000000000,14.0,136.6278
2020-01-03T21:00:00.000000000,0.0,58.849327
2020-01-03T22:00:00.000000000,0.0,34.261253
2020-01-03T23:00:00.000000000,0.0,0.0
2020-01-04T00:00:00.000000000,0.0,0.0
2020-01-04T01:00:00.000000000,0.0,8.076965
2020-01-04T02:00:00.000000000,0.0,2.165011
2020-01-04T03:00:00.000000000,0.0,0.0
2020-01-04T04:00:00.000000000,0.0,0.0
2020-01-04T05:00:00.000000000,0.0,31.79319
2020-01-04T06:00:00.000000000,0.0,30.16066
2020-01-04T07:00:00.000000000,0.0,20.396542
2020-01-04T08:00:00.000000000,0.0,0.0
2020-01-04T09:00:00.000000000,0.0,0.0
2020-01-04T10:00:00.000000000,0.0,4.844323
2020-01-04T11:00:00.000000000,0.0,15.594581
2020-01-04T12:00:00.000000000,0.0,10.647461
2020-01-04T13:00:00.000000000,0.0,32.148735
2020-01-04T14:00:00.000000000,2.0,79.326614
2020-01-04T15:00:00.000000000,5.0,191.85814
2020-01-04T16:00:00.000000000,11.0,238.75755
2020-01-04T17:00:00.000000000,8.0,236.67476
2020-01-04T18:00:00.000000000,3.0,248.94917
2020-01-04T19:00:00.000000000,6.0,236.45262
2020-01-04T20:00:00.000000000,4.0,154.92635
2020-01-04T21:00:00.000000000,0.0,62.675564
2020-01-04T22:00:00.000000000,0.0,19.06294
2020-01-04T23:00:00.000000000,0.0,0.0
2020-01-05T00:00:00.000000000,0.0,0.0
2020-01-05T01:00:00.000000000,0.0,27.278484
2020-01-05T02:00:00.000000000,0.0,15.982193
2020-01-05T03:00:00.000000000,0.0,12.930984
2020-01-05T04:00:00.000000000,0.0,35.2879
2020-01-05T05:00:00.000000000,0.0,16.98233
2020-01-05T06:00:00.000000000,0.0,0.0
2020-01-05T07:00:00.000000000,0.0,5.4218073
2020-01-05T08:00:00.000000000,0.0,0.0
2020-01-05T09:00:00.000000000,0.0,0.0
2020-01-05T10:00:00.000000000,0.0,0.0
2020-01-05T11:00:00.000000000,0.0,28.439877
2020-01-05T12:00:00.000000000,0.0,162.51958
2020-01-05T13:00:00.000000000,10.0,329.72754
2020-01-05T14:00:00.000000000,52.0,463.94284
2020-01-05T15:00:00.000000000,55.0,590.25354
2020-01-05T16:00:00.000000000,68.0,639.02026
2020-01-05T17:00:00.000000000,53.0,645.5045
2020-01-05T18:00:00.000000000,60.0,650.4738
2020-01-05T19:00:00.000000000,32.0,604.7571
2020-01-05T20:00:00.000000000,19.0,412.59167
2020-01-05T21:00:00.000000000,3.0,239.0286
2020-01-05T22:00:00.000000000,0.0,111.136734
2020-01-05T23:00:00.000000000,0.0,43.1364
2020-01-06T00:00:00.000000000,0.0,0.0
2020-01-06T01:00:00.000000000,0.0,29.18896
2020-01-06T02:00:00.000000000,0.0,23.954323
2020-01-06T03:00:00.000000000,0.0,14.241974
2020-01-06T04:00:00.000000000,0.0,31.281975
2020-01-06T05:00:00.000000000,0.0,24.276272
2020-01-06T06:00:00.000000000,0.0,9.89826
2020-01-06T07:00:00.000000000,0.0,12.929941
2020-01-06T08:00:00.000000000,0.0,0.0
2020-01-06T09:00:00.000000000,0.0,0.0
2020-01-06T10:00:00.000000000,0.0,0.0
2020-01-06T11:00:00.000000000,0.0,9.772744
2020-01-06T12:00:00.000000000,0.0,150.5661
2020-01-06T13:00:00.000000000,11.0,339.55252
2020-01-06T14:00:00.000000000,19.0,473.5949
2020-01-06T15:00:00.000000000,76.0,623.78485
2020-01-06T16:00:00.000000000,98.0,686.74664
2020-01-06T17:00:00.000000000,65.0,686.0185
2020-01-06T18:00:00.000000000,62.0,685.5278
2020-01-06T19:00:00.000000000,83.0,640.47723
2020-01-06T20:00:00.000000000,40.0,446.53638
2020-01-06T21:00:00.000000000,6.0,249.97029
2020-01-06T22:00:00.000000000,0.0,113.75003
2020-01-06T23:00:00.000000000,0.0,37.915638
2020-01-07T00:00:00.000000000,0.0,0.0
