Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
39600,2023-07-09 00:00:00,365.15,851.0,8802.0,35.0,3966.0,0.0,693.0,1062.0,586.0,1307.0
39601,2023-07-09 01:00:00,370.97,854.0,8477.0,35.0,3558.0,0.0,673.0,1049.0,587.0,1270.0
39602,2023-07-09 02:00:00,366.17,854.0,8196.0,35.0,3600.0,0.0,724.0,1044.0,587.0,1232.0
39603,2023-07-09 03:00:00,358.28,849.0,7679.0,35.0,3625.0,5.0,841.0,1059.0,587.0,1216.0
39604,2023-07-09 04:00:00,325.2,849.0,6600.0,35.0,4082.0,512.0,888.0,1066.0,587.0,1075.0
39605,2023-07-09 05:00:00,271.73,847.0,6145.0,35.0,5230.0,2585.0,717.0,1056.0,586.0,1006.0
39606,2023-07-09 06:00:00,237.41,845.0,5592.0,35.0,4309.0,6005.0,575.0,1040.0,585.0,887.0
39607,2023-07-09 07:00:00,203.11,844.0,4672.0,35.0,4009.0,8812.0,523.0,1033.0,585.0,813.0
39608,2023-07-09 08:00:00,185.24,849.0,4197.0,32.0,3726.0,10744.0,488.0,1031.0,584.0,776.0
39609,2023-07-09 09:00:00,178.73,849.0,4118.0,35.0,3577.0,11925.0,563.0,1025.0,584.0,824.0
39610,2023-07-09 10:00:00,183.35,852.0,4694.0,35.0,3472.0,12541.0,632.0,1004.0,581.0,845.0
39611,2023-07-09 11:00:00,178.47,847.0,4516.0,35.0,3373.0,12669.0,841.0,991.0,582.0,799.0
39612,2023-07-09 12:00:00,180.76,842.0,4673.0,35.0,3407.0,12249.0,1055.0,998.0,582.0,790.0
39613,2023-07-09 13:00:00,186.37,827.0,4830.0,35.0,3355.0,11347.0,1264.0,989.0,581.0,792.0
39614,2023-07-09 14:00:00,206.42,825.0,5848.0,35.0,3570.0,9833.0,1382.0,989.0,579.0,816.0
39615,2023-07-09 15:00:00,245.59,826.0,8068.0,30.0,3996.0,7538.0,1396.0,989.0,579.0,885.0
39616,2023-07-09 16:00:00,282.47,833.0,9861.0,35.0,5574.0,4247.0,1130.0,993.0,579.0,1060.0
39617,2023-07-09 17:00:00,318.71,854.0,11599.0,30.0,6808.0,1221.0,1044.0,1004.0,581.0,1283.0
39618,2023-07-09 18:00:00,339.99,929.0,12221.0,25.0,6806.0,105.0,952.0,1022.0,581.0,1377.0
39619,2023-07-09 19:00:00,350.81,990.0,12877.0,35.0,6596.0,0.0,848.0,1021.0,583.0,1381.0
39620,2023-07-09 20:00:00,354.48,977.0,12796.0,35.0,6361.0,0.0,792.0,1028.0,583.0,1411.0
39621,2023-07-09 21:00:00,365.09,890.0,12504.0,34.0,5521.0,0.0,733.0,1032.0,584.0,1483.0
39622,2023-07-09 22:00:00,377.36,912.0,11328.0,35.0,4233.0,0.0,782.0,1041.0,585.0,1379.0
39623,2023-07-09 23:00:00,378.36,1046.0,10010.0,35.0,3877.0,0.0,774.0,1034.0,585.0,1311.0
