Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
40992,2023-09-05 00:00:00,204.72,1018.0,6649.0,10.0,3293.0,1.0,6707.0,889.0,621.0,1864.0
40993,2023-09-05 01:00:00,205.46,1010.0,6845.0,10.0,3228.0,1.0,6502.0,892.0,636.0,1691.0
40994,2023-09-05 02:00:00,212.49,1020.0,7308.0,10.0,3234.0,1.0,6241.0,895.0,638.0,1732.0
40995,2023-09-05 03:00:00,223.48,1028.0,8471.0,10.0,3538.0,1.0,5813.0,902.0,637.0,1819.0
40996,2023-09-05 04:00:00,234.6,1066.0,11144.0,10.0,4836.0,19.0,5494.0,896.0,637.0,2106.0
40997,2023-09-05 05:00:00,239.01,1186.0,12772.0,10.0,5892.0,21.657180723339444,5476.0,896.0,632.0,2366.0
40998,2023-09-05 06:00:00,236.28,1285.0,13062.0,10.0,6295.0,26.02005212100936,5919.0,891.0,629.0,2450.0
40999,2023-09-05 07:00:00,234.36,1333.0,12204.0,10.0,5527.0,32.115552925769194,6452.0,871.0,629.0,2374.0
41000,2023-09-05 08:00:00,233.77,1336.0,11076.0,20.0,4766.0,43.299250033657245,6525.0,856.0,631.0,2291.0
41001,2023-09-05 09:00:00,229.36,1335.0,9929.0,20.0,4300.0,67.07194716842086,6744.0,855.0,637.0,2263.0
41002,2023-09-05 10:00:00,220.26,1320.0,8619.0,16.0,3901.0,116.01475341231736,6893.0,881.0,634.0,2060.0
41003,2023-09-05 11:00:00,211.8,1319.0,7813.0,10.0,3916.0,207.75885593743973,7126.0,884.0,634.0,2046.0
41004,2023-09-05 12:00:00,218.22,1315.0,8883.0,10.0,4040.0,363.40283888357663,7209.0,894.0,634.0,2256.0
41005,2023-09-05 13:00:00,218.17,1319.0,9674.0,10.0,4382.0,604.4120053097055,7281.0,892.0,634.0,2309.0
41006,2023-09-05 14:00:00,219.69,1319.0,10683.0,10.0,4536.0,948.5745074871636,7338.0,892.0,635.0,2342.0
41007,2023-09-05 15:00:00,221.35,1322.0,12349.0,10.0,4901.0,1405.867006038442,7450.0,901.0,633.0,2361.0
41008,2023-09-05 16:00:00,217.39,1331.0,14190.0,10.0,6212.0,1975.0358738958096,7515.0,894.0,633.0,2393.0
41009,2023-09-05 17:00:00,229.66,1580.0,15207.0,10.0,6858.0,1180.7012374662434,7178.0,894.0,633.0,2524.0
41010,2023-09-05 18:00:00,238.53,1694.0,14845.0,10.0,7034.0,1.0,6873.0,904.0,635.0,2520.0
41011,2023-09-05 19:00:00,237.29,1376.0,14437.0,10.0,6529.0,1.0,6436.0,904.0,636.0,2384.0
41012,2023-09-05 20:00:00,239.73,1110.0,13239.0,10.0,5144.0,1.0,5964.0,934.0,637.0,2195.0
41013,2023-09-05 21:00:00,229.07,1028.0,10197.0,20.0,4698.0,1.0,5548.0,928.0,636.0,2079.0
41014,2023-09-05 22:00:00,222.51,1022.0,8652.0,20.0,4534.0,1.0,5186.0,940.0,637.0,1943.0
41015,2023-09-05 23:00:00,230.52,1047.0,8274.0,17.0,3878.0,1.0,4901.0,952.0,636.0,1970.0
