Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
42816,2023-11-20 00:00:00,2024-07-17 00:00:00,3.1,509.62,1502.0,29.0,59.0,332.0,2.0,384.0
42817,2023-11-20 01:00:00,2024-07-17 00:00:00,3.1,489.55,1507.0,88.0,59.0,353.0,0.0,448.0
42818,2023-11-20 02:00:00,2024-07-17 00:00:00,3.1,474.59,1502.0,89.0,60.0,349.0,0.0,526.0
42819,2023-11-20 03:00:00,2024-07-17 00:00:00,3.1,463.36,1500.0,85.0,58.0,348.0,0.0,588.0
42820,2023-11-20 04:00:00,2024-07-17 00:00:00,3.1,445.43,1501.0,64.0,59.0,350.0,0.0,694.0
42821,2023-11-20 05:00:00,2024-07-17 00:00:00,3.1,430.65,1516.0,43.0,58.0,348.0,0.0,802.0
42822,2023-11-20 06:00:00,2024-07-17 00:00:00,3.1,433.71,1550.0,43.0,59.0,350.0,0.0,806.0
42823,2023-11-20 07:00:00,2024-07-17 00:00:00,3.1,436.34,1547.0,42.0,59.0,343.0,0.0,794.0
42824,2023-11-20 08:00:00,2024-07-17 00:00:00,3.1,432.95,1509.0,43.0,59.0,344.0,0.0,786.0
42825,2023-11-20 09:00:00,2024-07-17 00:00:00,3.1,434.69,1521.0,43.0,59.0,342.0,0.0,786.0
42826,2023-11-20 10:00:00,2024-07-17 00:00:00,3.1,435.1,1519.0,43.0,57.0,342.0,0.0,782.0
42827,2023-11-20 11:00:00,2024-07-17 00:00:00,3.1,432.74,1518.0,44.0,58.0,347.0,0.0,791.0
42828,2023-11-20 12:00:00,2024-07-17 00:00:00,3.1,435.64,1508.0,45.0,59.0,345.0,0.0,767.0
42829,2023-11-20 13:00:00,2024-07-17 00:00:00,3.1,434.37,1510.0,41.0,60.0,342.0,0.0,780.0
42830,2023-11-20 14:00:00,2024-07-17 00:00:00,3.1,436.33,1506.0,86.0,59.0,345.0,0.0,755.0
42831,2023-11-20 15:00:00,2024-07-17 00:00:00,3.1,437.7,1508.0,91.0,60.0,351.0,1.0,740.0
42832,2023-11-20 16:00:00,2024-07-17 00:00:00,3.1,440.85,1509.0,123.0,59.0,346.0,10.0,712.0
42833,2023-11-20 17:00:00,2024-07-17 00:00:00,3.1,446.73,1509.0,99.0,57.0,353.0,42.0,641.0
42834,2023-11-20 18:00:00,2024-07-17 00:00:00,3.1,453.17,1503.0,91.0,57.0,350.0,49.0,596.0
42835,2023-11-20 19:00:00,2024-07-17 00:00:00,3.1,452.21,1509.0,90.0,56.0,350.0,50.0,605.0
42836,2023-11-20 20:00:00,2024-07-17 00:00:00,3.1,452.98,1515.0,90.0,61.0,352.0,48.0,604.0
42837,2023-11-20 21:00:00,2024-07-17 00:00:00,3.1,461.36,1514.0,90.0,60.0,346.0,57.0,552.0
42838,2023-11-20 22:00:00,2024-07-17 00:00:00,3.1,457.53,1520.0,87.0,55.0,347.0,62.0,573.0
42839,2023-11-20 23:00:00,2024-07-17 00:00:00,3.1,466.18,1516.0,43.0,59.0,344.0,30.0,565.0
