UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-23 00:00:00,1501.0,44.0,58.0,436.0,1.0,405.0
2023-12-23 01:00:00,1497.0,43.0,58.0,439.0,0.0,418.0
2023-12-23 02:00:00,1502.0,44.0,59.0,439.0,0.0,475.0
2023-12-23 03:00:00,1503.0,83.0,59.0,435.0,0.0,516.0
2023-12-23 04:00:00,1524.0,47.0,59.0,439.0,0.0,471.0
2023-12-23 05:00:00,1505.0,43.0,59.0,439.0,0.0,463.0
2023-12-23 06:00:00,1496.0,44.0,57.0,436.0,0.0,436.0
2023-12-23 07:00:00,1497.0,43.0,59.0,439.0,0.0,459.0
2023-12-23 08:00:00,1184.0,41.0,59.0,442.0,0.0,316.0
2023-12-23 09:00:00,779.0,46.0,59.0,443.0,0.0,204.0
2023-12-23 10:00:00,779.0,94.0,59.0,425.0,0.0,259.0
2023-12-23 11:00:00,780.0,95.0,58.0,409.0,0.0,347.0
2023-12-23 12:00:00,779.0,47.0,58.0,425.0,0.0,353.0
2023-12-23 13:00:00,781.0,44.0,58.0,429.0,0.0,369.0
2023-12-23 14:00:00,800.0,43.0,57.0,429.0,0.0,470.0
2023-12-23 15:00:00,779.0,44.0,55.0,432.0,0.0,580.0
2023-12-23 16:00:00,803.0,43.0,57.0,423.0,1.0,843.0
2023-12-23 17:00:00,819.0,45.0,56.0,431.0,1.0,972.0
2023-12-23 18:00:00,777.0,43.0,56.0,443.0,3.0,976.0
2023-12-23 19:00:00,779.0,43.0,55.0,429.0,8.0,954.0
2023-12-23 20:00:00,800.0,93.0,57.0,427.0,11.0,925.0
2023-12-23 21:00:00,819.0,94.0,57.0,429.0,8.0,906.0
2023-12-23 22:00:00,904.0,87.0,57.0,427.0,4.0,906.0
2023-12-23 23:00:00,907.0,96.0,56.0,427.0,1.0,885.0
