UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-11-27 00:00:00,1507.0,97.0,58.0,362.0,0.0,156.0
2023-11-27 01:00:00,1506.0,142.0,58.0,359.0,0.0,215.0
2023-11-27 02:00:00,1505.0,137.0,59.0,360.0,0.0,437.0
2023-11-27 03:00:00,1507.0,137.0,59.0,359.0,0.0,582.0
2023-11-27 04:00:00,1510.0,141.0,59.0,361.0,0.0,598.0
2023-11-27 05:00:00,1508.0,94.0,59.0,357.0,0.0,581.0
2023-11-27 06:00:00,1504.0,93.0,60.0,364.0,0.0,532.0
2023-11-27 07:00:00,1506.0,91.0,60.0,350.0,0.0,534.0
2023-11-27 08:00:00,1510.0,91.0,59.0,357.0,0.0,512.0
2023-11-27 09:00:00,1507.0,92.0,59.0,357.0,0.0,497.0
2023-11-27 10:00:00,1507.0,92.0,60.0,350.0,0.0,445.0
2023-11-27 11:00:00,1505.0,91.0,59.0,357.0,0.0,371.0
2023-11-27 12:00:00,1511.0,91.0,60.0,349.0,0.0,327.0
2023-11-27 13:00:00,1506.0,92.0,60.0,356.0,0.0,361.0
2023-11-27 14:00:00,1505.0,127.0,59.0,346.0,0.0,360.0
2023-11-27 15:00:00,1507.0,174.0,58.0,357.0,2.0,377.0
2023-11-27 16:00:00,1503.0,163.0,57.0,354.0,15.0,377.0
2023-11-27 17:00:00,1502.0,136.0,57.0,355.0,44.0,446.0
2023-11-27 18:00:00,1508.0,136.0,56.0,357.0,51.0,446.0
2023-11-27 19:00:00,1503.0,138.0,57.0,353.0,41.0,475.0
2023-11-27 20:00:00,1510.0,142.0,57.0,349.0,44.0,498.0
2023-11-27 21:00:00,1505.0,100.0,58.0,355.0,43.0,504.0
2023-11-27 22:00:00,1503.0,90.0,58.0,351.0,36.0,526.0
2023-11-27 23:00:00,1508.0,91.0,57.0,357.0,10.0,504.0
