UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-10-02 00:00:00,805.0,46.0,58.0,354.0,2.0,253.0
2023-10-02 01:00:00,805.0,77.0,58.0,352.0,0.0,153.0
2023-10-02 02:00:00,805.0,83.0,56.0,355.0,0.0,129.0
2023-10-02 03:00:00,803.0,83.0,58.0,354.0,0.0,110.0
2023-10-02 04:00:00,803.0,87.0,59.0,355.0,0.0,110.0
2023-10-02 05:00:00,804.0,83.0,60.0,357.0,0.0,200.0
2023-10-02 06:00:00,801.0,83.0,61.0,350.0,0.0,108.0
2023-10-02 07:00:00,804.0,83.0,61.0,354.0,0.0,42.0
2023-10-02 08:00:00,806.0,44.0,58.0,348.0,0.0,56.0
2023-10-02 09:00:00,804.0,42.0,60.0,353.0,0.0,11.0
2023-10-02 10:00:00,778.0,42.0,58.0,355.0,0.0,11.0
2023-10-02 11:00:00,806.0,42.0,59.0,355.0,0.0,29.0
2023-10-02 12:00:00,804.0,44.0,54.0,355.0,0.0,77.0
2023-10-02 13:00:00,806.0,84.0,59.0,349.0,0.0,103.0
2023-10-02 14:00:00,806.0,84.0,57.0,343.0,1.0,120.0
2023-10-02 15:00:00,769.0,85.0,58.0,332.0,4.0,135.0
2023-10-02 16:00:00,770.0,68.0,59.0,334.0,13.0,113.0
2023-10-02 17:00:00,768.0,18.0,59.0,330.0,27.0,168.0
2023-10-02 18:00:00,765.0,22.0,59.0,332.0,41.0,142.0
2023-10-02 19:00:00,772.0,26.0,59.0,334.0,37.0,78.0
2023-10-02 20:00:00,764.0,21.0,58.0,332.0,20.0,68.0
2023-10-02 21:00:00,769.0,20.0,59.0,334.0,30.0,58.0
2023-10-02 22:00:00,764.0,20.0,59.0,334.0,20.0,92.0
2023-10-02 23:00:00,763.0,23.0,58.0,348.0,12.0,120.0
